date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
2024-08-15,-0.62,3981,4396800,1104.45,3134,4480800,1430,-84000,fpt
2024-08-14,-0.15,2748,5073900,1846.4,5503,6886300,1251,-1812400,fpt
2024-08-13,-0.23,4665,7111400,1524.42,6644,7782300,1171,-670900,fpt
2024-08-12,2.44,5490,14109000,2569.95,8549,10665100,1248,3443900,fpt
2024-08-08,-0.49,4037,4570400,1132.13,3497,4834500,1382,-264100,fpt
2024-08-07,0.99,4884,6116700,1252.4,3073,5184700,1687,932000,fpt
2024-08-06,1.85,6309,14036800,2224.89,8520,10229000,1201,3807800,fpt
2024-08-05,-3.73,13687,14483000,1058.16,7044,15789200,2242,-1306200,fpt
2024-08-02,-1.28,13226,18225300,1377.99,7029,12902000,1836,5323300,fpt
2024-08-01,-2.95,8473,10261300,1211.06,6662,12313700,1848,-2052400,fpt
2024-07-31,0.47,4511,5254100,1164.73,3041,4542500,1494,711600,fpt
2024-07-30,-0.78,4192,4430000,1056.77,3013,4718100,1566,-288100,fpt
2024-07-29,0.78,4721,7254900,1536.73,5187,8751200,1687,-1496300,fpt
2024-07-26,2.4,5907,7044200,1192.52,3638,6011200,1652,1033000,fpt
2024-07-25,-0.79,5935,5308600,894.46,2440,4508600,1848,800000,fpt
2024-07-24,0.4,6239,7419500,1189.21,4548,6877400,1512,542100,fpt
2024-07-22,-1.51,11421,11368900,995.44,5730,9464000,1652,1904900,fpt
2024-07-19,0,13956,10730700,768.9,5916,12180800,2059,-1450100,fpt
2024-07-18,0,16030,17225000,1074.55,7157,14964500,2091,2260500,fpt
2024-07-17,-1.57,7976,10881600,1364.29,5358,11183500,2087,-301900,fpt
2024-07-16,0.98,4460,7149200,1602.96,4563,6832900,1497,316300,fpt
2024-07-15,-0.82,6450,6112200,947.63,4299,5850800,1361,261400,fpt
2024-07-12,0.6,7189,7839300,1090.46,4696,6934000,1477,905300,fpt
2024-07-11,-0.75,12661,12280100,969.92,6031,9489600,1573,2790500,fpt
2024-07-10,-2.55,11043,9956300,901.59,5661,9363600,1654,592700,fpt
2024-07-09,-1.5,11263,15442900,1371.12,9799,14521500,1482,921400,fpt
2024-07-08,0.65,3841,10422500,2713.49,6219,8672500,1395,1750000,fpt
2024-07-05,2.14,5470,11931600,2181.28,10349,11920700,1152,10900,fpt
2024-07-04,3.66,4240,14410100,3398.61,10431,12529500,1201,1880600,fpt
2024-07-03,2.34,5355,14892400,2781.03,8335,12261500,1471,2630900,fpt
2024-07-02,-0.47,7033,14043700,1996.83,7014,10440100,1488,3603600,fpt
2024-07-01,-1.46,7460,9596500,1286.39,7302,9854600,1350,-258100,fpt
