ticker,date,buy_volume,buy_value_bil_vnd,sell_volume,sell_value_bil_vnd,net_trading_volume,net_trading_value_bil_vnd
aaa,2024-03-05,2400,0.03,0,0.0,2400,0.03
aaa,2024-03-04,1200,0.01,9600,0.11,-8400,-0.09
aaa,2024-03-01,400,0.0,11200,0.13,-10800,-0.12
aaa,2024-02-29,400,0.0,3756000,41.97,-3755600,-41.96
aaa,2024-02-28,12800,0.14,2000,0.02,10800,0.12
aaa,2024-02-27,1635200,18.37,11200,0.13,1624000,18.24
aaa,2024-02-26,2120800,23.44,11600,0.13,2109200,23.31
aaa,2024-02-23,14400,0.16,2000,0.02,12400,0.14
aaa,2024-02-22,0,0.0,3200,0.04,-3200,-0.04
aaa,2024-02-21,7600,0.08,7116000,77.66,-7108400,-77.58
aaa,2024-02-19,2956800,31.96,0,0.0,2956800,31.96
aaa,2024-02-16,2149200,23.37,0,0.0,2149200,23.37
aaa,2024-02-15,2023200,22.13,1600,0.02,2021600,22.11
aaa,2024-02-07,2400,0.03,0,0.0,2400,0.03
aaa,2024-02-06,800,0.01,0,0.0,800,0.01
aaa,2024-02-05,12000,0.13,0,0.0,12000,0.13
aaa,2024-02-02,0,0.0,11200,0.12,-11200,-0.12
aaa,2024-02-01,1600,0.02,1600,0.02,0,-0.0
aaa,2024-01-31,400,0.0,9341300,95.36,-9340900,-95.35
aaa,2024-01-30,0,0.0,3600,0.04,-3600,-0.04
aaa,2024-01-29,4030000,41.74,16000,0.16,4014000,41.58
aaa,2024-01-26,1627300,16.37,0,0.0,1627300,16.37
aaa,2024-01-25,3040000,30.63,0,0.0,3040000,30.63
aaa,2024-01-24,645900,6.21,1600,0.02,644300,6.2
aaa,2024-01-23,0,0.0,1200,0.01,-1200,-0.01
aaa,2024-01-22,6400,0.06,0,0.0,6400,0.06
aaa,2024-01-19,6400,0.06,0,0.0,6400,0.06
aaa,2024-01-18,400,0.0,800,0.01,-400,-0.0
aaa,2024-01-17,0,0.0,4400,0.04,-4400,-0.04
aaa,2024-01-12,13604800,270.69,169000,5.13,13435800,265.55
aaa,2024-01-11,400,0.0,800,0.01,-400,-0.0
aaa,2024-01-10,3600,0.03,0,0.0,3600,0.03
aaa,2024-01-09,4000,0.04,0,0.0,4000,0.04
aaa,2024-01-08,0,0.0,2000,0.02,-2000,-0.02
aaa,2024-01-05,400,0.0,400,0.0,0,-0.0
aaa,2024-01-04,4800,0.05,4800,0.05,0,-0.0
aaa,2024-01-03,0,0.0,400,0.0,-400,-0.0
aaa,2024-01-02,2400,0.02,0,0.0,2400,0.02
acb,2024-09-12,820000,19.97,211500,5.14,608500,14.83
acb,2024-09-11,305700,7.39,187500,4.53,118200,2.86
acb,2024-09-10,1882800,45.89,1053400,25.66,829400,20.23
acb,2024-09-09,925300,22.6,1284300,31.32,-359000,-8.72
acb,2024-09-06,1560700,38.25,585400,14.39,975300,23.86
acb,2024-09-05,619000,15.21,871200,21.45,-252200,-6.24
acb,2024-09-04,380800,9.35,1910200,46.86,-1529400,-37.51
acb,2024-08-30,1812000,44.81,167000,4.13,1645000,40.67
acb,2024-08-29,886900,21.89,528100,13.07,358800,8.81
acb,2024-08-28,515300,12.61,345100,8.44,170200,4.17
acb,2024-08-27,897000,21.93,335500,8.2,561500,13.73
acb,2024-08-26,647900,15.84,405000,9.92,242900,5.92
acb,2024-08-23,827300,20.16,68500,1.67,758800,18.49
acb,2024-08-22,385700,9.41,388400,9.48,-2700,-0.07
acb,2024-08-21,1123600,27.33,705700,17.13,417900,10.21
acb,2024-08-20,760600,18.37,1388300,33.41,-627700,-15.04
acb,2024-08-19,577200,13.88,715700,17.21,-138500,-3.33
acb,2024-08-16,342200,8.14,2327300,55.42,-1985100,-47.28
acb,2024-08-15,372400,8.76,395900,9.31,-23500,-0.55
acb,2024-08-14,475600,11.27,974500,23.02,-498900,-11.75
acb,2024-08-13,971400,23.02,478100,11.3,493300,11.73
acb,2024-08-12,578400,13.63,1159000,27.14,-580600,-13.51
acb,2024-08-09,380400,8.94,293200,6.88,87200,2.07
acb,2024-08-08,359900,8.39,705900,16.49,-346000,-8.1
acb,2024-08-07,280800,6.58,1289300,30.2,-1008500,-23.62
acb,2024-08-06,1882900,44.12,751400,17.76,1131500,26.36
acb,2024-08-05,664900,15.58,2857000,67.3,-2192100,-51.72
acb,2024-08-02,859600,20.49,1452400,34.63,-592800,-14.14
acb,2024-08-01,2399500,58.13,792100,19.07,1607400,39.06
acb,2024-07-31,214100,5.22,1078600,26.24,-864500,-21.03
acb,2024-07-30,702700,16.91,382900,9.21,319800,7.7
acb,2024-07-29,239400,5.78,330600,8.0,-91200,-2.22
acb,2024-07-26,41900,1.01,1243900,29.94,-1202000,-28.93
acb,2024-07-25,623200,14.94,692100,16.6,-68900,-1.66
acb,2024-07-24,2222200,53.45,741400,18.05,1480800,35.4
acb,2024-07-23,2115000,51.54,374800,9.22,1740200,42.32
acb,2024-07-22,2023000,50.42,1087700,27.12,935300,23.3
acb,2024-07-19,1023700,25.65,927900,23.27,95800,2.37
acb,2024-07-18,1231700,30.38,2207200,54.35,-975500,-23.98
acb,2024-07-17,1185900,28.98,1764500,43.62,-578600,-14.64
acb,2024-07-16,973000,23.53,1476200,35.68,-503200,-12.15
acb,2024-07-15,102300,2.46,698500,16.73,-596200,-14.28
acb,2024-07-12,879900,21.21,914700,22.02,-34800,-0.81
acb,2024-07-11,1562500,37.88,60200,1.46,1502300,36.42
acb,2024-07-10,737700,17.93,556900,13.55,180800,4.38
acb,2024-07-09,1412000,34.28,1673500,40.58,-261500,-6.3
acb,2024-07-08,519100,12.57,1624500,39.24,-1105400,-26.67
acb,2024-07-05,599100,14.47,1266100,30.44,-667000,-15.98
acb,2024-07-04,508500,12.27,645800,15.62,-137300,-3.34
acb,2024-07-03,218000,5.3,1460400,35.22,-1242400,-29.92
acb,2024-07-02,59200,1.42,1514200,36.31,-1455000,-34.88
acb,2024-07-01,272700,6.46,574600,13.62,-301900,-7.15
acb,2024-06-28,988400,23.62,697000,16.64,291400,6.98
acb,2024-06-27,569700,13.63,2164200,51.64,-1594500,-38.01
acb,2024-06-26,807100,19.32,1998500,47.7,-1191400,-28.38
acb,2024-06-25,1186500,28.48,1071500,25.72,115000,2.76
acb,2024-06-24,2437100,59.03,5261600,126.73,-2824500,-67.7
acb,2024-06-21,174000,4.28,2093700,51.48,-1919700,-47.21
acb,2024-06-20,2654400,65.32,968400,23.9,1686000,41.43
acb,2024-06-19,1207900,29.6,2448800,59.6,-1240900,-30.0
acb,2024-06-18,700200,17.21,674400,16.55,25800,0.66
acb,2024-06-17,868000,21.18,470400,11.5,397600,9.68
acb,2024-06-14,1272700,31.56,708300,17.51,564400,14.05
acb,2024-06-13,1252300,30.76,620600,15.32,631700,15.44
acb,2024-06-12,849200,20.7,810600,19.52,38600,1.18
acb,2024-06-11,720600,17.47,263700,6.38,456900,11.09
acb,2024-06-10,277700,6.79,524000,12.82,-246300,-6.03
acb,2024-06-07,184000,4.5,186900,4.57,-2900,-0.07
acb,2024-06-06,420800,10.25,1092400,26.57,-671600,-16.32
acb,2024-06-05,829600,20.34,42700,1.04,786900,19.29
acb,2024-06-04,241500,5.95,664200,16.4,-422700,-10.45
acb,2024-06-03,1215100,30.08,818700,20.28,396400,9.8
acb,2024-05-31,350300,8.71,911600,22.75,-561300,-14.04
acb,2024-05-30,483100,14.13,496300,14.49,-13200,-0.37
acb,2024-05-29,661200,19.55,653200,19.24,8000,0.31
acb,2024-05-28,397500,11.71,401800,11.85,-4300,-0.14
acb,2024-05-27,224600,6.61,389300,17.16,-164700,-10.54
acb,2024-05-24,627400,18.37,3136900,91.82,-2509500,-73.45
acb,2024-05-23,903400,25.49,583700,16.48,319700,9.0
acb,2024-05-22,1059700,29.73,393200,11.04,666500,18.69
acb,2024-05-21,1677000,47.09,4051600,113.48,-2374600,-66.39
acb,2024-05-20,1325400,37.69,700900,19.89,624500,17.8
acb,2024-05-17,243100,6.88,1060400,29.98,-817300,-23.1
acb,2024-05-16,2742500,77.34,458300,12.92,2284200,64.42
acb,2024-05-15,1985000,55.16,742200,20.63,1242800,34.53
acb,2024-05-14,173100,4.8,844000,22.6,-670900,-17.81
acb,2024-05-13,731400,20.4,40100,1.11,691300,19.28
acb,2024-05-10,2128600,59.54,435000,12.0,1693600,47.54
acb,2024-05-09,70800,1.96,348100,9.63,-277300,-7.67
acb,2024-05-08,83800,2.31,1040800,28.61,-957000,-26.3
acb,2024-05-07,34400,0.95,3029000,83.33,-2994600,-82.38
acb,2024-05-06,276400,7.62,802300,22.07,-525900,-14.45
acb,2024-05-03,2680800,73.24,568400,15.45,2112400,57.79
acb,2024-05-02,740500,19.91,157800,4.26,582700,15.66
acb,2024-04-26,271400,7.26,793800,21.19,-522400,-13.93
acb,2024-04-25,150400,4.04,3059100,82.12,-2908700,-78.07
acb,2024-04-24,748100,20.16,687700,18.53,60400,1.63
acb,2024-04-23,439000,11.79,3421000,91.36,-2982000,-79.56
acb,2024-04-22,458700,12.29,951600,25.51,-492900,-13.22
acb,2024-04-19,1887000,50.22,862900,22.99,1024100,27.23
acb,2024-04-17,77400,2.09,1617300,43.64,-1539900,-41.55
acb,2024-04-16,2702000,72.79,471200,12.69,2230800,60.11
acb,2024-04-15,2107100,57.57,244700,6.72,1862400,50.86
acb,2024-04-12,648700,17.84,769100,20.95,-120400,-3.11
acb,2024-04-11,561800,15.21,383200,10.35,178600,4.86
acb,2024-04-10,270500,7.4,1233600,33.74,-963100,-26.34
acb,2024-04-09,363200,9.87,493000,13.4,-129800,-3.53
acb,2024-04-08,598200,16.22,1749400,47.41,-1151200,-31.18
acb,2024-04-05,478700,13.06,907200,24.75,-428500,-11.69
acb,2024-04-04,1610600,44.98,709300,19.67,901300,25.31
acb,2024-04-03,0,0.0,1520500,42.82,-1520500,-42.82
acb,2024-04-02,808100,22.73,625300,17.64,182800,5.09
acb,2024-04-01,962900,27.3,386100,10.92,576800,16.38
acb,2024-03-29,181300,5.15,611100,17.32,-429800,-12.17
acb,2024-03-28,1665700,47.29,377800,10.71,1287900,36.58
acb,2024-03-27,662200,18.46,1106700,30.79,-444500,-12.33
acb,2024-03-26,865000,23.95,483000,13.29,382000,10.67
acb,2024-03-25,356500,9.9,1985900,55.31,-1629400,-45.41
acb,2024-03-22,562600,15.99,1844400,52.24,-1281800,-36.25
acb,2024-03-21,2184200,60.42,1016200,28.18,1168000,32.24
acb,2024-03-20,1731400,47.44,2645500,72.07,-914100,-24.63
acb,2024-03-19,115600,3.1,2773000,74.43,-2657400,-71.32
acb,2024-03-18,1968100,52.9,999200,26.97,968900,25.93
acb,2024-03-15,571800,15.56,442700,11.99,129100,3.57
acb,2024-03-14,557500,15.24,203000,5.57,354500,9.67
acb,2024-03-13,1159500,31.65,483800,13.08,675700,18.57
acb,2024-03-12,247800,6.63,875700,23.41,-627900,-16.79
acb,2024-03-11,803800,21.62,322600,8.68,481200,12.94
acb,2024-03-08,1787900,48.5,2032300,55.16,-244400,-6.65
acb,2024-03-07,828200,22.81,451300,12.42,376900,10.38
acb,2024-03-06,904600,25.14,1123800,31.13,-219200,-5.99
acb,2024-03-05,254100,7.05,944400,26.23,-690300,-19.18
acb,2024-03-04,505500,13.96,946500,26.3,-441000,-12.34
acb,2024-03-01,546000,15.12,509600,14.12,36400,1.0
acb,2024-02-29,676400,18.82,537500,15.03,138900,3.79
acb,2024-02-28,349700,9.71,551300,15.27,-201600,-5.57
acb,2024-02-27,260000,7.17,794100,21.83,-534100,-14.67
acb,2024-02-26,930700,25.41,1491600,40.74,-560900,-15.33
acb,2024-02-23,570600,15.87,1639000,45.41,-1068400,-29.54
acb,2024-02-22,70800,1.95,454800,12.58,-384000,-10.62
acb,2024-02-21,54600,1.51,940500,25.94,-885900,-24.43
acb,2024-02-20,99800,2.74,1154000,31.76,-1054200,-29.02
acb,2024-02-19,306800,8.43,698100,19.17,-391300,-10.74
acb,2024-02-16,494000,13.59,118400,3.32,375600,10.27
acb,2024-02-15,308600,8.65,864200,24.34,-555600,-15.69
acb,2024-02-07,709900,19.93,228200,6.4,481700,13.54
acb,2024-02-06,702500,19.54,6729500,177.16,-6027000,-157.63
acb,2024-02-05,988500,26.94,708400,19.27,280100,7.67
acb,2024-02-02,4404100,115.85,519500,13.51,3884600,102.34
acb,2024-02-01,1817400,47.2,208200,5.4,1609200,41.81
acb,2024-01-31,1068900,27.54,1671500,43.15,-602600,-15.61
acb,2024-01-30,644200,16.75,93700,2.44,550500,14.31
acb,2024-01-29,147100,3.87,265400,6.98,-118300,-3.11
acb,2024-01-26,954800,25.06,308300,8.08,646500,16.98
acb,2024-01-25,221400,5.71,331600,8.64,-110200,-2.92
acb,2024-01-24,570200,14.79,452000,11.74,118200,3.05
acb,2024-01-23,217000,5.71,2307600,60.65,-2090600,-54.94
acb,2024-01-22,479600,12.5,94100,2.44,385500,10.06
acb,2024-01-19,847700,21.88,119500,3.09,728200,18.79
acb,2024-01-18,1134600,28.89,319500,8.17,815100,20.73
acb,2024-01-17,608400,15.57,1790200,45.57,-1181800,-30.0
acb,2024-01-16,441600,11.2,544100,13.79,-102500,-2.59
acb,2024-01-15,701000,18.0,567900,14.63,133100,3.37
acb,2024-01-12,374500,9.59,3808100,97.97,-3433600,-88.39
acb,2024-01-11,518800,13.14,204900,5.2,313900,7.94
acb,2024-01-10,374500,9.43,834300,21.04,-459800,-11.61
acb,2024-01-09,640300,16.07,314300,7.89,326000,8.17
acb,2024-01-08,1826700,46.56,419000,10.64,1407700,35.92
acb,2024-01-05,967700,24.5,467000,11.81,500700,12.69
acb,2024-01-04,1988200,50.67,1648800,41.84,339400,8.83
acb,2024-01-03,127300,3.15,1409500,34.55,-1282200,-31.4
acb,2024-01-02,754500,18.44,574400,14.1,180100,4.34
agr,2024-06-05,0,0.0,100,0.0,-100,0.0
agr,2024-03-15,200,0.0,0,0.0,200,0.0
agr,2024-03-14,200,0.0,0,0.0,200,0.0
agr,2024-03-13,0,0.0,200,0.0,-200,0.0
agr,2024-02-21,0,0.0,100,0.0,-100,0.0
agr,2024-01-30,0,0.0,100,0.0,-100,0.0
anv,2024-09-12,100,0.0,0,0.0,100,0.0
anv,2024-09-11,1000,0.03,100,0.0,900,0.03
anv,2024-09-10,800,0.03,400,0.01,400,0.01
anv,2024-09-09,1300,0.04,3500,0.11,-2200,-0.07
anv,2024-09-06,200,0.01,0,0.0,200,0.01
anv,2024-09-05,100,0.0,1300,0.04,-1200,-0.04
anv,2024-08-30,2100,0.07,0,0.0,2100,0.07
anv,2024-08-29,3300,0.11,0,0.0,3300,0.11
anv,2024-08-28,200,0.01,20300,0.65,-20100,-0.65
anv,2024-08-23,200,0.01,300,0.01,-100,-0.0
anv,2024-08-22,200,0.01,0,0.0,200,0.01
anv,2024-08-21,200,0.01,0,0.0,200,0.01
anv,2024-08-20,100,0.0,400,0.01,-300,-0.01
anv,2024-08-19,0,0.0,200,0.01,-200,-0.01
anv,2024-08-16,0,0.0,600,0.02,-600,-0.02
anv,2024-08-15,100,0.0,100,0.0,0,0.0
anv,2024-08-14,200,0.01,0,0.0,200,0.01
anv,2024-08-13,100,0.0,100,0.0,0,-0.0
anv,2024-08-12,0,0.0,400,0.01,-400,-0.01
anv,2024-08-08,4100,0.13,500,0.02,3600,0.11
anv,2024-08-06,600,0.02,20200,0.65,-19600,-0.63
anv,2024-08-05,600,0.02,0,0.0,600,0.02
anv,2024-08-02,20200,0.65,0,0.0,20200,0.65
anv,2024-06-19,0,0.0,115000,3.94,-115000,-3.94
anv,2024-06-18,0,0.0,115000,3.91,-115000,-3.91
anv,2024-06-13,0,0.0,150000,5.28,-150000,-5.28
anv,2024-06-12,210000,7.38,0,0.0,210000,7.38
anv,2024-06-06,170000,5.83,0,0.0,170000,5.83
anv,2024-05-29,0,0.0,2000,0.07,-2000,-0.07
anv,2024-05-22,8000,0.26,0,0.0,8000,0.26
anv,2024-05-21,4000,0.13,0,0.0,4000,0.13
anv,2024-05-16,10000,0.31,0,0.0,10000,0.31
anv,2024-03-07,0,0.0,20000,0.7,-20000,-0.7
anv,2024-02-29,20000,0.69,0,0.0,20000,0.69
asm,2024-09-12,400,0.0,2000,0.02,-1600,-0.01
asm,2024-09-11,4000,0.04,400,0.0,3600,0.03
asm,2024-09-10,3200,0.03,1600,0.01,1600,0.01
asm,2024-09-09,5200,0.05,14000,0.13,-8800,-0.08
asm,2024-09-06,800,0.01,0,0.0,800,0.01
asm,2024-09-05,400,0.0,7200,0.07,-6800,-0.06
asm,2024-08-30,8400,0.08,0,0.0,8400,0.08
asm,2024-08-29,13200,0.13,0,0.0,13200,0.13
asm,2024-08-28,800,0.01,1200,0.01,-400,-0.0
asm,2024-08-27,0,0.0,4000,0.04,-4000,-0.04
asm,2024-08-23,800,0.01,1200,0.01,-400,-0.0
asm,2024-08-22,800,0.01,0,0.0,800,0.01
asm,2024-08-21,800,0.01,0,0.0,800,0.01
asm,2024-08-20,400,0.0,1600,0.02,-1200,-0.01
asm,2024-08-19,0,0.0,800,0.01,-800,-0.01
asm,2024-08-16,0,0.0,2800,0.03,-2800,-0.03
asm,2024-08-15,400,0.0,400,0.0,0,0.0
asm,2024-08-14,800,0.01,0,0.0,800,0.01
asm,2024-08-13,400,0.0,400,0.0,0,-0.0
asm,2024-08-12,0,0.0,1600,0.01,-1600,-0.01
asm,2024-08-08,400,0.0,2000,0.02,-1600,-0.01
asm,2024-08-06,2400,0.02,5600,0.05,-3200,-0.03
asm,2024-08-05,2400,0.02,5600,0.05,-3200,-0.03
asm,2024-08-02,800,0.01,3200,0.03,-2400,-0.02
asm,2024-08-01,2400,0.02,0,0.0,2400,0.02
asm,2024-07-31,2400,0.02,0,0.0,2400,0.02
asm,2024-07-30,3200,0.03,400,0.0,2800,0.03
asm,2024-07-29,800,0.01,0,0.0,800,0.01
asm,2024-07-26,2000,0.02,0,0.0,2000,0.02
asm,2024-07-25,400,0.0,400,0.0,0,-0.0
asm,2024-07-24,2000,0.02,0,0.0,2000,0.02
asm,2024-07-23,0,0.0,8000,0.08,-8000,-0.08
asm,2024-07-22,6000,0.06,0,0.0,6000,0.06
asm,2024-07-19,2000,0.02,5600,0.06,-3600,-0.04
asm,2024-07-18,2000,0.02,22400,0.22,-20400,-0.2
asm,2024-07-17,14000,0.14,0,0.0,14000,0.14
asm,2024-07-16,10800,0.11,0,0.0,10800,0.11
asm,2024-07-15,400,0.0,0,0.0,400,0.0
asm,2024-07-12,6800,0.08,0,0.0,6800,0.08
asm,2024-07-11,0,0.0,1200,0.01,-1200,-0.01
asm,2024-07-10,10800,0.12,1600,0.02,9200,0.1
asm,2024-07-09,16000,0.18,18400,0.21,-2400,-0.03
asm,2024-07-08,1600,0.02,16400,0.19,-14800,-0.17
asm,2024-07-05,4800,0.05,800,0.01,4000,0.05
asm,2024-07-04,24000,0.27,10800,0.12,13200,0.15
asm,2024-07-03,6400,0.07,900,0.01,5500,0.06
asm,2024-07-02,4400,0.05,11600,0.13,-7200,-0.08
asm,2024-07-01,2400,0.03,0,0.0,2400,0.03
asm,2024-06-28,1600,0.02,0,0.0,1600,0.02
asm,2024-06-27,4400,0.05,800,0.01,3600,0.04
asm,2024-06-24,14000,0.16,400,0.0,13600,0.15
asm,2024-06-21,400,0.0,18400,0.21,-18000,-0.21
asm,2024-06-20,0,0.0,100,0.0,-100,-0.0
asm,2024-06-19,8000,0.09,2000,0.02,6000,0.07
asm,2024-06-18,4400,0.05,0,0.0,4400,0.05
asm,2024-06-17,4400,0.05,0,0.0,4400,0.05
asm,2024-06-14,3200,0.04,11600,0.14,-8400,-0.1
asm,2024-06-13,2000,0.02,18000,0.22,-16000,-0.2
asm,2024-06-12,17600,0.21,0,0.0,17600,0.21
asm,2024-06-11,1200,0.01,0,0.0,1200,0.01
asm,2024-06-10,0,0.0,6000,0.07,-6000,-0.07
