date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
06/09/2024,11.6 ( 1.75 %),62,"56,400",909.68,84,"148,500","1,768","-92,100"
05/09/2024,11.5 ( 0.88 %),90,"95,700","1,063.33",61,"136,000","2,230","-40,300"
04/09/2024,12 ( 0 %),62,"53,500",862.9,40,"41,100","1,028","12,400"
30/08/2024,12 ( 0 %),60,"58,800",980,66,"73,500","1,114","-14,700"
29/08/2024,12 ( 1.69 %),71,"69,100",973.24,74,"88,300","1,193","-19,200"
28/08/2024,11.8 ( -0.84 %),71,"93,100","1,311.27",63,"114,600","1,819","-21,500"
27/08/2024,11.9 ( -0.83 %),41,"50,400","1,229.27",53,"71,700","1,353","-21,300"
26/08/2024,11.9 ( -0.83 %),57,"59,500","1,043.86",62,"76,000","1,226","-16,500"
23/08/2024,12.1 ( 0 %),103,"137,000","1,330.1",58,"82,700","1,426","54,300"
22/08/2024,12.1 ( -1.63 %),89,"62,600",703.37,72,"74,300","1,032","-11,700"
21/08/2024,12.2 ( -0.81 %),100,"139,000","1,390",72,"178,800","2,483","-39,800"
20/08/2024,12.3 ( 0.82 %),95,"96,000","1,010.53",89,"102,200","1,148","-6,200"
19/08/2024,12.2 ( 1.67 %),67,"56,500",843.28,78,"81,700","1,047","-25,200"
16/08/2024,12.1 ( 4.31 %),66,"72,100","1,092.42",70,"84,200","1,203","-12,100"
15/08/2024,11.7 ( -2.5 %),98,"97,400",993.88,52,"64,700","1,244","32,700"
14/08/2024,12 ( 0 %),94,"70,600",751.06,90,"72,000",800,"-1,400"
13/08/2024,12.2 ( 2.52 %),81,"126,500","1,561.73",77,"108,800","1,413","17,700"
12/08/2024,12 ( 0 %),90,"72,900",810,57,"64,200","1,126","8,700"
09/08/2024,12.1 ( 0.83 %),53,"52,700",994.34,64,"73,500","1,148","-20,800"
08/08/2024,11.9 ( 2.59 %),104,"142,500","1,370.19",97,"112,500","1,160","30,000"
07/08/2024,11.9 ( 0.85 %),136,"78,900",580.15,55,"93,000","1,691","-14,100"
06/08/2024,12.1 ( -0.82 %),224,"183,300",818.3,79,"159,900","2,024","23,400"
05/08/2024,12 ( -4 %),121,"68,200",563.64,78,"84,000","1,077","-15,800"
