date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,40 ( 0 %),4,"3,600",900,9,"9,500","1,056","-5,900",agp
11/09/2024,40 ( 0 %),3,"1,300",433.33,7,"8,300","1,186","-7,000",agp
10/09/2024,40 ( 0 %),8,"3,500",437.5,9,"15,700","1,744","-12,200",agp
09/09/2024,40 ( 0.25 %),10,"33,500","3,350",9,"12,200","1,356","21,300",agp
06/09/2024,39.8 ( -0.5 %),12,"27,600","2,300",16,"25,300","1,581","2,300",agp
05/09/2024,40 ( 0 %),9,"10,200","1,133.33",12,"31,600","2,633","-21,400",agp
04/09/2024,40 ( 0 %),8,"26,800","3,350",12,"32,200","2,683","-5,400",agp
30/08/2024,40 ( 0 %),22,"19,500",886.36,13,"39,800","3,062","-20,300",agp
29/08/2024,40 ( 0 %),9,"15,400","1,711.11",9,"31,200","3,467","-15,800",agp
28/08/2024,40 ( -0.25 %),9,"9,500","1,055.56",9,"13,500","1,500","-4,000",agp
27/08/2024,40 ( -1.23 %),20,"23,500","1,175",16,"27,100","1,694","-3,600",agp
26/08/2024,40.5 ( 0 %),8,"6,700",837.5,12,"43,900","3,658","-37,200",agp
23/08/2024,40.5 ( -0.25 %),13,"9,700",746.15,16,"45,200","2,825","-35,500",agp
22/08/2024,40.6 ( 0.25 %),9,"7,800",866.67,12,"27,100","2,258","-19,300",agp
21/08/2024,40.5 ( 0 %),7,"4,800",685.71,15,"40,400","2,693","-35,600",agp
20/08/2024,40.5 ( 0 %),16,"18,400","1,150",21,"51,400","2,448","-33,000",agp
19/08/2024,40.5 ( 0 %),10,"7,600",760,17,"42,500","2,500","-34,900",agp
16/08/2024,40.5 ( 0 %),8,"4,200",525,16,"40,200","2,512","-36,000",agp
15/08/2024,40.6 ( 0 %),11,"12,200","1,109.09",23,"13,300",578,"-1,100",agp
14/08/2024,40.5 ( -0.25 %),6,"5,700",950,15,"40,600","2,707","-34,900",agp
13/08/2024,40.7 ( 0.25 %),10,"7,200",720,20,"10,700",535,"-3,500",agp
12/08/2024,40.5 ( 0 %),5,"2,600",520,18,"41,600","2,311","-39,000",agp
09/08/2024,40.4 ( -0.49 %),9,"5,500",611.11,18,"44,600","2,478","-39,100",agp
08/08/2024,40.6 ( 0 %),12,"28,700","2,391.67",18,"62,700","3,483","-34,000",agp
07/08/2024,40.5 ( -0.74 %),6,"6,500","1,083.33",10,"6,500",650,0,agp
06/08/2024,40.8 ( 0.74 %),11,"8,400",763.64,15,"30,000","2,000","-21,600",agp
05/08/2024,40.5 ( -0.49 %),9,"7,400",822.22,16,"40,300","2,519","-32,900",agp
02/08/2024,41 ( 0.74 %),13,"10,400",800,9,"36,000","4,000","-25,600",agp
01/08/2024,40.7 ( 0 %),10,"10,000","1,000",8,"37,800","4,725","-27,800",agp
31/07/2024,40.7 ( 0.74 %),10,"8,200",820,11,"38,500","3,500","-30,300",agp
30/07/2024,40.7 ( 0.99 %),14,"10,100",721.43,15,"40,000","2,667","-29,900",agp
29/07/2024,40.2 ( 0.25 %),16,"15,600",975,19,"40,900","2,153","-25,300",agp
26/07/2024,40.3 ( 0 %),17,"13,100",770.59,18,"43,900","2,439","-30,800",agp
25/07/2024,40.3 ( 0.25 %),14,"10,300",735.71,18,"40,000","2,222","-29,700",agp
24/07/2024,40.5 ( 0 %),17,"11,800",694.12,20,"8,800",440,"3,000",agp
23/07/2024,40.5 ( 0 %),21,"13,400",638.1,20,"43,500","2,175","-30,100",agp
22/07/2024,40.5 ( -0.98 %),17,"10,400",611.76,22,"50,200","2,282","-39,800",agp
19/07/2024,40.9 ( 0.49 %),22,"13,000",590.91,19,"47,800","2,516","-34,800",agp
18/07/2024,40.9 ( 0 %),23,"17,400",756.52,18,"45,300","2,517","-27,900",agp
17/07/2024,40.5 ( -0.98 %),16,"9,500",593.75,19,"44,500","2,342","-35,000",agp
16/07/2024,40.9 ( 1.49 %),20,"14,700",735,18,"47,700","2,650","-33,000",agp
15/07/2024,40.5 ( 0 %),17,"7,800",458.82,12,"43,700","3,642","-35,900",agp
12/07/2024,40.2 ( -0.99 %),11,"8,900",809.09,14,"44,800","3,200","-35,900",agp
11/07/2024,40.5 ( 1 %),11,"6,300",572.73,14,"6,400",457,-100,agp
10/07/2024,40 ( -0.25 %),18,"8,900",494.44,12,"11,600",967,"-2,700",agp
09/07/2024,40.1 ( 0.25 %),19,"8,200",431.58,21,"46,200","2,200","-38,000",agp
08/07/2024,40 ( 0 %),17,"9,900",582.35,15,"43,000","2,867","-33,100",agp
05/07/2024,40 ( 0.25 %),12,"4,300",358.33,13,"41,900","3,223","-37,600",agp
04/07/2024,40.6 ( 1.75 %),26,"17,900",688.46,20,"47,300","2,365","-29,400",agp
03/07/2024,39.9 ( -0.25 %),12,"5,900",491.67,16,"49,500","3,094","-43,600",agp
02/07/2024,40 ( 0.76 %),17,"7,700",452.94,14,"26,100","1,864","-18,400",agp
01/07/2024,40 ( 0 %),19,"6,600",347.37,10,"17,500","1,750","-10,900",agp
28/06/2024,40 ( -0.5 %),15,"8,000",533.33,9,"6,800",756,"1,200",agp
27/06/2024,39.9 ( -0.5 %),19,"7,800",410.53,10,"4,800",480,"3,000",agp
26/06/2024,40 ( -1.23 %),24,"19,000",791.67,23,"25,800","1,122","-6,800",agp
25/06/2024,40.5 ( 0.75 %),15,"9,000",600,15,"12,200",813,"-3,200",agp
24/06/2024,40.5 ( -0.49 %),13,"12,100",930.77,10,"9,400",940,"2,700",agp
21/06/2024,40.5 ( -2.17 %),16,"12,000",750,16,"11,900",744,100,agp
20/06/2024,41.4 ( 0 %),15,"11,700",780,11,"9,200",836,"2,500",agp
19/06/2024,41.5 ( 4.8 %),24,"35,000","1,458.33",20,"31,300","1,565","3,700",agp
18/06/2024,40 ( -3.38 %),11,"6,400",581.82,11,"3,000",273,"3,400",agp
17/06/2024,41.3 ( 0 %),16,"9,100",568.75,10,"13,500","1,350","-4,400",agp
14/06/2024,41.5 ( 0.73 %),20,"13,000",650,9,"14,800","1,644","-1,800",agp
13/06/2024,41.5 ( 0.97 %),14,"9,100",650,14,"6,800",486,"2,300",agp
12/06/2024,41.1 ( 0 %),5,"3,600",720,11,"8,400",764,"-4,800",agp
11/06/2024,41.1 ( -0.96 %),8,"5,500",687.5,8,"3,200",400,"2,300",agp
10/06/2024,41.5 ( 0 %),12,"8,500",708.33,7,"4,300",614,"4,200",agp
07/06/2024,41.5 ( 1.22 %),11,"8,800",800,8,"5,300",662,"3,500",agp
06/06/2024,41 ( -2.38 %),10,"8,400",840,8,"56,100","7,012","-47,700",agp
05/06/2024,42 ( 2.44 %),11,"13,600","1,236.36",11,"7,600",691,"6,000",agp
04/06/2024,41 ( 0 %),11,"13,900","1,263.64",17,"40,600","2,388","-26,700",agp
03/06/2024,41 ( 1.23 %),13,"8,600",661.54,11,"10,600",964,"-2,000",agp
31/05/2024,40.5 ( -2.64 %),14,"9,000",642.86,16,"12,900",806,"-3,900",agp
30/05/2024,42.5 ( 3.66 %),18,"10,200",566.67,22,"39,400","1,791","-29,200",agp
29/05/2024,41 ( 0 %),11,"10,000",909.09,10,"20,000","2,000","-10,000",agp
28/05/2024,41 ( -0.97 %),22,"16,000",727.27,18,"19,000","1,056","-3,000",agp
