date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,17.4 ( 0 %),19,"24,800","1,305.26",13,"13,700","1,054","11,100",ant
11/09/2024,17.6 ( 0.57 %),26,"25,900",996.15,16,"22,800","1,425","3,100",ant
10/09/2024,17.7 ( 2.91 %),38,"54,800","1,442.11",23,"47,800","2,078","7,000",ant
09/09/2024,17.9 ( 3.47 %),56,"49,300",880.36,32,"28,800",900,"20,500",ant
06/09/2024,17.2 ( -1.71 %),32,"36,300","1,134.38",24,"26,900","1,121","9,400",ant
05/09/2024,17.7 ( 0 %),31,"24,100",777.42,25,"36,200","1,448","-12,100",ant
04/09/2024,17.8 ( 1.14 %),26,"50,500","1,942.31",24,"30,600","1,275","19,900",ant
30/08/2024,17.6 ( 0 %),32,"45,700","1,428.12",26,"39,400","1,515","6,300",ant
29/08/2024,17.5 ( -1.13 %),44,"30,800",700,11,"14,500","1,318","16,300",ant
28/08/2024,17.5 ( -1.69 %),41,"134,300","3,275.61",22,"42,700","1,941","91,600",ant
27/08/2024,17.7 ( 1.72 %),55,"83,700","1,521.82",28,"55,400","1,979","28,300",ant
26/08/2024,17.9 ( 4.07 %),47,"32,900",700,15,"16,000","1,067","16,900",ant
23/08/2024,17.6 ( 0 %),39,"27,700",710.26,26,"47,000","1,808","-19,300",ant
22/08/2024,17.8 ( 1.71 %),57,"53,400",936.84,42,"36,300",864,"17,100",ant
21/08/2024,18.1 ( 0.56 %),46,"63,400","1,378.26",29,"35,000","1,207","28,400",ant
20/08/2024,17.7 ( 5.36 %),51,"78,700","1,543.14",38,"83,100","2,187","-4,400",ant
19/08/2024,17 ( 3.66 %),46,"134,600","2,926.09",41,"107,000","2,610","27,600",ant
16/08/2024,16.5 ( 1.85 %),18,"36,800","2,044.44",16,"21,300","1,331","15,500",ant
15/08/2024,16 ( -1.84 %),35,"46,700","1,334.29",27,"45,300","1,678","1,400",ant
14/08/2024,16.5 ( 0 %),38,"39,300","1,034.21",22,"32,300","1,468","7,000",ant
13/08/2024,16.5 ( 0.61 %),14,"31,800","2,271.43",14,"23,400","1,671","8,400",ant
12/08/2024,16.4 ( 0 %),21,"36,300","1,728.57",17,"17,100","1,006","19,200",ant
09/08/2024,16.6 ( -1.19 %),33,"39,800","1,206.06",26,"50,200","1,931","-10,400",ant
08/08/2024,17 ( 5.59 %),29,"53,000","1,827.59",22,"79,500","3,614","-26,500",ant
07/08/2024,16.1 ( 0 %),48,"52,100","1,085.42",35,"83,500","2,386","-31,400",ant
06/08/2024,16.2 ( 4.52 %),43,"68,700","1,597.67",41,"87,600","2,137","-18,900",ant
05/08/2024,15.9 ( 1.27 %),59,"66,700","1,130.51",39,"32,000",821,"34,700",ant
02/08/2024,16 ( 0 %),58,"108,400","1,868.97",31,"80,600","2,600","27,800",ant
01/08/2024,16.9 ( 0 %),87,"127,300","1,463.22",79,"117,600","1,489","9,700",ant
31/07/2024,17 ( 1.8 %),17,"12,600",741.18,30,"55,900","1,863","-43,300",ant
30/07/2024,17 ( 14.86 %),178,"272,400","1,530.34",86,"209,100","2,431","63,300",ant
29/07/2024,14.8 ( -0.67 %),44,"28,200",640.91,24,"42,000","1,750","-13,800",ant
26/07/2024,14.9 ( -0.67 %),21,"13,400",638.1,13,"18,200","1,400","-4,800",ant
25/07/2024,14.9 ( 3.47 %),26,"31,900","1,226.92",21,"27,400","1,305","4,500",ant
