date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
12/09/2024,19.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
11/09/2024,19.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
10/09/2024,19.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
09/09/2024,19.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
06/09/2024,19.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
05/09/2024,19.8(-0.50 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
04/09/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
30/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
29/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
28/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
27/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
26/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
23/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
22/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
21/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
20/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
19/08/2024,19.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
16/08/2024,19.9(-5.24 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
15/08/2024,21(6.06 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
14/08/2024,19.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
13/08/2024,19.8(7.03 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
12/08/2024,18.5(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
09/08/2024,18.5(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
08/08/2024,18.5(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
07/08/2024,18.5(-2.12 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
06/08/2024,18.9(-9.57 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
05/08/2024,20.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
02/08/2024,20.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
01/08/2024,20.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
31/07/2024,20.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
30/07/2024,20.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
29/07/2024,20.9(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
24/07/2024,19(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
23/07/2024,19(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
22/07/2024,19(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
19/07/2024,19(8.57 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
18/07/2024,17.5(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
17/07/2024,0(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
16/07/2024,0(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
15/07/2024,14.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
12/07/2024,14.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
11/07/2024,14.8(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
10/07/2024,14.8(9.63 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
08/07/2024,12.8(-9.22 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
04/07/2024,14.1(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
03/07/2024,14.1(8.46 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
02/07/2024,13(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
01/07/2024,13(7.44 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
28/06/2024,12.1(-6.92 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
27/06/2024,13(-7.14 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
26/06/2024,14(-4.76 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
25/06/2024,14.7(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
24/06/2024,14.7(-9.26 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
21/06/2024,16.2(0.00 %),0,0.0,0,0.0,0,0.0,"1,744,800",0.15%,ats
20/06/2024,16.2(-9.50 %),400,0.01,400,0.01,0,0.0,"1,744,800",0.15%,ats
