date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
12/09/2024,109(0.18 %),"49,300",5.42,"64,000",7.05,"14,700",1.63,"13,636,159",83.34%,bmp
11/09/2024,108.8(1.87 %),"56,700",6.11,"63,900",6.88,"7,200",0.78,"13,698,059",83.27%,bmp
10/09/2024,106.8(4.09 %),"237,200",25.35,"239,300",25.57,"2,100",0.22,"13,758,559",83.19%,bmp
09/09/2024,102.6(-1.25 %),0,0.0,0,0.0,0,0.0,"13,982,279",82.92%,bmp
06/09/2024,103.9(1.86 %),"26,500",2.74,"43,000",4.42,"16,500",1.68,"13,992,979",82.91%,bmp
05/09/2024,102(-1.73 %),400,0.04,"3,900",0.4,"3,500",0.36,"14,032,179",82.86%,bmp
04/09/2024,103.8(-0.19 %),-300,-0.03,"3,500",0.36,"3,800",0.39,"14,030,879",82.86%,bmp
30/08/2024,104(0.87 %),"1,600",0.16,"6,800",0.7,"5,200",0.54,"14,022,179",82.87%,bmp
29/08/2024,103.1(-0.87 %),"-4,000",-0.41,"6,100",0.63,"10,100",1.04,"14,023,579",82.87%,bmp
28/08/2024,104(-0.76 %),"1,600",0.16,"5,000",0.52,"3,400",0.36,"14,016,279",82.88%,bmp
27/08/2024,104.8(0.29 %),"13,700",1.43,"27,100",2.83,"13,400",1.4,"13,998,779",82.9%,bmp
26/08/2024,104.5(-0.67 %),"31,100",3.26,"53,600",5.63,"22,500",2.37,"13,999,779",82.9%,bmp
23/08/2024,105.2(-1.68 %),"8,800",0.93,"34,900",3.7,"26,100",2.77,"14,047,079",82.84%,bmp
22/08/2024,107(3.48 %),"102,200",10.84,"108,500",11.5,"6,300",0.66,"14,071,479",82.81%,bmp
21/08/2024,103.4(0.78 %),"63,600",6.57,"74,100",7.65,"10,500",1.08,"14,178,579",82.68%,bmp
20/08/2024,102.6(0.88 %),"66,200",6.79,"66,600",6.83,400,0.04,"14,212,409",82.64%,bmp
19/08/2024,101.7(0.20 %),"-2,500",-0.25,"11,600",1.19,"14,100",1.44,"14,212,409",82.64%,bmp
