date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
11/09/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
10/09/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
09/09/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
06/09/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
05/09/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
04/09/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
30/08/2024,33 ( 7.14 %),0,0,0,0,0,0,0,bed
29/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
28/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
27/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
26/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
23/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
22/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
21/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
20/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
19/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
16/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
15/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
14/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
13/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
12/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
09/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
08/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
07/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
06/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
05/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
02/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
01/08/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
31/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
30/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
29/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
26/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
25/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
24/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
23/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
22/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
19/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
18/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
17/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
16/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
15/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
12/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
11/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
10/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
09/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
08/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
05/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
04/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
03/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
02/07/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
01/07/2024,33 ( 7.14 %),0,0,0,0,0,0,0,bed
28/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
27/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
26/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
25/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
24/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
21/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
20/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
19/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
18/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
17/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
14/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
13/06/2024,33 ( 7.14 %),0,0,0,0,0,0,0,bed
12/06/2024,33 ( 7.14 %),0,0,0,0,0,0,0,bed
11/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
10/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
07/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
06/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
05/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
04/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
03/06/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
31/05/2024,33 ( 7.14 %),0,0,0,0,0,0,0,bed
30/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
29/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
28/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
27/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
24/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
23/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
22/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
21/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
20/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
17/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
16/05/2024,30.8 ( 0 %),0,0,0,0,0,0,0,bed
15/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
14/05/2024,33 ( 0 %),1,0,0,0,0,0,0,bed
13/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
10/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
09/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
08/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
07/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
06/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
03/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
02/05/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
26/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
25/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
24/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
23/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
22/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
19/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
17/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
16/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
15/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
12/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
11/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
10/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
09/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
08/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
05/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
04/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
03/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
02/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
01/04/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
29/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
28/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
27/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
26/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
25/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
22/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
21/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
20/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
19/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
18/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
15/03/2024,33 ( 0 %),1,200,200,0,0,0,200,bed
14/03/2024,33 ( 0 %),1,200,200,0,0,0,200,bed
13/03/2024,33 ( 0 %),1,200,200,0,0,0,200,bed
12/03/2024,33 ( 0 %),0,0,0,0,0,0,0,bed
