date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,33.3 ( -1.77 %),8,"1,700",212.5,10,"1,700",170,0,ace
11/09/2024,34.2 ( 1.18 %),13,"5,900",453.85,12,"2,400",200,"3,500",ace
10/09/2024,34.5 ( 1.77 %),20,"6,100",305,17,"2,400",141,"3,700",ace
09/09/2024,33.9 ( 0 %),12,"5,000",416.67,6,"1,200",200,"3,800",ace
06/09/2024,33.3 ( -2.06 %),16,"10,700",668.75,12,"5,400",450,"5,300",ace
05/09/2024,34 ( 0.89 %),12,"8,100",675,8,"4,200",525,"3,900",ace
04/09/2024,34.8 ( -0.57 %),19,"24,800","1,305.26",13,"14,300","1,100","10,500",ace
30/08/2024,35 ( 0.29 %),9,"4,500",500,10,"3,900",390,600,ace
29/08/2024,35 ( 0.86 %),21,"29,400","1,400",27,"24,400",904,"5,000",ace
28/08/2024,34.5 ( 2.99 %),13,"46,900","3,607.69",18,"12,200",678,"34,700",ace
27/08/2024,33.5 ( 0 %),15,"2,400",160,11,"2,400",218,0,ace
26/08/2024,33.2 ( -2.92 %),20,"14,700",735,12,"4,400",367,"10,300",ace
23/08/2024,34.2 ( 0 %),10,"7,100",710,7,"2,500",357,"4,600",ace
22/08/2024,34.3 ( 2.39 %),17,"11,800",694.12,11,"8,100",736,"3,700",ace
21/08/2024,34.1 ( 1.49 %),12,"5,700",475,12,"8,400",700,"-2,700",ace
20/08/2024,33.3 ( -2.06 %),23,"17,200",747.83,15,"11,700",780,"5,500",ace
19/08/2024,33.9 ( -2.02 %),16,"14,400",900,16,"17,300","1,081","-2,900",ace
16/08/2024,34.7 ( -1.42 %),29,"26,800",924.14,22,"25,500","1,159","1,300",ace
15/08/2024,35.2 ( 0.57 %),10,"8,700",870,17,"5,900",347,"2,800",ace
14/08/2024,34.8 ( 1.16 %),13,"14,700","1,130.77",22,"17,500",795,"-2,800",ace
13/08/2024,36.9 ( 0 %),14,"9,700",692.86,14,"8,700",621,"1,000",ace
12/08/2024,36.5 ( -0.82 %),37,"18,500",500,24,"16,700",696,"1,800",ace
09/08/2024,36.8 ( 0 %),21,"13,200",628.57,12,"8,200",683,"5,000",ace
08/08/2024,36.7 ( 0.55 %),11,"2,500",227.27,21,"12,400",590,"-9,900",ace
07/08/2024,35.9 ( -1.1 %),20,"5,300",265,14,"7,800",557,"-2,500",ace
06/08/2024,36.7 ( 1.1 %),25,"5,100",204,16,"9,000",562,"-3,900",ace
05/08/2024,36.3 ( -1.63 %),22,"8,800",400,14,"9,800",700,"-1,000",ace
02/08/2024,36.9 ( 0.27 %),13,"10,800",830.77,12,"8,200",683,"2,600",ace
01/08/2024,37 ( 0.27 %),31,"41,700","1,345.16",19,"43,700","2,300","-2,000",ace
31/07/2024,36.6 ( -1.08 %),35,"41,700","1,191.43",25,"40,000","1,600","1,700",ace
30/07/2024,36.8 ( 1.1 %),24,"38,700","1,612.5",14,"37,200","2,657","1,500",ace
29/07/2024,36.8 ( 2.51 %),33,"44,200","1,339.39",31,"39,800","1,284","4,400",ace
26/07/2024,35.8 ( 3.77 %),24,"30,000","1,250",20,"27,600","1,380","2,400",ace
25/07/2024,35.7 ( -0.28 %),30,"28,600",953.33,19,"14,200",747,"14,400",ace
24/07/2024,35.9 ( 0 %),17,"20,800","1,223.53",16,"16,400","1,025","4,400",ace
23/07/2024,36.1 ( 0.56 %),13,"9,200",707.69,15,"9,500",633,-300,ace
22/07/2024,36.1 ( 0.28 %),18,"20,100","1,116.67",20,"20,000","1,000",100,ace
19/07/2024,36.2 ( 1.69 %),23,"25,900","1,126.09",21,"28,800","1,371","-2,900",ace
18/07/2024,35.8 ( -1.38 %),28,"18,700",667.86,12,"17,300","1,442","1,400",ace
17/07/2024,35.7 ( -0.83 %),38,"34,800",915.79,35,"28,100",803,"6,700",ace
16/07/2024,36.6 ( 1.1 %),36,"53,500","1,486.11",18,"45,000","2,500","8,500",ace
15/07/2024,35.7 ( -2.99 %),33,"35,400","1,072.73",15,"20,900","1,393","14,500",ace
12/07/2024,36.8 ( 2.22 %),27,"33,500","1,240.74",15,"19,400","1,293","14,100",ace
11/07/2024,36.4 ( -1.09 %),32,"46,400","1,450",21,"37,100","1,767","9,300",ace
10/07/2024,36.8 ( 1.94 %),24,"39,900","1,662.5",21,"28,800","1,371","11,100",ace
09/07/2024,36.8 ( 1.94 %),34,"39,200","1,152.94",23,"29,900","1,300","9,300",ace
08/07/2024,36.8 ( 0 %),39,"33,700",864.1,21,"34,600","1,648",-900,ace
05/07/2024,36.8 ( 1.66 %),23,"14,900",647.83,15,"10,500",700,"4,400",ace
04/07/2024,36.9 ( 1.65 %),34,"36,000","1,058.82",20,"28,700","1,435","7,300",ace
03/07/2024,37.1 ( 2.2 %),27,"32,200","1,192.59",20,"26,500","1,325","5,700",ace
02/07/2024,37.1 ( 4.21 %),32,"32,900","1,028.12",20,"28,600","1,430","4,300",ace
01/07/2024,35.6 ( -2.47 %),12,"7,600",633.33,10,"8,100",810,-500,ace
28/06/2024,36.6 ( 0.83 %),28,"23,100",825,21,"23,000","1,095",100,ace
27/06/2024,36.2 ( -2.43 %),20,"15,400",770,13,"13,000","1,000","2,400",ace
26/06/2024,37.1 ( 0.82 %),25,"28,400","1,136",23,"26,000","1,130","2,400",ace
25/06/2024,37.3 ( 0.81 %),21,"25,500","1,214.29",23,"22,300",970,"3,200",ace
24/06/2024,37.3 ( 1.36 %),28,"26,000",928.57,16,"27,100","1,694","-1,100",ace
21/06/2024,37.5 ( 2.46 %),25,"26,000","1,040",24,"18,100",754,"7,900",ace
20/06/2024,36.9 ( 0.54 %),21,"22,700","1,080.95",12,"20,000","1,667","2,700",ace
19/06/2024,35.7 ( -3.25 %),27,"29,700","1,100",20,"28,100","1,405","1,600",ace
18/06/2024,37 ( 0.27 %),26,"23,300",896.15,14,"16,500","1,179","6,800",ace
17/06/2024,36.9 ( -0.27 %),22,"25,800","1,172.73",16,"25,000","1,562",800,ace
14/06/2024,37.2 ( 0.81 %),30,"41,300","1,376.67",29,"38,700","1,334","2,600",ace
13/06/2024,36.8 ( 0 %),27,"28,200","1,044.44",17,"17,600","1,035","10,600",ace
12/06/2024,37.3 ( 3.04 %),29,"35,700","1,231.03",19,"24,400","1,284","11,300",ace
11/06/2024,36.8 ( 2.51 %),38,"44,400","1,168.42",24,"35,300","1,471","9,100",ace
10/06/2024,36.3 ( 1.4 %),38,"58,900","1,550",25,"47,400","1,896","11,500",ace
07/06/2024,35.9 ( 1.13 %),26,"39,100","1,503.85",27,"29,400","1,089","9,700",ace
06/06/2024,35.7 ( 0.85 %),26,"45,600","1,753.85",27,"40,000","1,481","5,600",ace
05/06/2024,35.8 ( 1.99 %),37,"45,200","1,221.62",25,"28,900","1,156","16,300",ace
04/06/2024,35.3 ( 0.28 %),29,"38,800","1,337.93",22,"37,000","1,682","1,800",ace
03/06/2024,35.2 ( 0.57 %),29,"29,800","1,027.59",24,"26,200","1,092","3,600",ace
31/05/2024,35.4 ( 1.72 %),30,"49,400","1,646.67",21,"39,000","1,857","10,400",ace
30/05/2024,35.4 ( 1.43 %),32,"27,600",862.5,10,"17,400","1,740","10,200",ace
29/05/2024,35.5 ( 0 %),46,"67,300","1,463.04",24,"54,600","2,275","12,700",ace
28/05/2024,35.5 ( 0 %),22,"28,500","1,295.45",13,"23,100","1,777","5,400",ace
27/05/2024,35.7 ( 1.42 %),30,"36,900","1,230",23,"34,000","1,478","2,900",ace
24/05/2024,35.5 ( 1.14 %),34,"31,000",911.76,16,"19,200","1,200","11,800",ace
23/05/2024,35.7 ( 0.56 %),36,"41,300","1,147.22",16,"18,700","1,169","22,600",ace
22/05/2024,35.6 ( 1.14 %),30,"26,000",866.67,19,"20,500","1,079","5,500",ace
21/05/2024,34.2 ( -4.74 %),38,"42,700","1,123.68",22,"29,700","1,350","13,000",ace
20/05/2024,35.9 ( 2.87 %),19,"15,800",831.58,7,"3,100",443,"12,700",ace
17/05/2024,35.6 ( 2.59 %),47,"34,900",742.55,22,"23,900","1,086","11,000",ace
16/05/2024,34.5 ( -1.43 %),22,"14,800",672.73,5,"4,500",900,"10,300",ace
15/05/2024,35.1 ( -2.23 %),20,"23,600","1,180",7,"14,300","2,043","9,300",ace
14/05/2024,35.9 ( 0 %),11,"11,800","1,072.73",7,"6,500",929,"5,300",ace
13/05/2024,35.9 ( 0 %),14,"12,800",914.29,10,"11,000","1,100","1,800",ace
10/05/2024,35.9 ( 0 %),16,"14,300",893.75,8,"4,000",500,"10,300",ace
09/05/2024,35.9 ( 0 %),12,"9,800",816.67,8,"7,000",875,"2,800",ace
08/05/2024,35.9 ( 0 %),11,"8,600",781.82,6,"3,600",600,"5,000",ace
07/05/2024,35.9 ( 0.56 %),16,"10,100",631.25,9,"6,000",667,"4,100",ace
06/05/2024,36.3 ( 0.83 %),19,"16,000",842.11,11,"9,900",900,"6,100",ace
03/05/2024,36.2 ( 0.56 %),15,"14,400",960,7,"7,700","1,100","6,700",ace
02/05/2024,36.1 ( 0.84 %),12,"18,000","1,500",11,"11,400","1,036","6,600",ace
26/04/2024,35.8 ( 1.42 %),14,"9,000",642.86,10,"4,700",470,"4,300",ace
25/04/2024,35.8 ( 0 %),20,"9,600",480,11,"4,800",436,"4,800",ace
24/04/2024,35.7 ( 0 %),12,"4,700",391.67,15,"11,500",767,"-6,800",ace
23/04/2024,35.7 ( 5.62 %),17,"5,900",347.06,7,"8,000","1,143","-2,100",ace
22/04/2024,34 ( -5.56 %),22,"6,000",272.73,11,"12,200","1,109","-6,200",ace
19/04/2024,36 ( -0.28 %),11,"3,600",327.27,11,"10,600",964,"-7,000",ace
17/04/2024,36 ( 0.84 %),16,"7,700",481.25,14,"11,800",843,"-4,100",ace
16/04/2024,35.8 ( 0.56 %),25,"7,200",288,13,"12,800",985,"-5,600",ace
15/04/2024,35.8 ( 0.85 %),27,"19,800",733.33,17,"20,900","1,229","-1,100",ace
12/04/2024,35.9 ( -0.83 %),19,"23,800","1,252.63",12,"18,800","1,567","5,000",ace
11/04/2024,36.2 ( -0.55 %),23,"20,900",908.7,28,"25,800",921,"-4,900",ace
10/04/2024,36.4 ( 5.51 %),23,"26,100","1,134.78",23,"24,500","1,065","1,600",ace
09/04/2024,35 ( -0.57 %),33,"14,900",451.52,17,"8,200",482,"6,700",ace
08/04/2024,35 ( 0.86 %),21,"3,800",180.95,9,"2,100",233,"1,700",ace
05/04/2024,35.6 ( -1.39 %),31,"19,300",622.58,21,"22,900","1,090","-3,600",ace
04/04/2024,34.7 ( -4.41 %),26,"15,100",580.77,19,"17,200",905,"-2,100",ace
03/04/2024,36.3 ( 3.71 %),18,"16,400",911.11,14,"16,800","1,200",-400,ace
02/04/2024,34.7 ( -2.53 %),52,"27,900",536.54,21,"26,500","1,262","1,400",ace
01/04/2024,35.4 ( -1.94 %),18,"4,900",272.22,13,"9,900",762,"-5,000",ace
29/03/2024,36 ( 3.45 %),33,"19,100",578.79,23,"18,800",817,300,ace
28/03/2024,35.9 ( 2.57 %),23,"13,600",591.3,14,"21,800","1,557","-8,200",ace
27/03/2024,34.7 ( -1.42 %),17,"26,900","1,582.35",13,"37,100","2,854","-10,200",ace
26/03/2024,36.2 ( 2.55 %),20,"25,600","1,280",10,"21,900","2,190","3,700",ace
25/03/2024,36.2 ( 1.97 %),31,"69,600","2,245.16",19,"53,700","2,826","15,900",ace
22/03/2024,35.2 ( -1.68 %),26,"36,700","1,411.54",16,"70,300","4,394","-33,600",ace
21/03/2024,35.3 ( -2.22 %),24,"54,300","2,262.5",10,"62,800","6,280","-8,500",ace
20/03/2024,36 ( 1.98 %),25,"11,500",460,27,"24,800",919,"-13,300",ace
19/03/2024,36.4 ( 0.55 %),20,"22,600","1,130",22,"28,500","1,295","-5,900",ace
18/03/2024,35.7 ( -1.92 %),26,"24,200",930.77,22,"25,100","1,141",-900,ace
15/03/2024,36.7 ( 0.82 %),29,"24,700",851.72,20,"32,300","1,615","-7,600",ace
14/03/2024,36.4 ( -1.62 %),37,"30,900",835.14,28,"29,100","1,039","1,800",ace
13/03/2024,37.2 ( 0.27 %),17,"21,100","1,241.18",19,"34,400","1,811","-13,300",ace
12/03/2024,37.2 ( 0.54 %),16,"12,100",756.25,17,"15,600",918,"-3,500",ace
11/03/2024,37.1 ( 1.09 %),21,"22,300","1,061.9",19,"23,400","1,232","-1,100",ace
08/03/2024,37 ( 1.37 %),21,"17,900",852.38,18,"21,600","1,200","-3,700",ace
07/03/2024,36.9 ( 0.27 %),19,"8,500",447.37,16,"13,000",812,"-4,500",ace
06/03/2024,37 ( 0.27 %),21,"34,600","1,647.62",18,"29,200","1,622","5,400",ace
05/03/2024,37 ( 1.37 %),21,"20,800",990.48,17,"19,700","1,159","1,100",ace
04/03/2024,37 ( 0.54 %),23,"26,700","1,160.87",17,"23,400","1,376","3,300",ace
01/03/2024,36.8 ( 0.82 %),18,"21,300","1,183.33",14,"17,200","1,229","4,100",ace
29/02/2024,36 ( -0.28 %),24,"23,800",991.67,17,"21,700","1,276","2,100",ace
28/02/2024,36.3 ( 0 %),25,"19,800",792,16,"19,500","1,219",300,ace
27/02/2024,36.4 ( 0.83 %),22,"15,100",686.36,13,"16,900","1,300","-1,800",ace
26/02/2024,36.6 ( 0 %),34,"35,100","1,032.35",17,"32,100","1,888","3,000",ace
23/02/2024,36.6 ( 0.55 %),13,"6,900",530.77,5,"5,600","1,120","1,300",ace
22/02/2024,36.8 ( 1.66 %),16,"19,800","1,237.5",11,"19,300","1,755",500,ace
21/02/2024,36.6 ( 2.81 %),23,"14,200",617.39,16,"13,300",831,900,ace
20/02/2024,36.2 ( 0.56 %),19,"25,100","1,321.05",10,"25,700","2,570",-600,ace
19/02/2024,36 ( 1.12 %),14,"10,700",764.29,7,"3,000",429,"7,700",ace
16/02/2024,35.6 ( -1.93 %),19,"25,200","1,326.32",9,"17,900","1,989","7,300",ace
15/02/2024,36.3 ( 0 %),20,"14,600",730,9,"15,000","1,667",-400,ace
07/02/2024,36.6 ( 0.83 %),28,"69,600","2,485.71",18,"61,600","3,422","8,000",ace
