date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,47 ( 0 %),378,"490,900","1,298.68",636,"751,400","1,181","-260,500",bsi
11/09/2024,47 ( 0.97 %),"1,113","1,108,500",995.96,966,"1,155,000","1,196","-46,500",bsi
10/09/2024,46.55 ( -2.62 %),"2,106","1,923,700",913.44,"1,237","2,169,600","1,754","-245,900",bsi
09/09/2024,47.8 ( -1.65 %),933,"757,000",811.36,688,"1,209,200","1,758","-452,200",bsi
06/09/2024,48.6 ( -0.41 %),"1,062","1,001,400",942.94,854,"1,220,800","1,430","-219,400",bsi
05/09/2024,48.8 ( -0.91 %),"1,500","1,921,700","1,281.13","1,610","2,231,700","1,386","-310,000",bsi
04/09/2024,49.25 ( 0.2 %),"1,202","1,372,400","1,141.76",803,"1,495,000","1,862","-122,600",bsi
30/08/2024,49.15 ( 0.2 %),713,"1,103,300","1,547.41",835,"1,524,700","1,826","-421,400",bsi
29/08/2024,49.05 ( 0.51 %),"1,151","1,317,000","1,144.22","1,028","1,529,600","1,488","-212,600",bsi
28/08/2024,48.8 ( -1.41 %),"1,430","1,764,500","1,233.92","1,425","2,194,800","1,540","-430,300",bsi
27/08/2024,49.5 ( -0.7 %),995,"1,158,200","1,164.02",936,"1,234,500","1,319","-76,300",bsi
26/08/2024,49.85 ( -1.09 %),"1,077","1,458,100","1,353.85","1,434","1,870,900","1,305","-412,800",bsi
23/08/2024,50.4 ( 0.6 %),"1,477","2,320,500","1,571.09","1,854","2,267,600","1,223","52,900",bsi
22/08/2024,50.1 ( 1.01 %),987,"1,514,700","1,534.65","1,454","1,727,000","1,188","-212,300",bsi
21/08/2024,49.6 ( -0.4 %),"1,211","1,284,400","1,060.61",935,"1,356,100","1,450","-71,700",bsi
20/08/2024,49.8 ( -0.1 %),"1,877","2,776,500","1,479.22","1,689","2,939,200","1,740","-162,700",bsi
19/08/2024,49.85 ( -0.5 %),"1,288","1,539,900","1,195.57","1,091","1,519,700","1,393","20,200",bsi
16/08/2024,50.1 ( 6.94 %),"1,863","3,737,000","2,005.9","1,821","2,821,300","1,549","915,700",bsi
15/08/2024,46.85 ( 0.54 %),"1,381","1,834,800","1,328.6","1,074","1,934,600","1,801","-99,800",bsi
