date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
12/09/2024,24.2(-1.22 %),"2,300",0.05,"2,300",0.05,0,0.0,"65,464,524",9.57%,abi
11/09/2024,24.6(-3.53 %),"52,100",1.28,"52,100",1.28,0,0.0,"65,466,824",9.57%,abi
10/09/2024,25.3(-0.39 %),"1,100",0.03,"1,100",0.03,0,0.0,"65,518,924",9.49%,abi
09/09/2024,25.5(-1.16 %),0,0.0,0,0.0,0,0.0,"65,520,024",9.49%,abi
06/09/2024,26(0.78 %),"2,200",0.06,"2,200",0.06,0,0.0,"65,520,024",9.49%,abi
05/09/2024,25.8(-0.77 %),0,0.0,0,0.0,0,0.0,"65,522,224",9.49%,abi
04/09/2024,26(0.78 %),100,0.0,100,0.0,0,0.0,"65,522,224",9.49%,abi
30/08/2024,26(0.78 %),"9,200",0.24,"9,200",0.24,0,0.0,"65,522,324",9.49%,abi
29/08/2024,26(0.39 %),"9,100",0.24,"9,100",0.24,0,0.0,"65,531,524",9.48%,abi
28/08/2024,26(0.00 %),500,0.01,500,0.01,0,0.0,"65,540,624",9.46%,abi
27/08/2024,25.9(0.39 %),100,0.0,100,0.0,0,0.0,"65,541,124",9.46%,abi
26/08/2024,25.9(0.39 %),"5,900",0.15,"5,900",0.15,0,0.0,"65,541,224",9.46%,abi
23/08/2024,25.9(-0.38 %),"1,200",0.03,"1,200",0.03,0,0.0,"65,517,124",9.5%,abi
22/08/2024,25.9(0.00 %),"-29,800",-0.77,200,0.01,"30,000",0.78,"65,513,324",9.5%,abi
21/08/2024,26(0.39 %),"-4,800",-0.12,200,0.01,"5,000",0.13,"65,498,024",9.52%,abi
20/08/2024,25.9(1.97 %),"-15,100",-0.39,400,0.01,"15,500",0.4,"65,498,624",9.52%,abi
19/08/2024,25.6(0.79 %),"1,300",0.03,"1,300",0.03,0,0.0,"65,498,624",9.52%,abi
16/08/2024,25.5(0.39 %),"1,600",0.04,"1,600",0.04,0,0.0,"65,499,824",9.52%,abi
15/08/2024,25.4(0.00 %),700,0.02,800,0.02,100,0.0,"65,501,424",9.52%,abi
14/08/2024,25.4(0.40 %),"16,700",0.42,"16,700",0.42,0,0.0,"65,502,224",9.52%,abi
13/08/2024,25.4(0.79 %),"3,000",0.08,"3,000",0.08,0,0.0,"65,439,224",9.6%,abi
12/08/2024,25.3(3.27 %),"-72,800",-1.84,"6,900",0.17,"79,700",2.01,"65,442,224",9.6%,abi
09/08/2024,24.7(2.49 %),400,0.01,400,0.01,0,0.0,"65,449,124",9.59%,abi
08/08/2024,24.5(1.24 %),300,0.01,300,0.01,0,0.0,"65,449,524",9.59%,abi
07/08/2024,24.4(0.41 %),100,0.0,100,0.0,0,0.0,"65,449,824",9.59%,abi
06/08/2024,24.9(1.22 %),500,0.01,500,0.01,0,0.0,"65,449,924",9.59%,abi
05/08/2024,24.1(-4.74 %),0,0.0,0,0.0,0,0.0,"65,449,424",9.59%,abi
02/08/2024,25.6(0.79 %),"63,000",1.61,"64,000",1.64,"1,000",0.03,"65,449,424",9.59%,abi
01/08/2024,25.4(-1.93 %),"2,000",0.05,"2,000",0.05,0,0.0,"65,513,424",9.5%,abi
31/07/2024,26(0.78 %),"6,600",0.17,"6,600",0.17,0,0.0,"65,515,424",9.5%,abi
30/07/2024,25.8(0.39 %),"5,500",0.14,"5,500",0.14,0,0.0,"65,522,024",9.49%,abi
29/07/2024,25.8(0.39 %),100,0.0,100,0.0,0,0.0,"65,527,524",9.48%,abi
24/07/2024,26(1.17 %),"4,600",0.12,"6,200",0.16,"1,600",0.04,"65,525,224",9.49%,abi
23/07/2024,25.8(0.00 %),200,0.01,200,0.01,0,0.0,"65,531,424",9.48%,abi
