date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
27/05/2024,16 ( 0 %),2,300,150,1,"11,900","11,900","-11,600",btu
24/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
23/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
22/05/2024,16 ( 0 %),0,0,0,2,"12,800","6,400","-12,800",btu
21/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
20/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
17/05/2024,16 ( 0 %),1,0,0,1,100,100,-100,btu
16/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
15/05/2024,16 ( 0 %),1,500,500,1,900,900,-400,btu
14/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
13/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
10/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
09/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
08/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
07/05/2024,16 ( 0 %),0,0,0,2,"12,800","6,400","-12,800",btu
06/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
03/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
02/05/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
26/04/2024,16 ( 0 %),0,0,0,1,100,100,-100,btu
25/04/2024,16 ( 0 %),1,200,200,0,0,0,200,btu
24/04/2024,16 ( 0 %),0,0,0,0,0,0,0,btu
23/04/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
22/04/2024,16 ( 0 %),0,0,0,1,"11,900","11,900","-11,900",btu
19/04/2024,16 ( 0 %),0,0,0,1,400,400,-400,btu
17/04/2024,16 ( 0 %),0,0,0,1,500,500,-500,btu
16/04/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
15/04/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
12/04/2024,16 ( 0 %),3,800,266.67,2,"1,300",650,-500,btu
11/04/2024,16 ( 0 %),1,500,500,3,"1,300",433,-800,btu
10/04/2024,16 ( 0 %),1,500,500,2,500,250,0,btu
09/04/2024,16 ( 0 %),1,100,100,1,900,900,-800,btu
08/04/2024,16 ( 0 %),2,200,100,3,"13,200","4,400","-13,000",btu
05/04/2024,16 ( 0 %),4,400,100,2,"1,000",500,-600,btu
04/04/2024,16 ( 0 %),3,"1,200",400,1,"3,000","3,000","-1,800",btu
03/04/2024,16 ( 0 %),5,"1,700",340,2,"1,000",500,700,btu
02/04/2024,16 ( 0 %),0,0,0,1,100,100,-100,btu
01/04/2024,16 ( 0 %),1,100,100,2,"1,300",650,"-1,200",btu
29/03/2024,16 ( 0 %),0,0,0,2,"1,900",950,"-1,900",btu
28/03/2024,16 ( 0 %),1,"2,000","2,000",3,"2,400",800,-400,btu
27/03/2024,16 ( 0 %),0,0,0,1,900,900,-900,btu
26/03/2024,16 ( 0 %),0,0,0,2,"1,900",950,"-1,900",btu
25/03/2024,16 ( 0 %),0,0,0,3,"2,400",800,"-2,400",btu
22/03/2024,16 ( 0 %),0,0,0,2,200,100,-200,btu
21/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
20/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
19/03/2024,16 ( 0 %),0,0,0,3,"1,800",600,"-1,800",btu
18/03/2024,16 ( 0 %),0,0,0,3,"13,200","4,400","-13,200",btu
15/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
14/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
13/03/2024,16 ( 0 %),0,0,0,3,"1,400",467,"-1,400",btu
12/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
11/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
08/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
07/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
06/03/2024,16 ( 0 %),2,100,50,3,"1,400",467,"-1,300",btu
05/03/2024,16 ( 0 %),2,"1,100",550,3,"1,800",600,-700,btu
04/03/2024,16 ( 0 %),0,0,0,3,"1,400",467,"-1,400",btu
01/03/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
29/02/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
28/02/2024,16 ( 0 %),1,0,0,4,"1,500",375,"-1,500",btu
27/02/2024,16 ( 0 %),1,0,0,4,"1,900",475,"-1,900",btu
26/02/2024,16 ( 0 %),1,100,100,2,500,250,-400,btu
23/02/2024,16 ( 10.34 %),1,100,100,2,"1,400",700,"-1,300",btu
22/02/2024,14.5 ( 0 %),1,200,200,2,"1,400",700,"-1,200",btu
21/02/2024,14.5 ( 0 %),1,100,100,3,"11,100","3,700","-11,000",btu
20/02/2024,14.5 ( 0 %),1,100,100,2,200,100,-100,btu
19/02/2024,14.5 ( -9.38 %),1,200,200,3,"1,600",533,"-1,400",btu
16/02/2024,16 ( 0 %),1,200,200,2,"1,100",550,-900,btu
15/02/2024,16 ( 0 %),0,0,0,3,"1,600",533,"-1,600",btu
07/02/2024,16 ( 0 %),0,0,0,2,"1,300",650,"-1,300",btu
06/02/2024,16 ( 0 %),1,100,100,3,"1,300",433,"-1,200",btu
05/02/2024,16 ( 0 %),0,0,0,4,"1,800",450,"-1,800",btu
02/02/2024,16 ( 14.29 %),2,200,100,3,"1,900",633,"-1,700",btu
01/02/2024,14 ( 0 %),0,0,0,1,400,400,-400,btu
31/01/2024,14 ( 0 %),0,0,0,3,"2,100",700,"-2,100",btu
30/01/2024,14 ( 0 %),1,100,100,2,"1,600",800,"-1,500",btu
29/01/2024,14 ( 0 %),1,100,100,2,"1,600",800,"-1,500",btu
26/01/2024,14 ( 0 %),1,100,100,2,"5,400","2,700","-5,300",btu
25/01/2024,14 ( 0 %),1,100,100,3,"2,100",700,"-2,000",btu
24/01/2024,14 ( 0 %),0,0,0,1,400,400,-400,btu
23/01/2024,14 ( 0 %),0,0,0,1,400,400,-400,btu
22/01/2024,14 ( 0 %),0,0,0,3,"1,000",333,"-1,000",btu
19/01/2024,14 ( 0 %),0,0,0,1,500,500,-500,btu
18/01/2024,14 ( 0 %),0,0,0,1,100,100,-100,btu
17/01/2024,16 ( 14.29 %),5,"2,200",440,4,"7,100","1,775","-4,900",btu
16/01/2024,14 ( 0 %),1,"1,000","1,000",5,"3,800",760,"-2,800",btu
15/01/2024,14 ( 0 %),0,0,0,3,"2,100",700,"-2,100",btu
12/01/2024,14 ( 0 %),0,0,0,4,"2,200",550,"-2,200",btu
11/01/2024,14 ( 0 %),0,0,0,5,"2,700",540,"-2,700",btu
10/01/2024,14 ( 0 %),0,0,0,2,"1,600",800,"-1,600",btu
09/01/2024,14 ( 0 %),0,0,0,4,"3,300",825,"-3,300",btu
08/01/2024,14 ( 0 %),1,100,100,5,"3,800",760,"-3,700",btu
05/01/2024,14 ( 0 %),0,0,0,5,"3,400",680,"-3,400",btu
04/01/2024,14 ( 0 %),0,0,0,3,"2,800",933,"-2,800",btu
03/01/2024,14 ( 0 %),0,0,0,3,"2,100",700,"-2,100",btu
02/01/2024,14 ( 0 %),0,0,0,3,"2,500",833,"-2,500",btu
