date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,42.85 ( -0.58 %),699,"782,600","1,119.6",598,"920,400","1,539","-137,800",bvh
11/09/2024,43.1 ( -0.46 %),900,"894,100",993.44,496,"795,900","1,605","98,200",bvh
10/09/2024,43.3 ( -1.59 %),"1,397","2,156,900","1,543.95","1,206","1,975,500","1,638","181,400",bvh
09/09/2024,44 ( -1.79 %),"1,017","1,172,200","1,152.61",743,"1,094,500","1,473","77,700",bvh
06/09/2024,44.8 ( 0.22 %),575,"822,900","1,431.13",726,"1,093,400","1,506","-270,500",bvh
05/09/2024,44.7 ( 0 %),541,"998,000","1,844.73",655,"879,300","1,342","118,700",bvh
04/09/2024,44.7 ( -1.76 %),761,"1,148,300","1,508.94",766,"1,124,200","1,468","24,100",bvh
30/08/2024,45.5 ( 0.33 %),624,"671,200","1,075.64",674,"632,500",938,"38,700",bvh
29/08/2024,45.35 ( 0.33 %),569,"841,400","1,478.73",739,"1,140,000","1,543","-298,600",bvh
28/08/2024,45.2 ( -0.88 %),764,"981,800","1,285.08",770,"1,068,000","1,387","-86,200",bvh
27/08/2024,45.6 ( -0.44 %),831,"1,275,600","1,535.02",764,"1,142,200","1,495","133,400",bvh
26/08/2024,45.8 ( -1.08 %),874,"1,226,200","1,402.97","1,014","1,633,700","1,611","-407,500",bvh
23/08/2024,46.3 ( 3.35 %),"1,651","3,438,200","2,082.5","2,287","3,165,900","1,384","272,300",bvh
22/08/2024,44.8 ( 0.22 %),"1,115","1,761,600","1,579.91","1,150","1,674,200","1,456","87,400",bvh
21/08/2024,44.7 ( 0.45 %),743,"1,054,900","1,419.78",961,"1,183,700","1,232","-128,800",bvh
20/08/2024,44.5 ( 0 %),"1,141","2,207,100","1,934.36","1,047","1,952,600","1,865","254,500",bvh
19/08/2024,44.5 ( 1.25 %),"1,078","1,981,200","1,837.85","1,280","1,723,100","1,346","258,100",bvh
16/08/2024,43.95 ( 2.81 %),"1,088","2,108,200","1,937.68",984,"1,462,600","1,486","645,600",bvh
15/08/2024,42.75 ( -1.27 %),564,"673,600","1,194.33",737,"822,100","1,115","-148,500",bvh
