date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,2.9 ( -3.33 %),246,"641,900","2,609.35",254,"1,728,300","6,804","-1,086,400",amv
11/09/2024,3 ( 0 %),240,"769,800","3,207.5",256,"1,534,400","5,994","-764,600",amv
10/09/2024,3 ( 0 %),320,"820,800","2,565",292,"1,833,300","6,278","-1,012,500",amv
09/09/2024,3 ( 0 %),224,"594,400","2,653.57",256,"1,911,400","7,466","-1,317,000",amv
06/09/2024,3 ( 0 %),279,"761,100","2,727.96",315,"2,043,100","6,486","-1,282,000",amv
05/09/2024,3 ( -3.23 %),295,"762,300","2,584.07",362,"2,432,300","6,719","-1,670,000",amv
04/09/2024,3.1 ( 3.33 %),250,"996,100","3,984.4",313,"2,091,300","6,681","-1,095,200",amv
30/08/2024,3 ( 0 %),297,"913,700","3,076.43",338,"2,418,800","7,156","-1,505,100",amv
29/08/2024,3 ( -3.23 %),328,"1,171,100","3,570.43",342,"2,550,100","7,456","-1,379,000",amv
28/08/2024,3.1 ( 0 %),331,"1,016,700","3,071.6",356,"2,489,300","6,992","-1,472,600",amv
27/08/2024,3.1 ( 0 %),366,"1,361,000","3,718.58",392,"3,094,100","7,893","-1,733,100",amv
26/08/2024,3.1 ( 0 %),338,"1,457,400","4,311.83",454,"2,803,400","6,175","-1,346,000",amv
23/08/2024,3.1 ( 0 %),341,"994,600","2,916.72",362,"2,145,900","5,928","-1,151,300",amv
22/08/2024,3.1 ( 3.33 %),403,"1,272,800","3,158.31",337,"1,963,600","5,827","-690,800",amv
21/08/2024,3 ( -3.23 %),343,"962,500","2,806.12",332,"1,907,800","5,746","-945,300",amv
20/08/2024,3.1 ( 0 %),398,"1,358,000","3,412.06",375,"2,133,600","5,690","-775,600",amv
19/08/2024,3.1 ( -3.13 %),411,"1,188,100","2,890.75",442,"2,805,200","6,347","-1,617,100",amv
16/08/2024,3.2 ( 3.23 %),237,"857,200","3,616.88",448,"2,239,200","4,998","-1,382,000",amv
15/08/2024,3.1 ( 3.33 %),482,"1,807,000","3,748.96",538,"2,630,100","4,889","-823,100",amv
14/08/2024,3 ( 0 %),266,"699,500","2,629.7",251,"1,440,700","5,740","-741,200",amv
13/08/2024,3 ( -3.23 %),285,"878,300","3,081.75",268,"1,477,700","5,514","-599,400",amv
12/08/2024,3.1 ( 0 %),265,"682,400","2,575.09",271,"1,411,700","5,209","-729,300",amv
09/08/2024,3.1 ( 0 %),272,"697,800","2,565.44",286,"1,374,800","4,807","-677,000",amv
08/08/2024,3.1 ( 0 %),287,"552,000","1,923.34",274,"1,329,000","4,850","-777,000",amv
07/08/2024,3.1 ( 0 %),287,"768,700","2,678.4",297,"1,284,500","4,325","-515,800",amv
06/08/2024,3.1 ( 3.33 %),321,"828,100","2,579.75",299,"1,502,500","5,025","-674,400",amv
05/08/2024,3 ( -6.25 %),446,"968,500","2,171.52",407,"2,056,300","5,052","-1,087,800",amv
02/08/2024,3.2 ( 6.67 %),370,"1,216,400","3,287.57",285,"991,700","3,480","224,700",amv
01/08/2024,3 ( -6.25 %),663,"1,575,300","2,376.02",368,"2,389,100","6,492","-813,800",amv
31/07/2024,3.2 ( 0 %),423,"1,259,800","2,978.25",327,"1,864,200","5,701","-604,400",amv
30/07/2024,3.2 ( -3.03 %),304,"782,900","2,575.33",372,"1,836,700","4,937","-1,053,800",amv
29/07/2024,3.3 ( 0 %),222,"857,600","3,863.06",381,"1,677,900","4,404","-820,300",amv
26/07/2024,3.3 ( 0 %),244,"652,400","2,673.77",331,"1,690,100","5,106","-1,037,700",amv
25/07/2024,3.3 ( 0 %),305,"797,900","2,616.07",313,"1,683,200","5,378","-885,300",amv
24/07/2024,3.3 ( 0 %),455,"973,800","2,140.22",308,"1,566,200","5,085","-592,400",amv
23/07/2024,3.3 ( 0 %),394,"873,900","2,218.02",301,"1,595,900","5,302","-722,000",amv
22/07/2024,3.3 ( 0 %),470,"1,107,200","2,355.74",376,"1,854,800","4,933","-747,600",amv
19/07/2024,3.3 ( -2.94 %),613,"1,705,300","2,781.89",414,"2,815,700","6,801","-1,110,400",amv
18/07/2024,3.4 ( -2.86 %),618,"1,719,800","2,782.85",496,"3,270,900","6,595","-1,551,100",amv
17/07/2024,3.5 ( -2.78 %),597,"1,536,900","2,574.37",835,"5,771,100","6,911","-4,234,200",amv
16/07/2024,3.6 ( 9.09 %),"1,058","6,075,300","5,742.25",738,"4,044,800","5,481","2,030,500",amv
15/07/2024,3.3 ( -2.94 %),510,"1,677,900","3,290",414,"3,342,900","8,075","-1,665,000",amv
12/07/2024,3.4 ( -2.86 %),341,"762,000","2,234.6",484,"3,427,400","7,081","-2,665,400",amv
11/07/2024,3.5 ( 2.94 %),263,"771,500","2,933.46",427,"2,701,700","6,327","-1,930,200",amv
10/07/2024,3.4 ( 0 %),317,"854,400","2,695.27",408,"2,432,700","5,962","-1,578,300",amv
09/07/2024,3.4 ( 0 %),309,"784,800","2,539.81",394,"2,322,500","5,895","-1,537,700",amv
08/07/2024,3.4 ( -2.86 %),324,"751,500","2,319.44",426,"2,879,700","6,760","-2,128,200",amv
05/07/2024,3.5 ( 2.94 %),451,"904,900","2,006.43",400,"2,451,400","6,128","-1,546,500",amv
04/07/2024,3.4 ( 0 %),314,"599,100","1,907.96",372,"2,031,500","5,461","-1,432,400",amv
