date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,20.2 ( 0 %),7,"2,300",328.57,3,700,233,"1,600",adc
11/09/2024,20.2 ( 0 %),9,"3,500",388.89,3,700,233,"2,800",adc
10/09/2024,20.2 ( 1 %),7,"3,200",457.14,5,800,160,"2,400",adc
09/09/2024,20 ( 0 %),12,"4,500",375,6,"2,100",350,"2,400",adc
06/09/2024,20 ( 0 %),9,"3,500",388.89,3,300,100,"3,200",adc
05/09/2024,20 ( 0 %),10,"4,600",460,3,300,100,"4,300",adc
04/09/2024,20 ( 0 %),13,"3,300",253.85,3,700,233,"2,600",adc
30/08/2024,20 ( 0 %),6,"2,300",383.33,4,"1,200",300,"1,100",adc
29/08/2024,20 ( 0 %),7,"3,300",471.43,4,"1,000",250,"2,300",adc
28/08/2024,20 ( 0 %),11,"3,100",281.82,4,900,225,"2,200",adc
27/08/2024,20 ( 0 %),14,"5,200",371.43,3,"1,100",367,"4,100",adc
26/08/2024,20 ( 0 %),13,"6,100",469.23,5,900,180,"5,200",adc
23/08/2024,20 ( 0 %),10,"3,700",370,4,400,100,"3,300",adc
22/08/2024,20 ( -8.68 %),12,"3,300",275,14,"5,500",393,"-2,200",adc
21/08/2024,21.9 ( 0 %),2,"10,100","5,050",5,"1,100",220,"9,000",adc
20/08/2024,21.9 ( 6.83 %),8,"5,700",712.5,6,"2,400",400,"3,300",adc
19/08/2024,20.5 ( 0 %),4,"3,500",875,3,"1,300",433,"2,200",adc
16/08/2024,20.5 ( 0 %),5,"4,200",840,3,"1,300",433,"2,900",adc
15/08/2024,20.5 ( 0 %),9,"1,900",211.11,3,"1,300",433,600,adc
14/08/2024,20.5 ( 1.49 %),8,"3,400",425,3,"1,800",600,"1,600",adc
13/08/2024,20.2 ( 0 %),4,"2,500",625,5,"2,800",560,-300,adc
12/08/2024,20.2 ( 0 %),4,"3,600",900,4,"3,400",850,200,adc
09/08/2024,20.2 ( -0.49 %),8,"2,200",275,6,"4,100",683,"-1,900",adc
08/08/2024,20.3 ( -0.49 %),7,"3,500",500,4,"2,800",700,700,adc
07/08/2024,20.4 ( 0 %),6,"1,700",283.33,4,"2,800",700,"-1,100",adc
06/08/2024,20.4 ( -0.97 %),12,"4,200",350,6,"4,000",667,200,adc
05/08/2024,20.6 ( -0.48 %),8,"1,000",125,4,"2,900",725,"-1,900",adc
02/08/2024,20.7 ( 0 %),5,"6,300","1,260",3,"2,900",967,"3,400",adc
01/08/2024,20.7 ( 0 %),11,"3,800",345.45,7,"5,800",829,"-2,000",adc
31/07/2024,20.7 ( -0.48 %),17,"9,600",564.71,4,"3,300",825,"6,300",adc
30/07/2024,20.8 ( 0 %),8,"2,200",275,5,"2,500",500,-300,adc
29/07/2024,20.8 ( 0 %),4,"2,200",550,6,"2,500",417,-300,adc
26/07/2024,20.8 ( 0 %),5,"7,200","1,440",5,"3,400",680,"3,800",adc
25/07/2024,20.8 ( -0.48 %),7,"2,400",342.86,7,"3,600",514,"-1,200",adc
24/07/2024,20.9 ( 0 %),3,"1,200",400,4,"1,400",350,-200,adc
23/07/2024,20.9 ( 0 %),5,"1,400",280,5,"3,400",680,"-2,000",adc
22/07/2024,20.9 ( 0 %),8,"1,500",187.5,7,"3,500",500,"-2,000",adc
19/07/2024,20.9 ( 0 %),4,"1,600",400,4,500,125,"1,100",adc
18/07/2024,20.9 ( 0 %),6,"1,500",250,4,"3,400",850,"-1,900",adc
17/07/2024,20.9 ( -0.48 %),8,"3,100",387.5,4,800,200,"2,300",adc
16/07/2024,21 ( -0.47 %),8,"2,300",287.5,8,"5,200",650,"-2,900",adc
15/07/2024,21.1 ( 0 %),7,"3,200",457.14,6,"4,500",750,"-1,300",adc
12/07/2024,21.1 ( -9.05 %),4,"4,100","1,025",8,"3,000",375,"1,100",adc
11/07/2024,23.2 ( 8.92 %),19,"10,300",542.11,8,"5,800",725,"4,500",adc
10/07/2024,21.3 ( 0 %),6,"2,300",383.33,5,"4,600",920,"-2,300",adc
09/07/2024,21.3 ( -0.47 %),5,"1,700",340,3,"3,500","1,167","-1,800",adc
08/07/2024,21.4 ( 0 %),6,"1,700",283.33,4,"3,700",925,"-2,000",adc
05/07/2024,21.4 ( 0 %),7,"4,400",628.57,6,"6,600","1,100","-2,200",adc
04/07/2024,21.4 ( 8.63 %),10,"3,600",360,7,"4,200",600,-600,adc
03/07/2024,19.7 ( -1.5 %),9,"4,700",522.22,7,"6,500",929,"-1,800",adc
02/07/2024,20 ( 0 %),6,"3,400",566.67,3,"2,700",900,700,adc
01/07/2024,20 ( 0 %),6,"3,400",566.67,3,"2,500",833,900,adc
28/06/2024,20 ( -4.31 %),22,"13,300",604.55,17,"12,800",753,500,adc
27/06/2024,20.9 ( 4.5 %),17,"4,400",258.82,5,"2,600",520,"1,800",adc
26/06/2024,20 ( 1.01 %),17,"7,500",441.18,13,"13,500","1,038","-6,000",adc
25/06/2024,19.8 ( 0 %),9,"5,200",577.78,4,"2,900",725,"2,300",adc
24/06/2024,19.8 ( 0 %),10,"4,000",400,3,"1,700",567,"2,300",adc
21/06/2024,19.8 ( 1.54 %),10,"3,400",340,4,"9,600","2,400","-6,200",adc
20/06/2024,19.5 ( -9.72 %),9,"4,900",544.44,5,"9,600","1,920","-4,700",adc
19/06/2024,21.6 ( 9.64 %),12,"5,800",483.33,9,"11,800","1,311","-6,000",adc
18/06/2024,19.7 ( 0 %),13,"4,300",330.77,4,"2,000",500,"2,300",adc
17/06/2024,19.7 ( 0 %),6,"2,700",450,4,"2,000",500,700,adc
14/06/2024,19.7 ( 0 %),16,"8,300",518.75,5,"10,800","2,160","-2,500",adc
