date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,70 ( 0 %),9,"1,000",111.11,1,"1,000","1,000",0,agx
11/09/2024,70 ( 0 %),1,300,300,1,"1,000","1,000",-700,agx
10/09/2024,70 ( 0 %),2,500,250,1,100,100,400,agx
09/09/2024,70 ( 0 %),2,100,50,1,"1,000","1,000",-900,agx
06/09/2024,70 ( 0 %),1,100,100,1,"1,000","1,000",-900,agx
05/09/2024,70 ( 0 %),4,400,100,1,"1,000","1,000",-600,agx
04/09/2024,70 ( -0.14 %),2,200,100,2,200,100,0,agx
30/08/2024,70.1 ( 0 %),1,0,0,1,100,100,-100,agx
29/08/2024,70.1 ( 0 %),0,0,0,0,0,0,0,agx
28/08/2024,70.1 ( 0 %),5,500,100,1,"1,000","1,000",-500,agx
27/08/2024,70.1 ( 0 %),7,600,85.71,1,"1,000","1,000",-400,agx
26/08/2024,70.1 ( 0 %),3,300,100,0,0,0,300,agx
23/08/2024,70.1 ( 0 %),3,300,100,1,500,500,-200,agx
22/08/2024,70.1 ( 0.14 %),9,600,66.67,2,600,300,0,agx
21/08/2024,70 ( -0.14 %),2,500,250,2,900,450,-400,agx
20/08/2024,70.1 ( 0 %),1,100,100,3,"1,100",367,"-1,000",agx
19/08/2024,70.1 ( 0 %),5,"1,100",220,1,500,500,600,agx
16/08/2024,70.1 ( 0 %),1,100,100,2,"1,500",750,"-1,400",agx
15/08/2024,70.1 ( 0 %),4,400,100,1,500,500,-100,agx
14/08/2024,70.1 ( 0 %),5,400,80,2,600,300,-200,agx
13/08/2024,70.1 ( 0 %),6,400,66.67,2,500,250,-100,agx
12/08/2024,70.1 ( 0 %),4,400,100,2,200,100,200,agx
09/08/2024,70.1 ( 0 %),2,300,150,2,500,250,-200,agx
08/08/2024,70.1 ( 0 %),2,200,100,1,300,300,-100,agx
07/08/2024,70.1 ( 0 %),1,100,100,1,100,100,0,agx
