date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
12/09/2024,12(-0.41 %),0,0.0,0,0.0,0,0.0,"18,686,813",2.28%,acl
11/09/2024,12.05(-0.41 %),0,0.0,0,0.0,0,0.0,"18,686,813",2.28%,acl
10/09/2024,12.1(0.83 %),"2,000",0.02,"2,000",0.02,0,0.0,"18,686,813",2.28%,acl
09/09/2024,12(0.42 %),0,0.0,0,0.0,0,0.0,"18,688,813",2.28%,acl
06/09/2024,11.95(-0.42 %),0,0.0,0,0.0,0,0.0,"18,688,813",2.28%,acl
05/09/2024,12(0.00 %),0,0.0,0,0.0,0,0.0,"18,688,813",2.28%,acl
04/09/2024,12(0.00 %),0,0.0,0,0.0,0,0.0,"18,688,813",2.28%,acl
30/08/2024,12(0.42 %),0,0.0,0,0.0,0,0.0,"18,687,913",2.28%,acl
29/08/2024,11.95(0.42 %),-900,-0.01,0,0.0,900,0.01,"18,687,813",2.28%,acl
28/08/2024,11.9(-0.42 %),0,0.0,100,0.0,100,0.0,"18,687,813",2.28%,acl
27/08/2024,11.95(0.00 %),0,0.0,0,0.0,0,0.0,"18,687,913",2.28%,acl
26/08/2024,11.95(0.00 %),0,0.0,0,0.0,0,0.0,"18,686,213",2.29%,acl
23/08/2024,11.95(-0.42 %),-700,-0.01,"1,000",0.01,"1,700",0.02,"18,686,213",2.29%,acl
22/08/2024,12(0.00 %),0,0.0,0,0.0,0,0.0,"18,686,813",2.28%,acl
21/08/2024,12(0.84 %),-400,-0.0,0,0.0,400,0.0,"18,686,213",2.29%,acl
20/08/2024,11.9(-0.42 %),-600,-0.01,0,0.0,600,0.01,"18,686,013",2.29%,acl
19/08/2024,11.95(-0.42 %),-200,-0.0,0,0.0,200,0.0,"18,686,013",2.29%,acl
16/08/2024,12(0.42 %),"1,000",0.01,"1,000",0.01,0,0.0,"18,686,013",2.29%,acl
15/08/2024,11.95(0.42 %),0,0.0,0,0.0,0,0.0,"18,686,313",2.29%,acl
14/08/2024,11.9(0.42 %),-700,-0.01,0,0.0,700,0.01,"18,686,313",2.29%,acl
13/08/2024,11.85(0.00 %),"2,900",0.03,"2,900",0.03,0,0.0,"18,686,313",2.29%,acl
12/08/2024,11.85(-1.25 %),"4,000",0.05,"4,000",0.05,0,0.0,"18,689,213",2.28%,acl
09/08/2024,12(0.00 %),"2,000",0.02,"2,000",0.02,0,0.0,"18,693,213",2.27%,acl
08/08/2024,12(2.13 %),0,0.0,0,0.0,0,0.0,"18,695,213",2.27%,acl
07/08/2024,11.75(0.00 %),"2,000",0.02,"2,000",0.02,0,0.0,"18,693,513",2.27%,acl
06/08/2024,11.75(-2.49 %),300,0.0,"2,000",0.02,"1,700",0.02,"18,694,913",2.27%,acl
05/08/2024,12.05(-2.82 %),-600,-0.01,0,0.0,600,0.01,"18,696,913",2.26%,acl
02/08/2024,12.4(2.06 %),0,0.0,0,0.0,0,0.0,"18,696,313",2.27%,acl
01/08/2024,12.15(-2.80 %),"1,100",0.01,"1,700",0.02,600,0.01,"18,695,513",2.27%,acl
31/07/2024,12.5(-0.79 %),-200,-0.0,600,0.01,800,0.01,"18,696,613",2.27%,acl
30/07/2024,12.6(-0.79 %),0,0.0,0,0.0,0,0.0,"18,697,213",2.26%,acl
29/07/2024,12.7(0.00 %),0,0.0,0,0.0,0,0.0,"18,697,213",2.26%,acl
24/07/2024,12.6(-3.08 %),0,0.0,0,0.0,0,0.0,"18,699,213",2.26%,acl
23/07/2024,13(0.78 %),0,0.0,0,0.0,0,0.0,"18,699,213",2.26%,acl
22/07/2024,12.9(0.39 %),0,0.0,0,0.0,0,0.0,"18,699,213",2.26%,acl
19/07/2024,12.85(-0.39 %),0,0.0,0,0.0,0,0.0,"18,699,113",2.26%,acl
18/07/2024,12.9(0.78 %),-100,-0.0,0,0.0,100,0.0,"18,699,113",2.26%,acl
17/07/2024,0(0.00 %),0,0.0,0,0.0,0,0.0,"18,699,113",2.26%,acl
16/07/2024,0(0.00 %),0,0.0,0,0.0,0,0.0,"18,699,113",2.26%,acl
15/07/2024,13.05(0.00 %),100,0.0,100,0.0,0,0.0,"18,694,113",2.27%,acl
12/07/2024,13.05(-0.38 %),"-5,000",-0.07,0,0.0,"5,000",0.07,"18,691,938",2.27%,acl
11/07/2024,13.1(0.77 %),"-2,200",-0.03,0,0.0,"2,200",0.03,"18,690,938",2.28%,acl
10/07/2024,13(-0.38 %),"-1,000",-0.01,0,0.0,"1,000",0.01,"18,690,338",2.28%,acl
08/07/2024,12.95(0.00 %),"1,500",0.02,"1,500",0.02,0,0.0,"18,692,038",2.27%,acl
04/07/2024,13(1.17 %),"1,900",0.02,"1,900",0.02,0,0.0,"18,693,538",2.27%,acl
03/07/2024,12.85(0.39 %),0,0.0,0,0.0,0,0.0,"18,691,938",2.27%,acl
02/07/2024,12.8(0.79 %),200,0.0,"3,700",0.05,"3,500",0.05,"18,691,538",2.28%,acl
01/07/2024,12.7(-0.39 %),-400,-0.01,0,0.0,400,0.01,"18,695,238",2.27%,acl
28/06/2024,12.75(-1.54 %),0,0.0,0,0.0,0,0.0,"18,694,638",2.27%,acl
27/06/2024,12.95(-0.77 %),-600,-0.01,0,0.0,600,0.01,"18,694,138",2.27%,acl
26/06/2024,13.05(-4.40 %),"2,900",0.04,"3,400",0.05,500,0.01,"18,692,838",2.27%,acl
25/06/2024,13.65(1.11 %),"-1,300",-0.02,0,0.0,"1,300",0.02,"18,694,638",2.27%,acl
24/06/2024,13.5(-1.82 %),"-1,600",-0.02,0,0.0,"1,600",0.02,"18,683,538",2.29%,acl
21/06/2024,13.75(3.77 %),"-9,900",-0.14,"1,200",0.02,"11,100",0.15,"18,683,138",2.29%,acl
20/06/2024,13.25(0.38 %),-400,-0.01,0,0.0,400,0.01,"18,683,838",2.29%,acl
19/06/2024,13.2(2.33 %),"2,800",0.04,"3,300",0.04,500,0.01,"18,683,838",2.29%,acl
18/06/2024,12.9(0.00 %),0,0.0,0,0.0,0,0.0,"18,687,138",2.28%,acl
17/06/2024,0(0.00 %),"1,200",0.02,"1,200",0.02,0,0.0,"18,687,138",2.28%,acl
14/06/2024,0(0.00 %),0,0.0,0,0.0,0,0.0,"18,687,038",2.28%,acl
13/06/2024,12.85(0.00 %),"-1,300",-0.02,0,0.0,"1,300",0.02,"18,686,438",2.29%,acl
12/06/2024,12.85(-1.91 %),-600,-0.01,0,0.0,600,0.01,"18,684,538",2.29%,acl
11/06/2024,13.1(0.00 %),"-1,900",-0.03,0,0.0,"1,900",0.03,"18,684,138",2.29%,acl
10/06/2024,13.1(3.15 %),400,0.01,"1,000",0.01,600,0.01,"18,683,138",2.29%,acl
07/06/2024,12.7(0.40 %),-700,-0.01,600,0.01,"1,300",0.02,"18,683,538",2.29%,acl
06/06/2024,12.65(0.80 %),300,0.0,400,0.01,100,0.0,"18,684,138",2.29%,acl
05/06/2024,12.55(0.00 %),300,0.0,300,0.0,0,0.0,"18,685,038",2.29%,acl
04/06/2024,12.55(0.00 %),0,0.0,0,0.0,0,0.0,"18,685,338",2.29%,acl
03/06/2024,12.55(0.00 %),500,0.01,500,0.01,0,0.0,"18,685,338",2.29%,acl
31/05/2024,12.55(0.40 %),0,0.0,0,0.0,0,0.0,"18,685,338",2.29%,acl
30/05/2024,12.5(0.00 %),0,0.0,0,0.0,0,0.0,"18,685,338",2.29%,acl
29/05/2024,12.5(1.21 %),"1,600",0.02,"1,600",0.02,0,0.0,"18,685,338",2.29%,acl
28/05/2024,12.35(-1.20 %),0,0.0,0,0.0,0,0.0,"18,686,938",2.28%,acl
27/05/2024,12.5(0.00 %),200,0.0,200,0.0,0,0.0,"18,686,938",2.28%,acl
24/05/2024,12.5(0.00 %),0,0.0,0,0.0,0,0.0,"18,687,138",2.28%,acl
23/05/2024,12.5(0.00 %),0,0.0,0,0.0,0,0.0,"18,687,038",2.28%,acl
22/05/2024,12.5(0.00 %),-100,-0.0,0,0.0,100,0.0,"18,687,038",2.28%,acl
21/05/2024,12.5(-0.40 %),0,0.0,0,0.0,0,0.0,"18,687,038",2.28%,acl
20/05/2024,12.55(0.00 %),200,0.0,200,0.0,0,0.0,"18,687,038",2.28%,acl
17/05/2024,12.55(0.40 %),0,0.0,0,0.0,0,0.0,"18,687,238",2.28%,acl
16/05/2024,12.5(-1.19 %),0,0.0,0,0.0,0,0.0,"18,687,238",2.28%,acl
15/05/2024,12.65(0.00 %),200,0.0,200,0.0,0,0.0,"18,687,238",2.28%,acl
14/05/2024,12.65(0.40 %),"-1,800",-0.02,0,0.0,"1,800",0.02,"18,687,438",2.28%,acl
13/05/2024,12.6(-0.79 %),0,0.0,0,0.0,0,0.0,"18,685,638",2.29%,acl
10/05/2024,12.7(-1.17 %),0,0.0,0,0.0,0,0.0,"18,685,638",2.29%,acl
09/05/2024,12.85(4.05 %),"1,800",0.02,"1,800",0.02,0,0.0,"18,685,638",2.29%,acl
