date,close,adjusting_price,rate_change,order_matching_volume,order_matching_value,block_trade_volume,block_trade_value,open,high,low,ticker
12/09/2024,5.74,--,0(0.00 %),"5,900",0.03,0,0.0,5.7,5.74,5.6,bce
11/09/2024,5.74,--,0(0.00 %),"6,200",0.04,0,0.0,5.76,5.76,5.65,bce
10/09/2024,5.74,--,-0.01(-0.17 %),"8,700",0.05,0,0.0,5.75,5.75,5.7,bce
09/09/2024,5.75,--,-0.01(-0.17 %),"36,300",0.21,0,0.0,5.76,5.76,5.7,bce
06/09/2024,5.76,--,0.05(0.88 %),"10,200",0.06,0,0.0,5.7,5.76,5.7,bce
05/09/2024,5.71,--,-0.08(-1.38 %),"5,600",0.03,0,0.0,5.77,5.77,5.7,bce
04/09/2024,5.79,--,-0.04(-0.69 %),"17,000",0.1,0,0.0,5.83,5.83,5.6,bce
30/08/2024,5.83,--,0.03(0.52 %),"2,400",0.01,0,0.0,5.85,5.85,5.72,bce
29/08/2024,5.8,--,0.04(0.69 %),"1,029,000",5.9,0,0.0,5.76,5.8,5.67,bce
28/08/2024,5.76,--,0.02(0.35 %),"11,000",0.06,0,0.0,5.74,5.79,5.74,bce
27/08/2024,5.74,--,-0.04(-0.69 %),"7,900",0.05,0,0.0,5.78,5.78,5.73,bce
26/08/2024,5.78,--,0.02(0.35 %),"23,800",0.14,0,0.0,5.76,5.8,5.7,bce
23/08/2024,5.76,--,0.02(0.35 %),"46,700",0.27,0,0.0,5.8,5.81,5.7,bce
22/08/2024,5.74,--,-0.06(-1.03 %),"50,700",0.29,0,0.0,5.7,5.8,5.7,bce
21/08/2024,5.8,--,0.05(0.87 %),"56,900",0.33,0,0.0,5.9,5.9,5.7,bce
20/08/2024,5.75,--,0.05(0.88 %),"36,700",0.21,0,0.0,5.61,5.78,5.61,bce
19/08/2024,5.7,--,-0.03(-0.52 %),"9,200",0.05,0,0.0,5.73,5.74,5.68,bce
16/08/2024,5.73,--,0.07(1.24 %),"14,000",0.08,0,0.0,5.66,5.78,5.66,bce
15/08/2024,5.66,--,-0.04(-0.70 %),"8,600",0.05,0,0.0,5.6,5.8,5.6,bce
14/08/2024,5.7,--,0(0.00 %),"59,900",0.34,0,0.0,5.7,5.79,5.7,bce
13/08/2024,5.7,--,0.07(1.24 %),"1,300",0.01,0,0.0,5.63,5.8,5.63,bce
12/08/2024,5.63,--,-0.11(-1.92 %),"4,900",0.03,0,0.0,5.74,5.74,5.61,bce
09/08/2024,5.74,--,0.04(0.70 %),"34,000",0.19,0,0.0,5.87,5.87,5.6,bce
08/08/2024,5.7,--,-0.1(-1.72 %),"6,500",0.04,0,0.0,5.7,5.78,5.7,bce
07/08/2024,5.8,--,0.02(0.35 %),"13,000",0.07,0,0.0,5.78,5.85,5.6,bce
06/08/2024,5.78,--,0.14(2.48 %),"15,200",0.09,0,0.0,5.55,6.01,5.55,bce
05/08/2024,5.64,--,-0.08(-1.40 %),"57,700",0.33,0,0.0,5.7,5.7,5.6,bce
02/08/2024,5.72,--,0.01(0.18 %),"12,600",0.07,0,0.0,5.71,5.8,5.52,bce
01/08/2024,5.71,--,-0.2(-3.38 %),"50,000",0.29,0,0.0,6.04,6.04,5.65,bce
31/07/2024,5.91,--,0.04(0.68 %),"65,800",0.38,0,0.0,5.81,5.96,5.8,bce
30/07/2024,5.87,--,-0.03(-0.51 %),"21,200",0.12,0,0.0,5.9,5.9,5.84,bce
29/07/2024,5.9,--,-0.15(-2.48 %),"34,900",0.21,0,0.0,6.0,6.0,5.83,bce
26/07/2024,6.05,--,0.26(4.49 %),"96,300",0.58,0,0.0,5.79,6.19,5.79,bce
25/07/2024,5.79,--,0.11(1.94 %),"26,000",0.15,0,0.0,5.68,5.8,5.64,bce
24/07/2024,5.68,--,-0.1(-1.73 %),"46,900",0.27,0,0.0,5.78,5.83,5.6,bce
23/07/2024,5.78,--,-0.09(-1.53 %),"73,300",0.43,0,0.0,5.87,5.87,5.78,bce
22/07/2024,5.87,--,0(0.00 %),"33,900",0.2,0,0.0,5.87,5.87,5.77,bce
19/07/2024,5.87,--,-0.02(-0.34 %),"85,300",0.5,0,0.0,5.87,6.01,5.83,bce
18/07/2024,5.89,--,-0.09(-1.51 %),"136,800",0.81,0,0.0,6.0,6.0,5.83,bce
17/07/2024,5.98,--,-0.12(-1.97 %),"216,900",1.31,0,0.0,6.1,6.1,5.93,bce
16/07/2024,6.1,--,0.02(0.33 %),"102,900",0.63,0,0.0,6.03,6.17,6.03,bce
15/07/2024,6.08,--,0.28(4.83 %),"368,900",2.2,0,0.0,5.79,6.2,5.79,bce
12/07/2024,5.8,--,-0.02(-0.34 %),"103,200",0.6,0,0.0,5.87,5.87,5.79,bce
11/07/2024,5.82,--,0.02(0.34 %),"41,400",0.24,0,0.0,5.85,5.85,5.78,bce
10/07/2024,5.8,--,-0.08(-1.36 %),"67,400",0.39,0,0.0,5.85,5.87,5.78,bce
09/07/2024,5.88,--,-0.02(-0.34 %),"113,800",0.66,0,0.0,5.81,5.9,5.78,bce
08/07/2024,5.9,--,0.03(0.51 %),"50,400",0.3,0,0.0,5.9,5.91,5.8,bce
05/07/2024,5.87,--,-0.03(-0.51 %),"4,800",0.03,0,0.0,5.84,5.89,5.83,bce
04/07/2024,5.9,--,0(0.00 %),"2,700",0.02,0,0.0,5.9,5.9,5.84,bce
03/07/2024,5.9,--,0.05(0.85 %),"5,900",0.03,0,0.0,5.85,5.92,5.82,bce
02/07/2024,5.85,--,-0.05(-0.85 %),"5,700",0.03,0,0.0,5.9,5.99,5.84,bce
01/07/2024,5.9,--,0.05(0.85 %),"23,900",0.14,0,0.0,5.85,5.95,5.8,bce
28/06/2024,5.85,--,-0.07(-1.18 %),"21,600",0.13,0,0.0,5.93,5.99,5.85,bce
27/06/2024,5.92,--,0.03(0.51 %),"10,800",0.06,0,0.0,6.0,6.0,5.89,bce
26/06/2024,5.89,--,-0.01(-0.17 %),"17,000",0.1,0,0.0,6.0,6.0,5.82,bce
25/06/2024,5.9,--,0(0.00 %),"10,100",0.06,0,0.0,5.81,5.9,5.71,bce
24/06/2024,5.9,--,-0.08(-1.34 %),"76,600",0.45,"461,500",2.76,6.05,6.05,5.86,bce
21/06/2024,5.98,--,0.03(0.50 %),"57,000",0.33,0,0.0,5.95,6.05,5.7,bce
20/06/2024,5.95,--,-0.05(-0.83 %),"18,200",0.11,0,0.0,6.0,6.01,5.91,bce
19/06/2024,6.0,--,-0.04(-0.66 %),"133,700",0.78,0,0.0,6.0,6.08,5.75,bce
18/06/2024,6.04,--,0.04(0.67 %),"20,500",0.12,0,0.0,6.0,6.04,5.95,bce
17/06/2024,6.0,--,0.05(0.84 %),"57,000",0.34,0,0.0,5.91,6.05,5.91,bce
14/06/2024,5.95,--,-0.08(-1.33 %),"80,100",0.48,0,0.0,6.0,6.08,5.9,bce
13/06/2024,6.03,--,0.01(0.17 %),"39,800",0.24,0,0.0,6.0,6.09,5.96,bce
12/06/2024,6.02,--,0.03(0.50 %),"32,100",0.19,0,0.0,5.88,6.06,5.88,bce
11/06/2024,5.99,--,-0.03(-0.50 %),"24,300",0.14,0,0.0,6.05,6.06,5.92,bce
10/06/2024,6.02,--,0.02(0.33 %),"19,100",0.11,0,0.0,6.0,6.08,6.0,bce
07/06/2024,6.0,--,0.04(0.67 %),"87,700",0.52,0,0.0,5.9,6.02,5.9,bce
06/06/2024,5.96,--,0.01(0.17 %),"154,000",0.91,0,0.0,5.95,5.96,5.86,bce
