date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,8.3 ( 6.41 %),12,"5,900",491.67,5,"3,800",760,"2,100",bbt
11/09/2024,7 ( -10.26 %),11,"6,100",554.55,7,"3,100",443,"3,000",bbt
10/09/2024,7 ( -10.26 %),10,"5,300",530,4,800,200,"4,500",bbt
09/09/2024,7 ( -11.39 %),21,"10,300",490.48,6,"5,700",950,"4,600",bbt
06/09/2024,7.9 ( 0 %),11,"7,200",654.55,7,"2,900",414,"4,300",bbt
05/09/2024,7.9 ( 0 %),12,"7,900",658.33,6,"2,800",467,"5,100",bbt
04/09/2024,7.9 ( -7.06 %),12,"6,300",525,8,"5,200",650,"1,100",bbt
30/08/2024,8.5 ( 4.94 %),13,"12,000",923.08,9,"5,800",644,"6,200",bbt
29/08/2024,8.1 ( -8.99 %),8,"3,900",487.5,9,"5,900",656,"-2,000",bbt
28/08/2024,8.9 ( 0 %),4,"5,300","1,325",9,"6,400",711,"-1,100",bbt
27/08/2024,8.9 ( 0 %),3,"2,600",866.67,8,"4,800",600,"-2,200",bbt
26/08/2024,8.9 ( 0 %),3,"1,600",533.33,9,"6,500",722,"-4,900",bbt
23/08/2024,8.9 ( 0 %),6,"3,800",633.33,10,"5,700",570,"-1,900",bbt
22/08/2024,8.9 ( 11.25 %),6,"4,700",783.33,10,"5,600",560,-900,bbt
21/08/2024,8 ( 0 %),9,"4,800",533.33,7,"7,700","1,100","-2,900",bbt
20/08/2024,8 ( 5.26 %),11,"7,900",718.18,5,"2,200",440,"5,700",bbt
19/08/2024,7.6 ( -11.63 %),5,"1,200",240,8,"4,000",500,"-2,800",bbt
16/08/2024,8.6 ( 0 %),5,"2,200",440,9,"3,100",344,-900,bbt
15/08/2024,8.9 ( 3.49 %),3,"1,600",533.33,6,"4,100",683,"-2,500",bbt
14/08/2024,8.9 ( 8.54 %),9,"7,400",822.22,7,"3,000",429,"4,400",bbt
13/08/2024,8.2 ( 0 %),5,"3,700",740,4,"2,000",500,"1,700",bbt
12/08/2024,8.2 ( 0 %),5,"3,200",640,5,"4,100",820,-900,bbt
09/08/2024,8.2 ( 0 %),12,"6,600",550,6,"5,000",833,"1,600",bbt
08/08/2024,8.2 ( -14.58 %),1,"1,000","1,000",13,"8,200",631,"-7,200",bbt
07/08/2024,9.6 ( 12.94 %),8,"5,500",687.5,15,"10,000",667,"-4,500",bbt
06/08/2024,8.5 ( -1.16 %),6,"3,900",650,6,"4,900",817,"-1,000",bbt
05/08/2024,8.6 ( 11.69 %),13,"6,900",530.77,5,"2,600",520,"4,300",bbt
02/08/2024,7.7 ( 1.32 %),17,"13,200",776.47,6,"5,300",883,"7,900",bbt
