date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership
12/09/2024,9.95(-5.69 %),"30,700",0.32,"30,800",0.32,100,0,"203,122,422",9.17%
11/09/2024,10.55(-0.47 %),300,0,300,0,0,0,"203,153,222",9.15%
10/09/2024,10.6(-3.20 %),"1,700",0.02,"1,700",0.02,0,0,"203,153,522",9.15%
09/09/2024,10.95(-0.90 %),0,0,0,0,0,0,"203,155,222",9.15%
06/09/2024,11.05(-0.45 %),0,0,0,0,0,0,"203,141,322",9.16%
05/09/2024,11.1(-0.89 %),"-14,000",-0.16,0,0,"14,000",0.16,"203,140,422",9.16%
04/09/2024,11.2(-1.32 %),100,0,"1,000",0.01,900,0.01,"203,140,422",9.16%
30/08/2024,11.35(0.00 %),700,0.01,700,0.01,0,0,"203,136,722",9.16%
29/08/2024,11.35(-0.44 %),"-4,700",-0.05,0,0,"4,700",0.05,"203,135,622",9.16%
28/08/2024,11.4(0.44 %),-800,-0.01,"1,000",0.01,"1,800",0.02,"203,135,622",9.16%
27/08/2024,11.35(-5.02 %),200,0,200,0,0,0,"203,136,622",9.16%
26/08/2024,11.95(-0.42 %),800,0.01,800,0.01,0,0,"203,135,822",9.16%
23/08/2024,12(0.42 %),"4,100",0.05,"5,100",0.06,"1,000",0.01,"203,136,522",9.16%
22/08/2024,11.95(0.42 %),-100,-0,0,0,100,0,"203,134,122",9.16%
21/08/2024,11.9(-0.83 %),"-7,500",-0.09,0,0,"7,500",0.09,"203,131,022",9.16%
20/08/2024,12(-0.83 %),"-3,100",-0.04,0,0,"3,100",0.04,"203,113,322",9.17%
19/08/2024,12.1(0.41 %),"-3,700",-0.05,0,0,"3,700",0.05,"203,113,322",9.17%
16/08/2024,12.05(2.55 %),"-7,700",-0.09,"6,300",0.08,"14,000",0.17,"203,107,722",9.17%
15/08/2024,11.75(-2.08 %),"-5,600",-0.07,0,0,"5,600",0.07,"203,106,822",9.17%
14/08/2024,12(-0.83 %),"-7,200",-0.09,0,0,"7,200",0.09,"203,100,222",9.18%
13/08/2024,12.1(2.98 %),"-4,900",-0.06,"1,700",0.02,"6,600",0.08,"203,096,522",9.18%
12/08/2024,11.75(6.82 %),"-3,500",-0.04,200,0,"3,700",0.04,"203,094,522",9.18%
09/08/2024,11(5.77 %),-200,-0,"3,500",0.04,"3,700",0.04,"203,089,322",9.18%
08/08/2024,10.4(-0.95 %),"-5,400",-0.06,0,0,"5,400",0.06,"203,090,222",9.18%
07/08/2024,10.5(0.00 %),"1,000",0.01,"3,600",0.04,"2,600",0.03,"203,089,022",9.18%
06/08/2024,10.5(0.96 %),800,0.01,"2,000",0.02,"1,200",0.01,"203,087,822",9.18%
05/08/2024,10.4(-2.80 %),-800,-0.01,"4,000",0.04,"4,800",0.05,"203,087,522",9.18%
02/08/2024,10.7(0.00 %),"-2,100",-0.02,200,0,"2,300",0.02,"203,088,522",9.18%
