date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,19.8 ( 0 %),0,0,0,2,"3,500","1,750","-3,500"
11/09/2024,19.8 ( 0 %),0,0,0,1,"1,800","1,800","-1,800"
10/09/2024,19.8 ( 0 %),0,0,0,2,"2,000","1,000","-2,000"
09/09/2024,19.8 ( 0 %),0,0,0,4,"3,800",950,"-3,800"
06/09/2024,19.8 ( 0 %),0,0,0,3,"2,200",733,"-2,200"
05/09/2024,19.8 ( -0.5 %),1,"3,000","3,000",4,"5,100","1,275","-2,100"
04/09/2024,19.9 ( 0 %),0,0,0,4,"2,100",525,"-2,100"
30/08/2024,19.9 ( 0 %),0,0,0,6,"2,100",350,"-2,100"
29/08/2024,19.9 ( 0 %),0,0,0,4,"2,500",625,"-2,500"
28/08/2024,19.9 ( 0 %),0,0,0,5,"2,100",420,"-2,100"
27/08/2024,19.9 ( 0 %),0,0,0,5,"5,700","1,140","-5,700"
26/08/2024,19.9 ( 0 %),0,0,0,5,"5,200","1,040","-5,200"
23/08/2024,19.9 ( 0 %),0,0,0,4,"5,100","1,275","-5,100"
22/08/2024,19.9 ( 0 %),0,0,0,4,"8,000","2,000","-8,000"
21/08/2024,19.9 ( 0 %),0,0,0,4,"5,000","1,250","-5,000"
20/08/2024,19.9 ( 0 %),0,0,0,5,"5,100","1,020","-5,100"
19/08/2024,19.9 ( 0 %),0,0,0,4,"5,400","1,350","-5,400"
16/08/2024,19.9 ( -5.24 %),2,300,150,5,"5,300","1,060","-5,000"
15/08/2024,21 ( 6.06 %),1,100,100,7,"5,900",843,"-5,800"
14/08/2024,19.8 ( 0 %),1,100,100,8,"4,200",525,"-4,100"
13/08/2024,19.8 ( 7.03 %),1,600,600,5,"4,800",960,"-4,200"
12/08/2024,18.5 ( 0 %),0,0,0,9,"8,200",911,"-8,200"
09/08/2024,18.5 ( 0 %),1,500,500,7,"8,300","1,186","-7,800"
08/08/2024,18.5 ( 0 %),0,0,0,6,"7,500","1,250","-7,500"
07/08/2024,18.5 ( -2.12 %),3,"1,100",366.67,7,"7,900","1,129","-6,800"
06/08/2024,18.9 ( -9.57 %),5,"9,300","1,860",14,"21,800","1,557","-12,500"
05/08/2024,20.9 ( 0 %),0,0,0,6,"10,900","1,817","-10,900"
02/08/2024,20.9 ( 0 %),0,0,0,5,"11,200","2,240","-11,200"
01/08/2024,20.9 ( 0 %),0,0,0,6,"10,900","1,817","-10,900"
31/07/2024,20.9 ( 0 %),0,0,0,4,"10,700","2,675","-10,700"
30/07/2024,20.9 ( 0 %),0,0,0,7,"11,300","1,614","-11,300"
29/07/2024,20.9 ( 0 %),0,0,0,9,"11,000","1,222","-11,000"
26/07/2024,20.9 ( 0 %),0,0,0,7,"11,200","1,600","-11,200"
25/07/2024,20.9 ( 10 %),1,"2,000","2,000",6,"8,800","1,467","-6,800"
24/07/2024,19 ( 0 %),0,0,0,7,"8,300","1,186","-8,300"
23/07/2024,19 ( 0 %),0,0,0,5,"7,800","1,560","-7,800"
22/07/2024,19 ( 0 %),0,0,0,7,"7,100","1,014","-7,100"
19/07/2024,19 ( 8.57 %),1,100,100,9,"6,400",711,"-6,300"
18/07/2024,17.5 ( 0 %),0,0,0,7,"5,600",800,"-5,600"
17/07/2024,17.5 ( 9.38 %),1,100,100,6,"5,100",850,"-5,000"
16/07/2024,16 ( 8.11 %),3,"1,000",333.33,7,"4,700",671,"-3,700"
15/07/2024,14.8 ( 0 %),0,0,0,5,"2,800",560,"-2,800"
12/07/2024,14.8 ( 0 %),0,0,0,5,"2,200",440,"-2,200"
11/07/2024,14.8 ( 0 %),0,0,0,6,"2,500",417,"-2,500"
10/07/2024,14.8 ( 9.63 %),1,500,500,5,"4,300",860,"-3,800"
09/07/2024,13.5 ( 5.47 %),7,"2,500",357.14,4,"1,300",325,"1,200"
08/07/2024,12.8 ( -9.22 %),1,400,400,4,"3,200",800,"-2,800"
05/07/2024,14.1 ( 0 %),0,0,0,4,"3,100",775,"-3,100"
04/07/2024,14.1 ( 0 %),1,100,100,4,"2,700",675,"-2,600"
03/07/2024,14.1 ( 8.46 %),6,"2,400",400,3,"1,600",533,800
02/07/2024,13 ( 0 %),1,200,200,3,"1,800",600,"-1,600"
01/07/2024,13 ( 7.44 %),6,"21,100","3,516.67",5,"20,600","4,120",500
28/06/2024,12.1 ( -6.92 %),6,"2,100",350,7,"1,600",229,500
27/06/2024,13 ( -7.14 %),5,"1,800",360,10,600,60,"1,200"
26/06/2024,14 ( -4.76 %),4,700,175,7,900,129,-200
