date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,9.95 ( -5.69 %),589,"612,900","1,040.58",339,"799,800","2,359","-186,900",apg
11/09/2024,10.55 ( -0.47 %),177,"151,000",853.11,74,"183,900","2,485","-32,900",apg
10/09/2024,10.6 ( -3.2 %),194,"168,500",868.56,132,"419,400","3,177","-250,900",apg
09/09/2024,10.95 ( -0.9 %),137,"224,300","1,637.23",94,"192,400","2,047","31,900",apg
06/09/2024,11.05 ( -0.45 %),144,"320,700","2,227.08",188,"197,500","1,051","123,200",apg
05/09/2024,11.1 ( -0.89 %),180,"291,900","1,621.67",93,"188,000","2,022","103,900",apg
04/09/2024,11.2 ( -1.32 %),198,"305,400","1,542.42",156,"255,700","1,639","49,700",apg
30/08/2024,11.35 ( 0 %),128,"318,800","2,490.62",103,"195,900","1,902","122,900",apg
29/08/2024,11.35 ( -0.44 %),208,"425,400","2,045.19",119,"262,800","2,208","162,600",apg
28/08/2024,11.4 ( 0.44 %),256,"440,300","1,719.92",143,"299,600","2,095","140,700",apg
27/08/2024,11.35 ( -5.02 %),350,"631,200","1,803.43",253,"635,600","2,512","-4,400",apg
26/08/2024,11.95 ( -0.42 %),209,"183,300",877.03,126,"252,800","2,006","-69,500",apg
23/08/2024,12 ( 0.42 %),188,"174,000",925.53,150,"199,700","1,331","-25,700",apg
22/08/2024,11.95 ( 0.42 %),146,"142,100",973.29,153,"327,000","2,137","-184,900",apg
21/08/2024,11.9 ( -0.83 %),175,"126,200",721.14,198,"495,600","2,503","-369,400",apg
20/08/2024,12 ( -0.83 %),150,"166,700","1,111.33",192,"370,900","1,932","-204,200",apg
19/08/2024,12.1 ( 0.41 %),107,"158,000","1,476.64",160,"220,000","1,375","-62,000",apg
16/08/2024,12.05 ( 2.55 %),262,"406,200","1,550.38",273,"335,300","1,228","70,900",apg
15/08/2024,11.75 ( -2.08 %),152,"154,400","1,015.79",159,"265,500","1,670","-111,100",apg
14/08/2024,12 ( -0.83 %),203,"119,600",589.16,223,"309,200","1,387","-189,600",apg
13/08/2024,12.1 ( 2.98 %),283,"368,700","1,302.83",319,"545,600","1,710","-176,900",apg
12/08/2024,11.75 ( 6.82 %),215,"385,600","1,793.49",180,"190,500","1,058","195,100",apg
08/08/2024,10.4 ( -0.95 %),72,"59,100",820.83,71,"74,000","1,042","-14,900",apg
07/08/2024,10.5 ( 0 %),150,"180,600","1,204",120,"320,700","2,672","-140,100",apg
06/08/2024,10.5 ( 0.96 %),117,"73,200",625.64,144,"173,600","1,206","-100,400",apg
05/08/2024,10.4 ( -2.8 %),186,"177,900",956.45,176,"383,500","2,179","-205,600",apg
02/08/2024,10.7 ( 0 %),139,"104,700",753.24,138,"219,400","1,590","-114,700",apg
01/08/2024,10.7 ( -0.93 %),138,"82,700",599.28,130,"201,000","1,546","-118,300",apg
31/07/2024,10.8 ( 0.93 %),87,"52,500",603.45,99,"91,100",920,"-38,600",apg
30/07/2024,10.7 ( -0.93 %),85,"41,300",485.88,77,"103,400","1,343","-62,100",apg
29/07/2024,10.8 ( -0.92 %),92,"110,600","1,202.17",75,"73,400",979,"37,200",apg
26/07/2024,10.9 ( -0.46 %),164,"120,400",734.15,123,"125,800","1,023","-5,400",apg
25/07/2024,10.95 ( -1.35 %),89,"216,700","2,434.83",90,"95,000","1,056","121,700",apg
24/07/2024,11.1 ( 2.78 %),144,"158,000","1,097.22",124,"179,600","1,448","-21,600",apg
22/07/2024,10.65 ( -6.58 %),342,"636,400","1,860.82",296,"694,300","2,346","-57,900",apg
19/07/2024,11.4 ( -6.94 %),226,"254,800","1,127.43",145,"353,400","2,437","-98,600",apg
18/07/2024,12.25 ( 0 %),82,"55,700",679.27,106,"209,000","1,972","-153,300",apg
17/07/2024,0 ( 0 %),69,"50,000",724.64,158,"173,100","1,096","-123,100",apg
16/07/2024,0 ( 0 %),53,"53,900","1,016.98",142,"166,300","1,171","-112,400",apg
15/07/2024,12.65 ( 1.61 %),90,"117,100","1,301.11",144,"229,700","1,595","-112,600",apg
12/07/2024,12.45 ( -1.58 %),107,"137,700","1,286.92",116,"209,300","1,804","-71,600",apg
11/07/2024,12.65 ( 0.4 %),84,"93,700","1,115.48",153,"266,600","1,742","-172,900",apg
10/07/2024,12.6 ( -0.4 %),115,"113,200",984.35,148,"275,900","1,864","-162,700",apg
09/07/2024,12.65 ( 1.61 %),106,"169,000","1,594.34",179,"272,800","1,524","-103,800",apg
08/07/2024,12.45 ( 0 %),132,"96,000",727.27,114,"196,900","1,727","-100,900",apg
05/07/2024,12.45 ( -3.11 %),199,"158,600",796.98,127,"246,800","1,943","-88,200",apg
04/07/2024,12.85 ( 0.39 %),76,"88,200","1,160.53",125,"224,500","1,796","-136,300",apg
03/07/2024,12.8 ( 1.59 %),104,"117,500","1,129.81",114,"120,500","1,057","-3,000",apg
02/07/2024,12.6 ( 1.2 %),111,"85,800",772.97,81,"124,400","1,536","-38,600",apg
01/07/2024,12.45 ( -0.4 %),125,"105,800",846.4,85,"181,300","2,133","-75,500",apg
28/06/2024,12.5 ( -4.94 %),182,"164,700",904.95,142,"221,000","1,556","-56,300",apg
27/06/2024,13.15 ( -3.66 %),166,"270,900","1,631.93",253,"485,400","1,919","-214,500",apg
26/06/2024,13.65 ( 4.6 %),231,"602,600","2,608.66",307,"435,000","1,417","167,600",apg
