date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,23.4 ( 1.3 %),"1,396","6,390,100","4,577.44","2,175","7,708,500","3,544","-1,318,400"
11/09/2024,23.3 ( 0 %),"2,498","8,809,800","3,526.74","1,958","8,126,200","4,150","683,600"
10/09/2024,23.3 ( 0 %),"2,404","7,896,800","3,284.86","2,770","10,521,500","3,798","-2,624,700"
09/09/2024,23.4 ( 2.18 %),"2,422","9,275,200","3,829.56","2,896","9,816,300","3,390","-541,100"
06/09/2024,23.1 ( -0.43 %),"4,196","12,051,600","2,872.16","2,201","7,998,400","3,634","4,053,200"
05/09/2024,23.1 ( -1.28 %),"4,213","10,878,100","2,582.03","2,310","10,851,400","4,698","26,700"
04/09/2024,23.3 ( -2.51 %),"5,288","11,726,100","2,217.49","2,658","11,761,400","4,425","-35,300"
30/08/2024,23.9 ( -0.42 %),"2,818","8,068,600","2,863.24","2,606","8,837,500","3,391","-768,900"
29/08/2024,23.9 ( -1.24 %),"2,679","6,648,600","2,481.75","2,712","9,238,500","3,407","-2,589,900"
28/08/2024,24.1 ( 0.42 %),"2,898","8,433,900","2,910.25","4,747","14,204,700","2,992","-5,770,800"
27/08/2024,24.3 ( 1.25 %),"3,762","13,382,400","3,557.26","4,168","12,193,400","2,925","1,189,000"
26/08/2024,23.9 ( 0 %),"3,688","9,943,400","2,696.15","4,225","15,046,200","3,561","-5,102,800"
23/08/2024,24 ( -0.83 %),"4,672","11,336,200","2,426.41","3,690","12,549,200","3,401","-1,213,000"
22/08/2024,24.3 ( 0 %),"4,125","9,237,400","2,239.37","4,590","12,712,300","2,770","-3,474,900"
21/08/2024,24.3 ( 1.25 %),"5,157","18,327,400","3,553.89","7,792","23,329,500","2,994","-5,002,100"
20/08/2024,24.1 ( -0.82 %),"6,249","17,960,000","2,874.06","4,607","17,078,200","3,707","881,800"
19/08/2024,24.1 ( 1.26 %),"4,696","12,706,600","2,705.83","6,269","18,390,700","2,934","-5,684,100"
16/08/2024,24.1 ( 5.24 %),"7,375","23,262,500","3,154.24","8,745","23,998,900","2,744","-736,400"
15/08/2024,22.9 ( -1.29 %),"3,489","9,575,400","2,744.45","2,873","8,920,800","3,105","654,600"
14/08/2024,23.1 ( -2.12 %),"4,592","12,472,200","2,716.07","4,538","15,366,900","3,386","-2,894,700"
13/08/2024,23.5 ( 0.43 %),"5,697","18,392,200","3,228.4","7,133","22,451,000","3,147","-4,058,800"
12/08/2024,23.2 ( 1.31 %),"3,306","9,855,400","2,981.06","5,533","16,068,800","2,904","-6,213,400"
09/08/2024,23.2 ( 1.31 %),"3,315","12,363,100","3,729.44","4,071","12,452,600","3,059","-89,500"
08/08/2024,22.9 ( 1.78 %),"4,351","15,674,700","3,602.55","6,488","18,325,600","2,825","-2,650,900"
07/08/2024,22.7 ( 3.18 %),"3,467","15,079,700","4,349.5","4,251","14,777,500","3,476","302,200"
06/08/2024,22.2 ( 0.91 %),"3,274","11,253,200","3,437.14","2,887","9,591,800","3,322","1,661,400"
05/08/2024,21.7 ( -1.81 %),"6,367","16,599,900","2,607.18","4,083","16,541,900","4,051","58,000"
02/08/2024,22.4 ( -0.88 %),"5,143","14,912,200","2,899.51","2,533","11,973,500","4,727","2,938,700"
01/08/2024,22.4 ( -1.32 %),"4,259","13,441,000","3,155.91","4,809","14,445,400","3,004","-1,004,400"
31/07/2024,22.8 ( 5.07 %),"5,887","23,658,300","4,018.74","7,411","22,796,400","3,076","861,900"
30/07/2024,21.6 ( -1.82 %),"3,399","12,253,600","3,605.06","1,868","9,053,900","4,847","3,199,700"
29/07/2024,22 ( 0.92 %),"1,968","6,270,100","3,186.03","2,358","8,024,300","3,403","-1,754,200"
26/07/2024,22 ( 1.38 %),"2,381","8,275,100","3,475.47","2,163","8,088,000","3,739","187,100"
25/07/2024,21.7 ( 1.88 %),"3,265","8,842,100","2,708.15","2,823","9,138,000","3,237","-295,900"
24/07/2024,21.5 ( -1.38 %),"5,262","14,680,700","2,789.95","2,965","9,835,400","3,317","4,845,300"
23/07/2024,21.3 ( -4.91 %),"5,487","17,033,300","3,104.3","3,190","15,677,200","4,914","1,356,100"
22/07/2024,22.2 ( -3.06 %),"5,367","14,427,200","2,688.13","3,288","12,301,200","3,741","2,126,000"
19/07/2024,22.7 ( -0.44 %),"4,043","10,221,400","2,528.17","3,103","11,358,500","3,660","-1,137,100"
18/07/2024,23 ( 0.44 %),"5,540","14,147,600","2,553.72","2,719","10,713,800","3,940","3,433,800"
17/07/2024,22.6 ( -5.04 %),"8,858","20,240,700","2,285.02","4,443","21,401,300","4,817","-1,160,600"
16/07/2024,23.6 ( -2.07 %),"4,541","11,461,300","2,523.96","4,047","15,003,500","3,707","-3,542,200"
15/07/2024,24.2 ( 2.54 %),"4,224","13,642,600","3,229.78","6,622","16,404,400","2,477","-2,761,800"
12/07/2024,23.9 ( 1.7 %),"4,893","14,704,300","3,005.17","4,371","14,341,200","3,281","363,100"
11/07/2024,23.4 ( -1.68 %),"5,327","10,375,100","1,947.64","3,760","13,788,100","3,667","-3,413,000"
10/07/2024,23.6 ( 0 %),"5,493","11,425,800","2,080.07","6,453","19,500,600","3,022","-8,074,800"
