date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
13/08/2024,42.8(-1.15 %),"-83,100",-3.57,"18,600",0.8,"101,700",4.37,"167,617,605",26.42%,bvh
12/08/2024,43.3(0.00 %),"-60,200",-2.59,"2,800",0.12,"63,000",2.72,"167,569,605",26.43%,bvh
09/08/2024,43.3(1.64 %),"-12,300",-0.51,"54,300",2.33,"66,600",2.83,"167,505,305",26.43%,bvh
08/08/2024,42.6(0.71 %),"-68,000",-2.9,"1,100",0.05,"69,100",2.95,"167,552,125",26.43%,bvh
07/08/2024,42.3(-0.12 %),"2,900",0.12,"15,300",0.64,"12,400",0.53,"167,521,325",26.43%,bvh
06/08/2024,42.35(1.07 %),"-4,100",-0.18,"27,800",1.17,"31,900",1.34,"167,468,765",26.44%,bvh
05/08/2024,41.9(-3.68 %),"168,200",7.1,"236,000",9.99,"67,800",2.89,"167,474,765",26.44%,bvh
02/08/2024,43.5(1.64 %),"220,900",9.41,"242,700",10.34,"21,800",0.93,"167,690,565",26.41%,bvh
01/08/2024,42.8(-1.83 %),"65,200",2.86,"85,400",3.73,"20,200",0.87,"167,903,845",26.38%,bvh
31/07/2024,43.6(1.40 %),300,0.01,"29,700",1.29,"29,400",1.28,"167,929,145",26.38%,bvh
30/07/2024,43(-0.81 %),"-22,000",-0.95,"6,300",0.27,"28,300",1.23,"167,927,597",26.38%,bvh
29/07/2024,43.35(0.35 %),"-22,000",-0.95,"6,300",0.27,"28,300",1.23,"167,905,770",26.38%,bvh
24/07/2024,42.45(-2.41 %),"-269,000",-11.41,"80,500",3.42,"349,500",14.83,"167,676,282",26.41%,bvh
23/07/2024,43.5(-2.79 %),"113,372",5.06,"166,300",7.42,"52,928",2.36,"167,715,162",26.41%,bvh
22/07/2024,44.75(-2.19 %),"-18,600",-0.83,"22,900",1.03,"41,500",1.86,"167,829,652",26.39%,bvh
19/07/2024,45.75(-2.66 %),"-33,600",-1.57,"17,100",0.78,"50,700",2.36,"167,837,692",26.39%,bvh
18/07/2024,47(1.29 %),"11,800",0.55,"26,600",1.24,"14,800",0.69,"167,795,852",26.4%,bvh
17/07/2024,0(0.00 %),"-12,300",-0.61,"46,600",2.14,"58,900",2.75,"167,774,746",26.4%,bvh
16/07/2024,0(0.00 %),"-9,800",-0.46,"37,800",1.76,"47,600",2.21,"167,804,745",26.39%,bvh
15/07/2024,46.05(1.21 %),"32,200",1.48,"48,800",2.24,"16,600",0.76,"167,814,575",26.39%,bvh
12/07/2024,45.5(-1.30 %),"-23,200",-1.07,"3,700",0.17,"26,900",1.24,"167,806,230",26.39%,bvh
11/07/2024,46.1(-1.07 %),"-38,500",-1.79,"16,600",0.78,"55,100",2.56,"167,782,030",26.4%,bvh
10/07/2024,46.6(-1.89 %),800,0.04,"28,700",1.35,"27,900",1.31,"167,723,590",26.41%,bvh
08/07/2024,46.3(-0.22 %),"-5,500",-0.26,"53,400",2.46,"58,900",2.72,"167,718,965",26.41%,bvh
04/07/2024,46.85(-0.32 %),"-32,100",-1.52,"5,300",0.25,"37,400",1.77,"167,647,560",26.42%,bvh
03/07/2024,47(-1.26 %),"-69,900",-3.31,"17,400",0.82,"87,300",4.13,"167,518,520",26.43%,bvh
02/07/2024,47.6(2.59 %),"60,600",2.9,"193,900",9.22,"133,300",6.32,"167,510,870",26.43%,bvh
01/07/2024,46.4(0.87 %),"-12,600",-0.57,"13,900",0.64,"26,500",1.21,"167,674,570",26.41%,bvh
28/06/2024,46(0.00 %),"157,100",7.25,"188,300",8.69,"31,200",1.44,"167,636,810",26.42%,bvh
27/06/2024,46(2.79 %),"245,300",11.38,"297,900",13.81,"52,600",2.43,"167,796,837",26.4%,bvh
26/06/2024,44.75(-0.11 %),"-20,500",-0.91,"6,600",0.29,"27,100",1.21,"168,070,021",26.36%,bvh
25/06/2024,44.8(0.67 %),"125,000",5.56,"149,100",6.63,"24,100",1.07,"168,056,921",26.36%,bvh
24/06/2024,44.5(-1.44 %),"14,200",0.64,"30,000",1.33,"15,800",0.69,"167,990,221",26.37%,bvh
21/06/2024,45.15(-0.22 %),"-198,900",-8.99,"10,900",0.49,"209,800",9.48,"167,954,471",26.37%,bvh
20/06/2024,45.25(-1.20 %),"-52,000",-2.37,"13,700",0.62,"65,700",2.99,"167,942,461",26.38%,bvh
19/06/2024,45.8(0.88 %),"2,000",0.09,"14,900",0.68,"12,900",0.59,"167,940,292",26.38%,bvh
18/06/2024,45.4(2.48 %),"64,800",2.93,"80,500",3.64,"15,700",0.71,"167,928,542",26.38%,bvh
17/06/2024,0(0.00 %),"3,300",0.15,"29,900",1.33,"26,600",1.18,"167,936,941",26.38%,bvh
14/06/2024,0(0.00 %),"6,300",0.3,"78,300",3.59,"72,000",3.3,"167,920,641",26.38%,bvh
13/06/2024,45.75(-0.97 %),"-10,000",-0.45,"36,100",1.65,"46,100",2.1,"167,970,640",26.37%,bvh
12/06/2024,46.2(1.20 %),"10,300",0.48,"38,600",1.77,"28,300",1.29,"167,896,010",26.38%,bvh
11/06/2024,45.65(-1.40 %),"-89,030",-4.08,"20,100",0.92,"109,130",5.0,"167,512,880",26.43%,bvh
10/06/2024,46.3(-0.22 %),"-36,660",-1.71,"33,100",1.54,"69,760",3.25,"167,815,190",26.39%,bvh
07/06/2024,46.4(-0.22 %),"-18,020",-0.85,"13,300",0.62,"31,320",1.47,"167,778,530",26.4%,bvh
06/06/2024,46.5(-1.59 %),"-107,495",-5.1,"5,105",0.24,"112,600",5.34,"167,512,880",26.43%,bvh
05/06/2024,47.25(3.05 %),"-174,100",-8.37,"106,800",5.04,"280,900",13.41,"167,704,763",26.41%,bvh
04/06/2024,45.85(1.10 %),"-46,800",-2.14,"45,100",2.07,"91,900",4.2,"167,530,663",26.43%,bvh
03/06/2024,45.35(1.11 %),"10,500",0.47,"60,100",2.73,"49,600",2.27,"167,483,863",26.44%,bvh
31/05/2024,44.85(-0.33 %),"-20,900",-0.96,"37,400",1.69,"58,300",2.65,"167,483,856",26.44%,bvh
30/05/2024,45(-1.32 %),"110,700",5.0,"156,800",7.06,"46,100",2.06,"167,445,568",26.44%,bvh
29/05/2024,45.6(-2.98 %),"-33,200",-1.58,"42,500",1.94,"75,700",3.52,"167,566,768",26.43%,bvh
28/05/2024,47(1.29 %),"1,600",0.07,"37,200",1.73,"35,600",1.66,"167,569,168",26.43%,bvh
27/05/2024,46.4(4.04 %),"-27,400",-1.24,"15,000",0.68,"42,400",1.93,"167,474,352",26.44%,bvh
24/05/2024,44.6(0.00 %),"182,300",8.12,"311,800",13.92,"129,500",5.8,"167,501,282",26.44%,bvh
23/05/2024,44.6(6.95 %),"-148,000",-6.36,"176,700",7.66,"324,700",14.02,"167,408,832",26.45%,bvh
22/05/2024,41.7(-1.07 %),"39,900",1.67,"73,500",3.08,"33,600",1.41,"167,545,664",26.43%,bvh
21/05/2024,42.15(-0.47 %),"48,500",2.06,"88,300",3.73,"39,800",1.68,"167,502,064",26.44%,bvh
20/05/2024,42.35(3.67 %),"76,600",3.24,"197,700",8.29,"121,100",5.04,"167,587,856",26.42%,bvh
17/05/2024,40.85(0.12 %),"43,900",1.79,"48,400",1.97,"4,500",0.18,"167,763,760",26.4%,bvh
16/05/2024,40.8(0.62 %),"6,400",0.26,"28,200",1.15,"21,800",0.89,"167,738,082",26.4%,bvh
15/05/2024,40.55(0.37 %),"-33,200",-1.34,"29,000",1.18,"62,200",2.52,"167,744,482",26.4%,bvh
14/05/2024,40.4(-0.12 %),"-16,700",-0.67,"22,500",0.91,"39,200",1.58,"167,711,282",26.41%,bvh
13/05/2024,40.45(-0.61 %),"-18,200",-0.74,"5,600",0.23,"23,800",0.97,"167,749,376",26.4%,bvh
10/05/2024,40.7(-0.61 %),"-11,300",-0.46,"5,900",0.24,"17,200",0.71,"167,748,768",26.4%,bvh
09/05/2024,40.95(-0.36 %),"24,600",1.01,"30,800",1.27,"6,200",0.25,"167,750,500",26.4%,bvh
