date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,6.5 ( 0 %),3,"1,000",333.33,10,"7,500",750,"-6,500"
11/09/2024,6.5 ( 0 %),11,"3,200",290.91,12,"9,800",817,"-6,600"
10/09/2024,6.5 ( 0 %),5,"1,700",340,9,"6,600",733,"-4,900"
09/09/2024,6.5 ( 3.17 %),11,"2,600",236.36,10,"7,800",780,"-5,200"
06/09/2024,6.3 ( -3.08 %),6,"1,100",183.33,10,"6,000",600,"-4,900"
05/09/2024,6.5 ( 0 %),6,"1,300",216.67,10,"5,700",570,"-4,400"
04/09/2024,6.5 ( 0 %),7,"1,100",157.14,7,"6,300",900,"-5,200"
30/08/2024,6.5 ( -2.99 %),6,600,100,12,"5,400",450,"-4,800"
29/08/2024,6.7 ( 0 %),7,"1,200",171.43,15,"5,800",387,"-4,600"
28/08/2024,6.7 ( 3.08 %),23,"3,700",160.87,13,"7,100",546,"-3,400"
27/08/2024,6.5 ( -1.52 %),15,"3,900",260,17,"8,700",512,"-4,800"
26/08/2024,6.6 ( 6.45 %),13,"2,500",192.31,13,"5,500",423,"-3,000"
23/08/2024,6.2 ( -7.46 %),12,"2,400",200,12,"7,200",600,"-4,800"
22/08/2024,6.7 ( 0 %),6,"1,200",200,13,"5,600",431,"-4,400"
21/08/2024,6.7 ( 0 %),6,700,116.67,16,"6,900",431,"-6,200"
20/08/2024,6.7 ( 1.52 %),10,"2,700",270,12,"7,000",583,"-4,300"
19/08/2024,6.6 ( 4.76 %),20,"5,300",265,14,"8,300",593,"-3,000"
16/08/2024,6.3 ( 0 %),10,"2,400",240,14,"6,600",471,"-4,200"
15/08/2024,6.3 ( 0 %),3,600,200,8,"4,600",575,"-4,000"
14/08/2024,6.3 ( 0 %),3,"1,500",500,9,"7,100",789,"-5,600"
13/08/2024,6.3 ( 0 %),5,"1,200",240,11,"6,100",555,"-4,900"
12/08/2024,6.3 ( 0 %),2,500,250,9,"4,800",533,"-4,300"
09/08/2024,6.3 ( 0 %),1,200,200,7,"4,500",643,"-4,300"
08/08/2024,6.3 ( 0 %),5,900,180,8,"4,800",600,"-3,900"
07/08/2024,6.3 ( 0 %),5,"1,200",240,9,"5,300",589,"-4,100"
06/08/2024,6.3 ( 0 %),7,"2,900",414.29,9,"6,200",689,"-3,300"
05/08/2024,6.3 ( -1.56 %),3,"1,000",333.33,10,"3,200",320,"-2,200"
02/08/2024,6.4 ( 0 %),4,"1,200",300,9,"6,800",756,"-5,600"
01/08/2024,6.4 ( 0 %),7,"2,400",342.86,11,"6,100",555,"-3,700"
31/07/2024,6.4 ( 0 %),10,"5,200",520,13,"7,600",585,"-2,400"
30/07/2024,6.4 ( 0 %),6,"1,600",266.67,12,"6,200",517,"-4,600"
29/07/2024,6.4 ( 0 %),6,"1,600",266.67,13,"6,300",485,"-4,700"
26/07/2024,6.4 ( 0 %),12,"16,300","1,358.33",12,"6,900",575,"9,400"
25/07/2024,6.4 ( 0 %),8,"2,800",350,12,"6,900",575,"-4,100"
24/07/2024,6.4 ( 0 %),9,"4,400",488.89,11,"8,400",764,"-4,000"
23/07/2024,6.4 ( -1.54 %),11,"3,900",354.55,11,"6,600",600,"-2,700"
22/07/2024,6.5 ( -2.99 %),4,"1,300",325,17,"10,700",629,"-9,400"
19/07/2024,6.7 ( 0 %),8,"2,500",312.5,19,"12,600",663,"-10,100"
18/07/2024,6.7 ( 6.35 %),12,"3,200",266.67,10,"7,600",760,"-4,400"
17/07/2024,6.3 ( -3.08 %),27,"10,100",374.07,24,"13,400",558,"-3,300"
16/07/2024,6.5 ( 0 %),7,"2,200",314.29,9,"7,900",878,"-5,700"
15/07/2024,6.5 ( -5.8 %),9,"2,800",311.11,21,"11,400",543,"-8,600"
12/07/2024,6.9 ( 0 %),5,"1,300",260,12,"7,600",633,"-6,300"
11/07/2024,6.9 ( 1.47 %),8,"1,500",187.5,12,"8,300",692,"-6,800"
10/07/2024,6.8 ( 0 %),5,"1,900",380,9,"6,700",744,"-4,800"
09/07/2024,6.8 ( 0 %),10,"8,700",870,10,"8,100",810,600
08/07/2024,6.8 ( 0 %),8,"8,600","1,075",13,"7,100",546,"1,500"
05/07/2024,6.8 ( 1.49 %),17,"23,400","1,376.47",17,"9,700",571,"13,700"
04/07/2024,6.7 ( -2.9 %),23,"19,400",843.48,22,"21,200",964,"-1,800"
03/07/2024,6.9 ( 2.99 %),27,"29,300","1,085.19",17,"15,600",918,"13,700"
02/07/2024,6.7 ( 0 %),35,"18,500",528.57,26,"23,500",904,"-5,000"
01/07/2024,6.7 ( -1.47 %),36,"20,600",572.22,21,"16,000",762,"4,600"
28/06/2024,6.8 ( 0 %),26,"24,000",923.08,20,"17,800",890,"6,200"
27/06/2024,6.8 ( -4.23 %),26,"23,400",900,19,"17,700",932,"5,700"
26/06/2024,7.1 ( -4.05 %),30,"35,500","1,183.33",31,"34,400","1,110","1,100"
25/06/2024,7.4 ( -5.13 %),52,"33,000",634.62,59,"55,000",932,"-22,000"
24/06/2024,7.8 ( 9.86 %),34,"46,100","1,355.88",16,"9,600",600,"36,500"
21/06/2024,7.1 ( 9.23 %),182,"129,000",708.79,15,"56,400","3,760","72,600"
20/06/2024,6.5 ( 0 %),6,"2,500",416.67,10,"5,500",550,"-3,000"
19/06/2024,6.5 ( 0 %),5,"1,500",300,8,"4,400",550,"-2,900"
18/06/2024,6.5 ( 0 %),8,"2,000",250,7,"4,900",700,"-2,900"
17/06/2024,6.5 ( 0 %),7,"2,300",328.57,7,"3,900",557,"-1,600"
14/06/2024,6.5 ( 0 %),13,"2,700",207.69,11,"7,600",691,"-4,900"
13/06/2024,6.5 ( 0 %),20,"5,800",290,12,"7,000",583,"-1,200"
12/06/2024,6.5 ( -1.52 %),5,"2,500",500,7,"3,500",500,"-1,000"
11/06/2024,6.6 ( 0 %),4,"1,800",450,9,"5,300",589,"-3,500"
10/06/2024,6.6 ( 0 %),14,"4,100",292.86,8,"7,000",875,"-2,900"
07/06/2024,6.6 ( 0 %),22,"10,600",481.82,12,"10,100",842,500
06/06/2024,6.6 ( 0 %),7,"3,900",557.14,7,"3,200",457,700
05/06/2024,6.6 ( 1.54 %),13,"4,900",376.92,11,"4,500",409,400
04/06/2024,6.5 ( -1.52 %),15,"4,500",300,7,"3,400",486,"1,100"
03/06/2024,6.6 ( -1.49 %),13,"3,900",300,10,"4,000",400,-100
31/05/2024,6.7 ( 3.08 %),7,"1,400",200,9,"4,000",444,"-2,600"
30/05/2024,6.5 ( -2.99 %),8,"2,400",300,9,"4,300",478,"-1,900"
29/05/2024,6.7 ( 0 %),6,"2,000",333.33,8,"3,800",475,"-1,800"
28/05/2024,6.7 ( 0 %),6,"1,700",283.33,10,"8,800",880,"-7,100"
27/05/2024,6.7 ( 0 %),5,"1,800",360,9,"4,500",500,"-2,700"
24/05/2024,6.7 ( 0 %),6,"3,400",566.67,13,"7,100",546,"-3,700"
23/05/2024,6.7 ( 3.08 %),10,"5,800",580,11,"4,700",427,"1,100"
22/05/2024,6.5 ( -2.99 %),21,"8,700",414.29,22,"8,800",400,-100
21/05/2024,6.7 ( 3.08 %),13,"4,400",338.46,13,"6,200",477,"-1,800"
20/05/2024,6.5 ( -2.99 %),17,"4,500",264.71,14,"5,300",379,-800
17/05/2024,6.7 ( 0 %),21,"8,200",390.48,22,"9,800",445,"-1,600"
16/05/2024,6.7 ( -2.9 %),10,"3,300",330,11,"4,800",436,"-1,500"
15/05/2024,6.9 ( 6.15 %),22,"7,400",336.36,11,"4,400",400,"3,000"
14/05/2024,6.5 ( -2.99 %),19,"9,800",515.79,10,"6,900",690,"2,900"
13/05/2024,6.7 ( 1.52 %),20,"11,900",595,12,"11,600",967,300
10/05/2024,6.6 ( 0 %),4,"1,200",300,8,"2,900",362,"-1,700"
09/05/2024,6.6 ( -4.35 %),10,"2,300",230,17,"3,500",206,"-1,200"
08/05/2024,6.9 ( 2.99 %),6,"1,100",183.33,5,"1,700",340,-600
