ticker,date,buy_volume,buy_value_bil_vnd,sell_volume,sell_value_bil_vnd,net_trading_volume,net_trading_value_bil_vnd
BSI,15/03/2024,200,0.01,0,0,200,0.01
BSI,14/03/2024,200,0.01,0,0,200,0.01
BSI,05/03/2024,0,0,"76,000",4.43,"-76,000",-4.43
BSI,01/03/2024,"76,000",4.42,0,0,"76,000",4.42
