date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
04/04/2024,10.6 ( 0 %),64,"328,600","5,134.38",135,"355,500","2,633","-26,900",ams
03/04/2024,10.6 ( 0 %),58,"164,800","2,841.38",112,"276,300","2,467","-111,500",ams
02/04/2024,10.6 ( -0.93 %),53,"247,600","4,671.7",119,"360,000","3,025","-112,400",ams
01/04/2024,10.6 ( -0.93 %),76,"257,300","3,385.53",112,"443,800","3,962","-186,500",ams
29/03/2024,10.7 ( 1.9 %),128,"627,600","4,903.12",152,"531,500","3,497","96,100",ams
28/03/2024,10.6 ( 0.95 %),52,"793,900","15,267.31",89,"327,700","3,682","466,200",ams
27/03/2024,10.6 ( 0.95 %),98,"911,200","9,297.96",125,"505,800","4,046","405,400",ams
26/03/2024,10.6 ( 0.95 %),46,"725,900","15,780.43",102,"548,600","5,378","177,300",ams
25/03/2024,10.5 ( 0.96 %),152,"1,140,100","7,500.66",177,"605,400","3,420","534,700",ams
22/03/2024,10.5 ( 0.96 %),71,"860,000","12,112.68",141,"703,900","4,992","156,100",ams
21/03/2024,10.2 ( 0 %),121,"1,034,500","8,549.59",147,"566,800","3,856","467,700",ams
20/03/2024,10.4 ( 1.96 %),78,"556,400","7,133.33",110,"276,200","2,511","280,200",ams
19/03/2024,10.2 ( 2 %),59,"317,900","5,388.14",97,"247,100","2,547","70,800",ams
18/03/2024,10.2 ( 0.99 %),87,"202,300","2,325.29",124,"273,100","2,202","-70,800",ams
15/03/2024,10.2 ( 0.99 %),49,"131,800","2,689.8",98,"249,300","2,544","-117,500",ams
14/03/2024,10.3 ( 0 %),65,"192,100","2,955.38",114,"321,000","2,816","-128,900",ams
13/03/2024,10.4 ( 0.97 %),70,"156,000","2,228.57",125,"244,300","1,954","-88,300",ams
12/03/2024,10.5 ( 1.94 %),50,"230,000","4,600",103,"245,500","2,383","-15,500",ams
11/03/2024,10.3 ( 0 %),82,"276,500","3,371.95",106,"281,700","2,658","-5,200",ams
08/03/2024,10.4 ( 1.96 %),59,"373,400","6,328.81",120,"319,900","2,666","53,500",ams
07/03/2024,10.3 ( 0.98 %),61,"210,900","3,457.38",110,"375,400","3,413","-164,500",ams
