date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,39 ( 2.63 %),14,"3,000",214.29,7,"5,000",714,"-2,000"
11/09/2024,38 ( -5 %),16,"3,800",237.5,13,"8,600",662,"-4,800"
10/09/2024,40 ( 0 %),10,"3,400",340,9,"5,400",600,"-2,000"
09/09/2024,40 ( 0 %),11,"3,900",354.55,9,"6,100",678,"-2,200"
06/09/2024,40 ( -2.2 %),23,"4,900",213.04,15,"9,200",613,"-4,300"
05/09/2024,40.9 ( 2.76 %),20,"8,600",430,16,"8,200",512,400
04/09/2024,39.8 ( -0.25 %),13,"2,900",223.08,7,"2,800",400,100
30/08/2024,39.9 ( 0 %),11,"3,600",327.27,11,"13,500","1,227","-9,900"
29/08/2024,39.9 ( 0 %),14,"2,700",192.86,12,"13,600","1,133","-10,900"
28/08/2024,39.9 ( 0 %),35,"9,900",282.86,19,"19,000","1,000","-9,100"
27/08/2024,39.9 ( -0.25 %),20,"5,900",295,16,"26,500","1,656","-20,600"
26/08/2024,40 ( -0.5 %),22,"4,300",195.45,17,"24,500","1,441","-20,200"
23/08/2024,40.2 ( 0 %),15,"4,100",273.33,16,"17,100","1,069","-13,000"
22/08/2024,40.2 ( -0.99 %),30,"10,500",350,24,"23,100",962,"-12,600"
21/08/2024,40.6 ( 3.84 %),22,"7,600",345.45,21,"18,900",900,"-11,300"
20/08/2024,39.1 ( -0.51 %),17,"4,700",276.47,14,"6,000",429,"-1,300"
19/08/2024,39.3 ( 0 %),11,"4,000",363.64,11,"6,500",591,"-2,500"
16/08/2024,39.3 ( 0 %),10,"3,200",320,13,"7,400",569,"-4,200"
15/08/2024,39.3 ( 0 %),8,"3,100",387.5,10,"4,700",470,"-1,600"
14/08/2024,39.3 ( 0 %),10,"4,000",400,10,"4,800",480,-800
13/08/2024,39.3 ( 0 %),14,"4,400",314.29,9,"4,500",500,-100
12/08/2024,39.3 ( 3.42 %),27,"24,400",903.7,17,"5,200",306,"19,200"
09/08/2024,38 ( 0 %),27,"6,500",240.74,19,"5,500",289,"1,000"
08/08/2024,38 ( -1.55 %),37,"8,700",235.14,20,"12,000",600,"-3,300"
07/08/2024,38.6 ( -5.39 %),19,"3,600",189.47,16,"7,800",488,"-4,200"
06/08/2024,40.8 ( 2.26 %),23,"8,300",360.87,22,"11,900",541,"-3,600"
05/08/2024,39.9 ( -2.68 %),20,"4,800",240,15,"9,600",640,"-4,800"
02/08/2024,41 ( 0 %),10,"2,200",220,16,"14,000",875,"-11,800"
01/08/2024,41 ( 3.8 %),14,"2,500",178.57,13,"6,500",500,"-4,000"
31/07/2024,39.5 ( 0 %),24,"3,500",145.83,9,"6,100",678,"-2,600"
30/07/2024,39.5 ( -0.5 %),20,"17,600",880,18,"10,600",589,"7,000"
29/07/2024,40.2 ( 0 %),15,"9,400",626.67,13,"7,700",592,"1,700"
26/07/2024,40.2 ( -0.5 %),14,"5,000",357.14,12,"8,500",708,"-3,500"
25/07/2024,40.4 ( 0 %),27,"11,300",418.52,11,"4,500",409,"6,800"
24/07/2024,40.4 ( -3.81 %),18,"6,000",333.33,14,"12,400",886,"-6,400"
23/07/2024,42 ( -0.47 %),21,"4,200",200,22,"16,500",750,"-12,300"
22/07/2024,42.2 ( 4.2 %),16,"11,200",700,14,"9,600",686,"1,600"
19/07/2024,40.5 ( -4.48 %),14,"9,300",664.29,17,"14,800",871,"-5,500"
