date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,15.9 ( 0 %),0,0,0,14,"10,100",721,"-10,100",alt
11/09/2024,15.9 ( 0 %),0,0,0,8,"7,800",975,"-7,800",alt
10/09/2024,15.9 ( 0 %),0,0,0,11,"6,100",555,"-6,100",alt
09/09/2024,15.9 ( 0 %),0,0,0,13,"6,600",508,"-6,600",alt
06/09/2024,15.9 ( 6.71 %),1,100,100,16,"7,200",450,"-7,100",alt
05/09/2024,14.9 ( 0 %),0,0,0,9,"3,600",400,"-3,600",alt
04/09/2024,14.9 ( 0 %),0,0,0,8,"4,000",500,"-4,000",alt
30/08/2024,14.9 ( 7.97 %),3,"2,100",700,13,"6,100",469,"-4,000",alt
29/08/2024,13.8 ( 0 %),4,"4,200","1,050",11,"3,000",273,"1,200",alt
28/08/2024,13.8 ( 1.47 %),7,"1,300",185.71,12,"4,300",358,"-3,000",alt
27/08/2024,13.6 ( 0.74 %),8,"25,300","3,162.5",11,"24,100","2,191","1,200",alt
26/08/2024,13.5 ( 0 %),7,"9,400","1,342.86",10,"3,300",330,"6,100",alt
23/08/2024,13.5 ( 0 %),7,"4,400",628.57,8,"3,600",450,800,alt
22/08/2024,13.5 ( -0.74 %),9,"7,700",855.56,11,"4,200",382,"3,500",alt
21/08/2024,13.6 ( 0 %),9,"15,300","1,700",8,"4,100",512,"11,200",alt
20/08/2024,13.6 ( 0 %),10,"12,700","1,270",10,"5,400",540,"7,300",alt
19/08/2024,13.6 ( -0.73 %),20,"11,600",580,16,"5,000",312,"6,600",alt
16/08/2024,13.7 ( 0 %),5,"3,800",760,11,"4,600",418,-800,alt
15/08/2024,13.7 ( -1.44 %),8,"6,900",862.5,12,"6,000",500,900,alt
14/08/2024,13.9 ( 0 %),6,"3,300",550,9,"5,400",600,"-2,100",alt
13/08/2024,13.9 ( 1.46 %),4,800,200,11,"5,500",500,"-4,700",alt
12/08/2024,13.7 ( -1.44 %),12,"4,300",358.33,16,"5,300",331,"-1,000",alt
09/08/2024,13.9 ( 0 %),3,800,266.67,9,"6,000",667,"-5,200",alt
08/08/2024,13.9 ( 0 %),6,"2,700",450,8,"5,700",712,"-3,000",alt
07/08/2024,13.9 ( 4.51 %),9,"5,500",611.11,8,"3,900",488,"1,600",alt
06/08/2024,13.3 ( 0 %),10,"6,700",670,7,"4,200",600,"2,500",alt
05/08/2024,13.3 ( -8.28 %),10,"9,300",930,18,"12,300",683,"-3,000",alt
02/08/2024,14.5 ( 0 %),3,"1,600",533.33,8,"6,900",862,"-5,300",alt
01/08/2024,14.5 ( 0 %),4,"1,200",300,7,"6,600",943,"-5,400",alt
31/07/2024,14.5 ( 0 %),8,"1,600",200,9,"8,400",933,"-6,800",alt
30/07/2024,14.5 ( 0 %),4,600,150,9,"9,000","1,000","-8,400",alt
29/07/2024,14.5 ( -1.36 %),13,"1,700",130.77,13,"6,100",469,"-4,400",alt
26/07/2024,14.7 ( -2.65 %),5,"1,300",260,10,"5,900",590,"-4,600",alt
25/07/2024,15.1 ( -3.82 %),2,200,100,11,"6,000",545,"-5,800",alt
24/07/2024,15.7 ( 0 %),0,0,0,8,"5,800",725,"-5,800",alt
23/07/2024,15.7 ( 0 %),0,0,0,11,"7,200",655,"-7,200",alt
22/07/2024,15.7 ( 1.29 %),1,100,100,12,"10,900",908,"-10,800",alt
19/07/2024,15.5 ( 6.9 %),6,800,133.33,11,"3,100",282,"-2,300",alt
18/07/2024,14.5 ( -8.23 %),1,300,300,6,"3,900",650,"-3,600",alt
17/07/2024,15.8 ( 6.76 %),6,"1,200",200,9,"4,100",456,"-2,900",alt
16/07/2024,14.8 ( 8.82 %),9,"9,900","1,100",5,"2,600",520,"7,300",alt
15/07/2024,13.6 ( -8.72 %),4,500,125,9,"5,000",556,"-4,500",alt
12/07/2024,14.9 ( 0 %),2,200,100,5,"3,500",700,"-3,300",alt
11/07/2024,14.9 ( -9.7 %),1,100,100,7,"7,000","1,000","-6,900",alt
10/07/2024,16.5 ( 0 %),0,0,0,10,"8,000",800,"-8,000",alt
09/07/2024,16.5 ( 0 %),0,0,0,15,"14,300",953,"-14,300",alt
08/07/2024,16.5 ( 0 %),0,0,0,11,"57,600","5,236","-57,600",alt
05/07/2024,16.5 ( 3.12 %),1,100,100,9,"4,900",544,"-4,800",alt
04/07/2024,16 ( 0 %),0,0,0,10,"10,100","1,010","-10,100",alt
03/07/2024,16 ( 6.67 %),3,"8,800","2,933.33",7,"4,700",671,"4,100",alt
02/07/2024,15 ( 9.49 %),9,"8,300",922.22,3,500,167,"7,800",alt
01/07/2024,13.7 ( 0 %),12,"8,000",666.67,10,"2,000",200,"6,000",alt
28/06/2024,13.7 ( 0 %),13,"9,100",700,7,"1,900",271,"7,200",alt
27/06/2024,13.7 ( 0 %),7,"5,600",800,5,"1,500",300,"4,100",alt
26/06/2024,13.7 ( -2.14 %),26,"12,300",473.08,14,"9,500",679,"2,800",alt
25/06/2024,14 ( 0 %),14,"8,400",600,10,"1,800",180,"6,600",alt
24/06/2024,14 ( 7.69 %),11,"11,800","1,072.73",6,"1,100",183,"10,700",alt
21/06/2024,13 ( -7.14 %),13,"15,000","1,153.85",9,"1,900",211,"13,100",alt
20/06/2024,14 ( 0 %),6,"3,900",650,10,"2,100",210,"1,800",alt
19/06/2024,14 ( 5.26 %),17,"13,800",811.76,6,"1,100",183,"12,700",alt
18/06/2024,13.3 ( -2.92 %),12,"13,700","1,141.67",6,"1,100",183,"12,600",alt
17/06/2024,13.7 ( -2.84 %),25,"8,400",336,16,"3,400",212,"5,000",alt
14/06/2024,14.1 ( 0 %),9,"5,400",600,10,"3,500",350,"1,900",alt
13/06/2024,14.1 ( 0 %),9,"12,900","1,433.33",10,"3,500",350,"9,400",alt
12/06/2024,14.1 ( 0 %),10,"13,100","1,310",10,"3,100",310,"10,000",alt
11/06/2024,14.1 ( 8.46 %),13,"6,200",476.92,13,"3,700",285,"2,500",alt
10/06/2024,13 ( -6.47 %),18,"5,900",327.78,12,"3,200",267,"2,700",alt
07/06/2024,13.9 ( 0 %),7,"7,500","1,071.43",11,"3,200",291,"4,300",alt
06/06/2024,13.9 ( 0 %),8,"6,900",862.5,4,500,125,"6,400",alt
05/06/2024,13.9 ( 0 %),11,"7,900",718.18,13,"2,700",208,"5,200",alt
04/06/2024,13.9 ( 2.96 %),17,"15,300",900,9,"1,500",167,"13,800",alt
03/06/2024,13.5 ( 0.75 %),14,"12,000",857.14,7,"1,600",229,"10,400",alt
31/05/2024,13.4 ( 0 %),25,"31,100","1,244",19,"4,500",237,"26,600",alt
30/05/2024,13.4 ( 7.2 %),29,"21,100",727.59,9,"1,200",133,"19,900",alt
29/05/2024,12.5 ( -8.76 %),43,"12,700",295.35,36,"9,800",272,"2,900",alt
28/05/2024,13.7 ( 0 %),12,"4,300",358.33,5,"1,000",200,"3,300",alt
27/05/2024,13.7 ( 0 %),14,"4,400",314.29,10,"2,400",240,"2,000",alt
24/05/2024,13.7 ( -1.44 %),17,"2,500",147.06,10,"1,800",180,700,alt
23/05/2024,13.9 ( 2.21 %),17,"3,500",205.88,5,900,180,"2,600",alt
22/05/2024,13.6 ( -8.11 %),21,"2,700",128.57,15,"3,600",240,-900,alt
21/05/2024,14.8 ( 2.78 %),16,"2,300",143.75,7,"5,100",729,"-2,800",alt
20/05/2024,14.4 ( -9.43 %),15,"10,500",700,20,"18,700",935,"-8,200",alt
17/05/2024,15.9 ( -3.64 %),6,400,66.67,15,"11,200",747,"-10,800",alt
16/05/2024,16.5 ( 10 %),4,800,200,4,"1,200",300,-400,alt
15/05/2024,15 ( 0 %),6,"1,600",266.67,7,"11,900","1,700","-10,300",alt
14/05/2024,15 ( -9.09 %),2,300,150,13,"13,400","1,031","-13,100",alt
13/05/2024,16.5 ( -2.94 %),3,400,133.33,13,"4,700",362,"-4,300",alt
10/05/2024,17 ( -3.95 %),6,600,100,12,"13,000","1,083","-12,400",alt
09/05/2024,17.7 ( -1.67 %),4,300,75,11,"12,700","1,155","-12,400",alt
08/05/2024,18 ( 0 %),0,0,0,11,"13,100","1,191","-13,100",alt
07/05/2024,18 ( 0 %),0,0,0,11,"9,900",900,"-9,900",alt
06/05/2024,18 ( 0 %),0,0,0,11,"20,200","1,836","-20,200",alt
03/05/2024,18 ( 0 %),0,0,0,15,"24,400","1,627","-24,400",alt
02/05/2024,18 ( 0.56 %),5,900,180,12,"10,700",892,"-9,800",alt
26/04/2024,17.9 ( 0 %),0,0,0,15,"22,200","1,480","-22,200",alt
25/04/2024,17.9 ( -0.56 %),2,500,250,16,"21,500","1,344","-21,000",alt
24/04/2024,18 ( -10 %),4,800,200,20,"16,900",845,"-16,100",alt
23/04/2024,20 ( 5.26 %),1,200,200,10,"13,000","1,300","-12,800",alt
22/04/2024,19 ( 7.95 %),3,500,166.67,15,"12,800",853,"-12,300",alt
19/04/2024,17.6 ( 0 %),0,0,0,12,"9,700",808,"-9,700",alt
17/04/2024,17.6 ( 0 %),0,0,0,10,"8,200",820,"-8,200",alt
16/04/2024,17.6 ( 10 %),2,200,100,12,"10,100",842,"-9,900",alt
15/04/2024,16 ( 7.38 %),4,"1,100",275,10,"6,600",660,"-5,500",alt
12/04/2024,14.9 ( 2.76 %),12,"13,600","1,133.33",13,"8,800",677,"4,800",alt
11/04/2024,14.5 ( 0 %),6,"7,600","1,266.67",12,"8,100",675,-500,alt
10/04/2024,14.5 ( 0 %),5,"11,500","2,300",8,"7,200",900,"4,300",alt
09/04/2024,14.5 ( 0 %),5,"2,500",500,11,"7,700",700,"-5,200",alt
08/04/2024,14.5 ( 0 %),6,"2,100",350,12,"8,900",742,"-6,800",alt
05/04/2024,14.5 ( 1.4 %),12,"4,300",358.33,9,"6,500",722,"-2,200",alt
04/04/2024,14.3 ( 1.42 %),10,"4,900",490,9,"3,600",400,"1,300",alt
03/04/2024,14.1 ( 0 %),13,"2,800",215.38,12,"5,500",458,"-2,700",alt
02/04/2024,14.1 ( 0 %),5,"2,500",500,6,"3,600",600,"-1,100",alt
01/04/2024,14.1 ( -2.76 %),6,"4,700",783.33,11,"3,800",345,900,alt
29/03/2024,14.5 ( -2.68 %),12,"10,800",900,17,"5,600",329,"5,200",alt
