date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership
12/09/2024,22.5(-1.96 %),"-3,100",-0.07,"4,800",0.11,"7,900",0.18,"22,616,588",30.24%
11/09/2024,22.95(-1.92 %),"-62,800",-1.45,"20,000",0.46,"82,800",1.91,"22,591,488",30.27%
10/09/2024,23.4(-0.85 %),"-24,600",-0.58,"5,300",0.12,"29,900",0.71,"22,576,388",30.28%
09/09/2024,23.6(-0.84 %),0,0,0,0,0,0,"22,550,188",30.3%
06/09/2024,23.8(0.00 %),"-31,500",-0.75,0,0,"31,500",0.75,"22,552,088",30.3%
05/09/2024,23.8(-0.63 %),"4,100",0.1,"6,500",0.16,"2,400",0.06,"22,551,388",30.3%
04/09/2024,23.95(-1.24 %),"4,700",0.11,"5,400",0.13,700,0.02,"22,547,588",30.3%
30/08/2024,24.25(0.00 %),"-10,300",-0.25,0,0,"10,300",0.25,"22,535,688",30.31%
29/08/2024,24.25(-0.61 %),"-17,300",-0.42,0,0,"17,300",0.42,"22,535,688",30.31%
28/08/2024,24.4(-0.81 %),900,0.02,900,0.02,0,0,"22,507,878",30.33%
27/08/2024,24.6(0.82 %),"-25,600",-0.63,"2,200",0.05,"27,800",0.68,"22,504,178",30.34%
26/08/2024,24.4(-2.59 %),"-1,700",-0.04,"2,900",0.07,"4,600",0.12,"22,477,478",30.36%
23/08/2024,25.05(0.00 %),"-28,900",-0.72,0,0,"28,900",0.72,"22,444,558",30.39%
22/08/2024,25.05(1.42 %),"-33,900",-0.84,"1,900",0.05,"35,800",0.89,"22,422,338",30.41%
21/08/2024,24.7(-0.40 %),"-19,600",-0.49,"2,600",0.06,"22,200",0.55,"22,385,916",30.44%
20/08/2024,24.8(1.02 %),"-36,700",-0.9,"1,600",0.04,"38,300",0.94,"22,339,516",30.47%
19/08/2024,24.55(0.00 %),"-22,900",-0.56,"1,200",0.03,"24,100",0.59,"22,339,516",30.47%
16/08/2024,24.55(1.03 %),"-26,500",-0.65,0,0,"26,500",0.65,"22,282,216",30.52%
15/08/2024,24.3(2.97 %),"-36,900",-0.88,"21,600",0.52,"58,500",1.4,"22,228,316",30.57%
14/08/2024,23.6(0.00 %),"-53,400",-1.26,500,0.01,"53,900",1.27,"22,235,216",30.56%
13/08/2024,23.6(0.43 %),"-12,500",-0.29,"2,200",0.05,"14,700",0.35,"22,234,616",30.56%
12/08/2024,23.5(0.64 %),"13,100",0.31,"14,200",0.33,"1,100",0.03,"22,203,916",30.59%
09/08/2024,23.35(0.00 %),"-26,800",-0.62,"6,100",0.14,"32,900",0.77,"22,203,916",30.59%
08/08/2024,23.35(0.21 %),"-9,200",-0.21,"5,000",0.12,"14,200",0.33,"22,191,016",30.6%
07/08/2024,23.3(0.22 %),-300,-0.01,"18,700",0.43,"19,000",0.44,"22,193,494",30.6%
06/08/2024,23.25(2.42 %),"4,200",0.1,"6,700",0.15,"2,500",0.06,"22,048,325",30.72%
05/08/2024,22.7(-4.62 %),"-139,500",-3.13,"24,300",0.56,"163,800",3.69,"22,009,807",30.75%
02/08/2024,23.8(0.85 %),"-40,100",-0.95,"5,100",0.12,"45,200",1.07,"22,019,807",30.74%
01/08/2024,23.6(-3.48 %),"-14,300",-0.34,0,0,"14,300",0.34,"22,017,707",30.74%
31/07/2024,24.45(0.00 %),"-6,200",-0.15,"1,000",0.02,"7,200",0.18,"22,008,307",30.75%
30/07/2024,24.45(-0.20 %),"-19,300",-0.48,"30,000",0.74,"49,300",1.21,"21,959,996",30.79%
29/07/2024,24.5(0.62 %),"-19,300",-0.48,"30,000",0.74,"49,300",1.21,"21,960,096",30.79%
24/07/2024,24.2(0.62 %),"-24,700",-0.59,"28,700",0.69,"53,400",1.28,"21,889,696",30.85%
23/07/2024,24.05(-0.21 %),"-37,100",-0.9,"17,200",0.42,"54,300",1.32,"21,849,396",30.88%
22/07/2024,24.1(-4.37 %),"-56,500",-1.39,"12,500",0.3,"69,000",1.7,"21,861,196",30.87%
19/07/2024,25.2(-2.89 %),"-4,600",-0.12,800,0.02,"5,400",0.14,"21,851,996",30.88%
18/07/2024,25.95(2.77 %),"105,100",2.69,"126,800",3.24,"21,700",0.55,"21,798,096",30.92%
17/07/2024,0(0.00 %),"-7,400",-0.2,"47,300",1.24,"54,700",1.44,"21,919,396",30.82%
16/07/2024,0(0.00 %),"61,400",1.66,"66,900",1.8,"5,500",0.15,"21,958,568",30.79%
15/07/2024,26.6(0.19 %),"32,600",0.87,"40,700",1.08,"8,100",0.22,"21,953,689",30.79%
12/07/2024,26.55(1.92 %),"-3,700",-0.09,"68,000",1.8,"71,700",1.9,"21,945,419",30.8%
11/07/2024,26.05(-0.76 %),"-48,900",-1.28,0,0,"48,900",1.28,"21,998,319",30.76%
10/07/2024,26.25(-0.76 %),"-11,700",-0.31,"3,400",0.09,"15,100",0.4,"21,913,289",30.83%
08/07/2024,26.5(1.53 %),"-3,600",-0.1,"11,400",0.3,"15,000",0.4,"21,915,619",30.83%
04/07/2024,26.1(1.16 %),"67,100",1.75,"70,800",1.84,"3,700",0.1,"21,923,319",30.82%
03/07/2024,25.8(-0.39 %),400,0.01,"9,300",0.24,"8,900",0.23,"21,980,319",30.77%
02/07/2024,25.9(1.97 %),"108,100",2.8,"121,900",3.16,"13,800",0.36,"21,970,509",30.78%
01/07/2024,25.4(1.40 %),"-3,800",-0.1,"16,800",0.42,"20,600",0.52,"22,075,909",30.69%
28/06/2024,25.05(-2.91 %),"10,700",0.26,"28,200",0.71,"17,500",0.45,"22,055,069",30.71%
27/06/2024,25.8(1.18 %),"-28,700",-0.75,"9,900",0.26,"38,600",1.01,"22,068,969",30.7%
26/06/2024,25.5(3.03 %),"-3,500",-0.09,"10,800",0.27,"14,300",0.36,"22,053,633",30.71%
25/06/2024,24.75(-1.00 %),"-22,200",-0.55,"3,000",0.08,"25,200",0.63,"22,014,667",30.74%
24/06/2024,25(-5.66 %),"-49,400",-1.25,400,0.01,"49,800",1.26,"22,002,470",30.75%
21/06/2024,26.5(0.00 %),"-15,100",-0.4,0,0,"15,100",0.4,"21,976,570",30.78%
20/06/2024,26.5(3.31 %),"17,900",0.47,"44,200",1.17,"26,300",0.7,"21,942,920",30.8%
