date,close,adjusting_price,rate_change,order_matching_volume,order_matching_value,block_trade_volume,block_trade_value,open,high,low
12/09/2024,44.65,--,0.75(1.71 %),"1,492,000",67.53,0,0,44.5,46,44
11/09/2024,43.9,--,0.05(0.11 %),"431,600",18.84,0,0,43.85,44.35,43.05
10/09/2024,43.85,--,-1.05(-2.34 %),"368,400",16.35,0,0,45.1,45.3,43.5
09/09/2024,44.9,--,0(0.00 %),"442,300",19.82,0,0,44.7,45.05,44.4
06/09/2024,44.9,--,0.7(1.58 %),"504,700",22.36,0,0,44.4,44.9,43.5
05/09/2024,44.2,--,0.4(0.91 %),"603,500",26.75,0,0,43.9,44.65,43.85
04/09/2024,43.8,--,-0.55(-1.24 %),"295,200",12.99,0,0,43.8,44.35,43.6
30/08/2024,44.35,--,0.3(0.68 %),"447,400",19.81,0,0,44.05,44.6,44
29/08/2024,44.05,--,-0.35(-0.79 %),"242,900",10.67,0,0,44.4,44.4,43.8
28/08/2024,44.4,--,0.2(0.45 %),"412,700",18.16,0,0,44.6,44.6,43.5
27/08/2024,44.2,--,0.3(0.68 %),"582,200",25.54,0,0,43.5,44.4,43.5
26/08/2024,43.9,--,-1.1(-2.44 %),"1,163,900",51.34,0,0,45.4,45.4,43.15
23/08/2024,45,--,-1.5(-3.23 %),"1,426,700",64.8,0,0,46.85,46.85,44.75
22/08/2024,46.5,--,-0.5(-1.06 %),"498,600",23.27,0,0,47.6,47.6,46.5
21/08/2024,47,--,0.4(0.86 %),"1,512,800",71.17,0,0,46.3,48,46.25
20/08/2024,46.6,--,-0.2(-0.43 %),"744,400",34.59,0,0,46.8,47.35,46.05
19/08/2024,46.8,--,0.6(1.30 %),"999,600",46.46,0,0,46.75,47,45.6
16/08/2024,46.2,--,1.6(3.59 %),"904,900",41.21,0,0,44.9,46.2,44
15/08/2024,44.6,--,-1.05(-2.30 %),"850,000",37.55,0,0,46,46,43.3
14/08/2024,45.65,--,0.3(0.66 %),"1,918,000",90.38,0,0,46.2,48.5,45.65
13/08/2024,45.35,--,0.55(1.23 %),"754,600",34.06,0,0,45.05,45.75,44.35
12/08/2024,44.8,--,0.85(1.93 %),"820,700",36.83,0,0,44.3,46,43.6
09/08/2024,43.95,--,2.15(5.14 %),"779,300",33.7,0,0,42.75,43.95,42.2
08/08/2024,41.8,--,-2.35(-5.32 %),"702,900",30.11,0,0,43.7,44.4,41.6
07/08/2024,44.15,--,-0.15(-0.34 %),"663,500",28.95,0,0,44.35,44.6,43.05
06/08/2024,44.3,--,0.85(1.96 %),"657,300",28.9,0,0,44.6,44.6,42.7
