date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,35 ( -1.69 %),32,"12,300",384.38,13,"16,700","1,285","-4,400"
11/09/2024,35.6 ( 0 %),20,"9,100",455,7,"9,000","1,286",100
10/09/2024,35.7 ( 2 %),24,"11,700",487.5,16,"21,000","1,312","-9,300"
09/09/2024,35 ( 0 %),31,"17,400",561.29,13,"18,400","1,415","-1,000"
06/09/2024,35 ( 0.29 %),27,"15,700",581.48,16,"6,800",425,"8,900"
05/09/2024,35 ( 0.29 %),32,"20,300",634.38,26,"9,300",358,"11,000"
04/09/2024,35 ( -1.69 %),30,"15,200",506.67,20,"9,100",455,"6,100"
30/08/2024,35.6 ( 4.4 %),40,"20,800",520,12,"1,800",150,"19,000"
29/08/2024,35 ( -0.57 %),40,"16,100",402.5,22,"11,900",541,"4,200"
28/08/2024,35.2 ( 0 %),22,"14,800",672.73,8,"19,700","2,462","-4,900"
27/08/2024,35.1 ( 0.29 %),20,"7,000",350,17,"11,900",700,"-4,900"
26/08/2024,35 ( 0 %),26,"10,600",407.69,20,"27,900","1,395","-17,300"
23/08/2024,35 ( 0.57 %),24,"22,300",929.17,19,"28,500","1,500","-6,200"
22/08/2024,34.9 ( 0 %),41,"28,700",700,29,"42,100","1,452","-13,400"
21/08/2024,35.4 ( 0.85 %),25,"18,600",744,25,"21,200",848,"-2,600"
20/08/2024,35 ( -1.69 %),55,"27,300",496.36,38,"29,700",782,"-2,400"
19/08/2024,35.5 ( -1.11 %),34,"15,000",441.18,32,"23,500",734,"-8,500"
16/08/2024,36.1 ( 0 %),32,"13,100",409.38,36,"20,300",564,"-7,200"
15/08/2024,38.2 ( -2.8 %),62,"38,100",614.52,53,"19,200",362,"18,900"
14/08/2024,39 ( 0 %),29,"19,500",672.41,30,"11,300",377,"8,200"
13/08/2024,39.2 ( -1.75 %),56,"24,400",435.71,56,"24,900",445,-500
12/08/2024,40.1 ( 3.62 %),65,"23,100",355.38,82,"49,700",606,"-26,600"
09/08/2024,38.7 ( 4.03 %),33,"9,800",296.97,52,"19,300",371,"-9,500"
08/08/2024,38 ( 5.26 %),45,"18,600",413.33,39,"19,700",505,"-1,100"
07/08/2024,36.2 ( 0.28 %),25,"20,800",832,15,"10,000",667,"10,800"
06/08/2024,36.1 ( -0.28 %),21,"11,600",552.38,30,"7,800",260,"3,800"
05/08/2024,36.4 ( 0 %),25,"21,000",840,27,"20,200",748,800
02/08/2024,36.6 ( 0.55 %),32,"16,900",528.12,37,"18,700",505,"-1,800"
01/08/2024,36.5 ( -4.7 %),26,"15,700",603.85,38,"16,400",432,-700
31/07/2024,37.9 ( 3.27 %),15,"14,000",933.33,39,"18,900",485,"-4,900"
30/07/2024,36.7 ( 0.27 %),17,"12,800",752.94,18,"9,200",511,"3,600"
29/07/2024,37 ( 5.41 %),39,"26,800",687.18,53,"28,600",540,"-1,800"
26/07/2024,35 ( 0 %),19,"6,000",315.79,17,"13,300",782,"-7,300"
25/07/2024,34.9 ( 0 %),16,"8,900",556.25,15,"9,100",607,-200
24/07/2024,35.2 ( 0 %),30,"12,000",400,28,"16,000",571,"-4,000"
23/07/2024,35 ( -0.85 %),28,"23,200",828.57,24,"25,200","1,050","-2,000"
22/07/2024,35.4 ( -0.84 %),32,"30,400",950,34,"23,200",682,"7,200"
19/07/2024,35.4 ( 0.28 %),25,"16,100",644,44,"19,400",441,"-3,300"
18/07/2024,35.3 ( 0 %),27,"15,700",581.48,26,"10,500",404,"5,200"
17/07/2024,35 ( -0.85 %),27,"10,600",392.59,24,"10,700",446,-100
16/07/2024,35.5 ( 1.14 %),63,"28,500",452.38,35,"18,500",529,"10,000"
15/07/2024,35.2 ( 2.33 %),22,"14,400",654.55,25,"15,700",628,"-1,300"
12/07/2024,34.5 ( 1.17 %),41,"19,900",485.37,24,"17,100",712,"2,800"
11/07/2024,34.5 ( 2.07 %),32,"19,700",615.62,38,"21,200",558,"-1,500"
10/07/2024,33.7 ( 0.3 %),25,"11,600",464,17,"12,700",747,"-1,100"
