date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,6 ( 0 %),21,"11,300",538.1,29,"22,400",772,"-11,100"
11/09/2024,6 ( 0 %),23,"18,800",817.39,29,"22,500",776,"-3,700"
10/09/2024,5.5 ( -9.84 %),19,"14,900",784.21,28,"17,700",632,"-2,800"
09/09/2024,6.1 ( 0 %),23,"17,000",739.13,24,"17,100",712,-100
06/09/2024,5.9 ( -14.49 %),77,"47,000",610.39,45,"51,900","1,153","-4,900"
05/09/2024,6.7 ( -14.1 %),64,"33,900",529.69,52,"44,200",850,"-10,300"
04/09/2024,7.2 ( -12.2 %),37,"16,400",443.24,29,"11,700",403,"4,700"
30/08/2024,9.5 ( 11.76 %),43,"20,800",483.72,28,"23,000",821,"-2,200"
29/08/2024,10.1 ( 13.48 %),59,"33,200",562.71,32,"42,400","1,325","-9,200"
28/08/2024,10.8 ( 13.68 %),23,"12,100",526.09,22,"12,700",577,-600
27/08/2024,9.5 ( -10.38 %),2,100,50,6,"1,200",200,"-1,100"
26/08/2024,10.6 ( -7.83 %),7,"4,600",657.14,11,"7,300",664,"-2,700"
23/08/2024,11.5 ( -0.86 %),8,"3,700",462.5,5,"3,300",660,400
22/08/2024,11.5 ( -10.85 %),17,"8,700",511.76,18,"6,900",383,"1,800"
21/08/2024,12.9 ( 0 %),0,0,0,12,"10,700",892,"-10,700"
20/08/2024,12.9 ( 0 %),2,300,150,10,"7,700",770,"-7,400"
19/08/2024,12.8 ( -5.19 %),4,800,200,19,"28,200","1,484","-27,400"
16/08/2024,13.5 ( 0 %),0,0,0,16,"27,400","1,712","-27,400"
15/08/2024,13.5 ( 0 %),0,0,0,12,"26,600","2,217","-26,600"
14/08/2024,13.5 ( 0 %),1,0,0,11,"29,600","2,691","-29,600"
13/08/2024,13.5 ( 0 %),0,0,0,10,"24,700","2,470","-24,700"
12/08/2024,13.5 ( 0 %),0,0,0,10,"25,600","2,560","-25,600"
09/08/2024,13.5 ( 0 %),0,0,0,17,"14,700",865,"-14,700"
08/08/2024,13.5 ( 13.45 %),4,500,125,15,"13,900",927,"-13,400"
07/08/2024,11.9 ( -8.46 %),3,"3,100","1,033.33",13,"3,100",238,0
06/08/2024,13 ( 0 %),0,0,0,14,"4,500",321,"-4,500"
05/08/2024,13 ( 0 %),1,0,0,13,"6,200",477,"-6,200"
02/08/2024,13 ( 0 %),0,0,0,13,"7,700",592,"-7,700"
01/08/2024,13 ( 0 %),0,0,0,12,"8,200",683,"-8,200"
31/07/2024,13 ( 0 %),0,0,0,8,"2,000",250,"-2,000"
30/07/2024,13 ( 0 %),0,0,0,9,800,89,-800
29/07/2024,13 ( 0 %),2,"1,700",850,4,"2,200",550,-500
