date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
12/09/2024,12.9(0.39 %),0,0.0,0,0.0,0,0.0,"24,442,445",8.59%,btp
11/09/2024,12.85(0.39 %),-100,-0.0,0,0.0,100,0.0,"24,442,345",8.59%,btp
10/09/2024,12.8(0.00 %),-100,-0.0,0,0.0,100,0.0,"24,442,245",8.59%,btp
09/09/2024,12.8(0.39 %),0,0.0,0,0.0,0,0.0,"24,442,245",8.59%,btp
06/09/2024,12.75(-1.16 %),0,0.0,0,0.0,0,0.0,"24,442,245",8.59%,btp
05/09/2024,12.9(0.39 %),0,0.0,0,0.0,0,0.0,"24,442,245",8.59%,btp
04/09/2024,12.85(-0.39 %),0,0.0,0,0.0,0,0.0,"24,442,245",8.59%,btp
30/08/2024,12.9(0.39 %),0,0.0,0,0.0,0,0.0,"24,442,245",8.59%,btp
29/08/2024,12.85(0.39 %),0,0.0,0,0.0,0,0.0,"24,442,245",8.59%,btp
28/08/2024,12.8(-0.78 %),"2,400",0.03,"2,400",0.03,0,0.0,"24,442,245",8.59%,btp
27/08/2024,12.9(0.39 %),0,0.0,0,0.0,0,0.0,"24,444,664",8.59%,btp
26/08/2024,12.85(-0.39 %),0,0.0,0,0.0,0,0.0,"24,444,664",8.59%,btp
23/08/2024,12.9(-0.39 %),0,0.0,0,0.0,0,0.0,"24,444,664",8.59%,btp
22/08/2024,12.95(0.00 %),0,0.0,0,0.0,0,0.0,"24,444,664",8.59%,btp
21/08/2024,12.95(0.00 %),0,0.0,0,0.0,0,0.0,"24,444,664",8.59%,btp
20/08/2024,12.95(1.17 %),0,0.0,0,0.0,0,0.0,"24,443,964",8.59%,btp
19/08/2024,12.8(0.39 %),-700,-0.01,0,0.0,700,0.01,"24,443,964",8.59%,btp
16/08/2024,12.75(1.19 %),0,0.0,0,0.0,0,0.0,"24,443,964",8.59%,btp
15/08/2024,12.6(-0.40 %),0,0.0,0,0.0,0,0.0,"24,443,564",8.59%,btp
14/08/2024,12.65(-1.17 %),-400,-0.01,0,0.0,400,0.01,"24,442,964",8.59%,btp
13/08/2024,12.8(-0.39 %),-600,-0.01,0,0.0,600,0.01,"24,442,964",8.59%,btp
12/08/2024,12.85(0.39 %),0,0.0,0,0.0,0,0.0,"24,442,964",8.59%,btp
09/08/2024,12.8(0.79 %),0,0.0,0,0.0,0,0.0,"24,442,064",8.59%,btp
08/08/2024,12.7(-0.39 %),-900,-0.01,0,0.0,900,0.01,"24,442,064",8.59%,btp
07/08/2024,12.75(0.79 %),0,0.0,0,0.0,0,0.0,"24,442,064",8.59%,btp
06/08/2024,12.65(0.40 %),0,0.0,0,0.0,0,0.0,"24,442,064",8.59%,btp
05/08/2024,12.6(-3.45 %),"1,900",0.02,"1,900",0.02,0,0.0,"24,442,064",8.59%,btp
02/08/2024,13.05(0.00 %),0,0.0,0,0.0,0,0.0,"24,443,964",8.59%,btp
01/08/2024,13.05(-0.76 %),0,0.0,0,0.0,0,0.0,"24,443,964",8.59%,btp
31/07/2024,13.15(0.77 %),0,0.0,0,0.0,0,0.0,"24,443,964",8.59%,btp
30/07/2024,13.05(-0.76 %),0,0.0,0,0.0,0,0.0,"24,443,964",8.59%,btp
29/07/2024,13.15(0.00 %),0,0.0,0,0.0,0,0.0,"24,443,964",8.59%,btp
24/07/2024,13.15(0.00 %),-700,-0.01,0,0.0,700,0.01,"24,441,789",8.59%,btp
23/07/2024,13.15(0.00 %),"-1,500",-0.02,0,0.0,"1,500",0.02,"24,439,389",8.59%,btp
