date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,39.2 ( 0.26 %),531,"496,100",934.27,616,"773,600","1,256","-277,500"
11/09/2024,39.1 ( 1.03 %),"1,076","985,100",915.52,789,"1,030,100","1,306","-45,000"
10/09/2024,38.7 ( -1.28 %),758,"873,400","1,152.24",671,"968,300","1,443","-94,900"
09/09/2024,39.2 ( -0.51 %),582,"557,800",958.42,382,"457,400","1,197","100,400"
06/09/2024,39.4 ( 0 %),865,"863,000",997.69,587,"852,300","1,452","10,700"
05/09/2024,39.4 ( -0.51 %),"1,060","1,318,900","1,244.25","1,060","1,634,700","1,542","-315,800"
04/09/2024,39.6 ( 0.51 %),758,"955,200","1,260.16",571,"800,400","1,402","154,800"
30/08/2024,39.4 ( 0.25 %),650,"911,300","1,402",808,"904,200","1,119","7,100"
29/08/2024,39.3 ( -0.25 %),568,"598,400","1,053.52",554,"748,200","1,351","-149,800"
28/08/2024,39.4 ( 0.25 %),987,"1,122,600","1,137.39",921,"1,158,900","1,258","-36,300"
27/08/2024,39.3 ( -0.51 %),980,"844,200",861.43,698,"913,400","1,309","-69,200"
26/08/2024,39.5 ( -1 %),"1,150","1,358,700","1,181.48",964,"1,634,900","1,696","-276,200"
23/08/2024,39.9 ( 0.76 %),"1,073","1,465,000","1,365.33",928,"1,425,000","1,536","40,000"
22/08/2024,39.6 ( 0 %),802,"930,700","1,160.47","1,022","1,238,400","1,212","-307,700"
21/08/2024,39.6 ( 0.51 %),811,"1,203,100","1,483.48",893,"1,368,300","1,532","-165,200"
20/08/2024,39.4 ( 1.03 %),"1,720","2,019,000","1,173.84","1,265","2,280,900","1,803","-261,900"
19/08/2024,39 ( -0.51 %),996,"1,151,100","1,155.72",817,"1,179,800","1,444","-28,700"
16/08/2024,39.2 ( 9.8 %),"1,439","2,245,700","1,560.6","1,731","2,114,000","1,221","131,700"
15/08/2024,35.7 ( 0 %),917,"924,500","1,008.18",833,"1,058,900","1,271","-134,400"
14/08/2024,35.7 ( -1.11 %),892,"881,000",987.67,"1,127","1,283,900","1,139","-402,900"
13/08/2024,36.1 ( -1.9 %),961,"966,100","1,005.31",837,"1,179,500","1,409","-213,400"
12/08/2024,36.8 ( 1.66 %),785,"972,800","1,239.24",918,"1,040,200","1,133","-67,400"
09/08/2024,36.2 ( 4.93 %),"1,262","1,658,500","1,314.18","1,847","1,692,000",916,"-33,500"
08/08/2024,34.5 ( -2.27 %),"1,450","1,442,200",994.62,954,"1,212,500","1,271","229,700"
07/08/2024,35.3 ( -1.4 %),"1,030","1,123,500","1,090.78",777,"947,300","1,219","176,200"
06/08/2024,35.8 ( 6.87 %),"1,327","1,895,100","1,428.11","1,310","1,375,000","1,050","520,100"
05/08/2024,33.5 ( -2.9 %),"1,465","1,549,100","1,057.41","1,067","1,419,400","1,330","129,700"
02/08/2024,34.5 ( 7.81 %),"1,708","1,894,100","1,108.96","1,511","1,420,700",940,"473,400"
01/08/2024,32 ( -7.78 %),"1,760","1,851,300","1,051.88","1,090","1,793,300","1,645","58,000"
31/07/2024,34.7 ( -3.61 %),"1,130","907,200",802.83,913,"1,095,300","1,200","-188,100"
30/07/2024,36 ( -2.7 %),775,"675,900",872.13,620,"817,400","1,318","-141,500"
29/07/2024,37 ( 0.82 %),694,"771,800","1,112.1",593,"782,200","1,319","-10,400"
26/07/2024,36.7 ( -0.27 %),665,"510,000",766.92,529,"620,200","1,172","-110,200"
25/07/2024,36.8 ( -0.54 %),808,"603,100",746.41,574,"622,600","1,085","-19,500"
24/07/2024,37 ( 4.52 %),"1,191","1,238,800","1,040.13",894,"1,150,500","1,287","88,300"
23/07/2024,35.4 ( -6.84 %),"1,166","1,103,400",946.31,882,"1,211,400","1,373","-108,000"
22/07/2024,38 ( -9.52 %),"2,405","2,404,000",999.58,"1,467","2,544,800","1,735","-140,800"
19/07/2024,42 ( -5.19 %),"1,505","1,334,700",886.84,962,"1,584,400","1,647","-249,700"
18/07/2024,44.3 ( 2.31 %),938,"771,200",822.17,568,"736,700","1,297","34,500"
17/07/2024,43.3 ( -2.7 %),"1,438","1,593,200","1,107.93","1,348","1,707,300","1,267","-114,100"
16/07/2024,44.5 ( -1.55 %),"1,128","1,262,900","1,119.59",941,"1,411,500","1,500","-148,600"
15/07/2024,45.2 ( 0.44 %),736,"840,500","1,141.98",733,"1,209,900","1,651","-369,400"
12/07/2024,45 ( 0.45 %),913,"1,054,000","1,154.44",780,"1,065,000","1,365","-11,000"
11/07/2024,44.8 ( 1.36 %),"1,117","1,255,900","1,124.35","1,048","1,313,100","1,253","-57,200"
10/07/2024,44.2 ( -1.56 %),896,"1,020,600","1,139.06",955,"1,133,500","1,187","-112,900"
09/07/2024,44.9 ( 6.9 %),"1,875","2,335,900","1,245.81","1,860","2,469,900","1,328","-134,000"
08/07/2024,42 ( 0.24 %),782,"632,600",808.95,645,"805,000","1,248","-172,400"
05/07/2024,41.9 ( -0.24 %),996,"747,200",750.2,625,"843,700","1,350","-96,500"
04/07/2024,42 ( 0.72 %),486,"484,400",996.71,677,"668,900",988,"-184,500"
03/07/2024,41.7 ( -0.71 %),595,"651,200","1,094.45",489,"815,700","1,668","-164,500"
02/07/2024,42 ( 1.94 %),584,"588,000","1,006.85",824,"726,900",882,"-138,900"
01/07/2024,41.2 ( 3 %),755,"739,000",978.81,583,"520,500",893,"218,500"
28/06/2024,40 ( -3.61 %),"1,111","1,017,000",915.39,877,"1,087,800","1,240","-70,800"
27/06/2024,41.5 ( 0.24 %),701,"557,100",794.72,591,"693,300","1,173","-136,200"
26/06/2024,41.4 ( -1.43 %),"1,052","901,900",857.32,630,"913,400","1,450","-11,500"
25/06/2024,42 ( 2.19 %),832,"792,200",952.16,609,"686,400","1,127","105,800"
24/06/2024,41.1 ( -9.27 %),"2,338","2,115,900",905,"1,234","2,286,200","1,853","-170,300"
21/06/2024,45.3 ( 1.8 %),952,"853,600",896.64,784,"889,800","1,135","-36,200"
20/06/2024,44.5 ( -0.89 %),957,"774,600",809.4,599,"786,700","1,313","-12,100"
19/06/2024,44.9 ( 1.58 %),"1,026","771,500",751.95,708,"782,000","1,105","-10,500"
18/06/2024,44.2 ( 0 %),821,"657,300",800.61,509,"608,000","1,194","49,300"
17/06/2024,44.2 ( -1.56 %),"1,364","1,009,400",740.03,681,"879,900","1,292","129,500"
14/06/2024,44.9 ( -4.67 %),"1,313","1,245,800",948.82,893,"1,461,600","1,637","-215,800"
13/06/2024,47.1 ( -1.67 %),921,"773,400",839.74,708,"906,400","1,280","-133,000"
12/06/2024,47.9 ( 0.42 %),785,"1,091,700","1,390.7",709,"1,053,200","1,485","38,500"
11/06/2024,47.7 ( 0.42 %),842,"717,200",851.78,679,"761,000","1,121","-43,800"
10/06/2024,47.5 ( 1.5 %),996,"947,300",951.1,776,"1,046,800","1,349","-99,500"
07/06/2024,46.8 ( -0.43 %),790,"724,300",916.84,568,"860,700","1,515","-136,400"
06/06/2024,47 ( 1.08 %),739,"712,900",964.68,842,"1,033,400","1,227","-320,500"
05/06/2024,46.5 ( 1.53 %),"1,063","1,206,800","1,135.28","1,164","1,476,700","1,269","-269,900"
04/06/2024,45.8 ( -1.08 %),754,"882,000","1,169.76",802,"1,213,000","1,512","-331,000"
03/06/2024,46.3 ( 0.65 %),690,"1,095,600","1,587.83",930,"1,291,900","1,389","-196,300"
31/05/2024,46 ( 0 %),836,"1,119,600","1,339.23",873,"998,500","1,144","121,100"
30/05/2024,46 ( 1.32 %),"1,815","2,032,400","1,119.78","1,057","1,639,000","1,551","393,400"
29/05/2024,45.4 ( -1.94 %),"1,151","1,064,300",924.67,808,"1,441,200","1,784","-376,900"
28/05/2024,46.3 ( 4.75 %),902,"1,386,100","1,536.7","1,467","1,600,600","1,091","-214,500"
27/05/2024,44.2 ( 0 %),"1,019","1,157,000","1,135.43",795,"1,009,900","1,270","147,100"
24/05/2024,44.2 ( -4.74 %),"2,039","1,581,100",775.43,"1,258","1,595,100","1,268","-14,000"
23/05/2024,46.4 ( 8.67 %),"1,670","1,893,600","1,133.89","1,032","1,498,600","1,452","395,000"
22/05/2024,42.7 ( 1.43 %),"1,871","2,130,300","1,138.59","1,064","1,971,900","1,853","158,400"
21/05/2024,42.1 ( 6.05 %),"1,318","1,960,000","1,487.1","1,164","1,737,000","1,492","223,000"
20/05/2024,39.7 ( -0.75 %),"1,299","1,421,900","1,094.61",962,"1,634,800","1,699","-212,900"
17/05/2024,40 ( 1.27 %),"1,087","1,138,100","1,047.01",882,"1,453,200","1,648","-315,100"
16/05/2024,39.5 ( -1.5 %),"1,084","1,098,400","1,013.28",960,"1,344,600","1,401","-246,200"
15/05/2024,40.1 ( 4.97 %),"1,037","1,334,400","1,286.79","1,134","1,597,800","1,409","-263,400"
