date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
12/09/2024,9.8(-2.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
11/09/2024,10(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
10/09/2024,10(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
09/09/2024,10(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
06/09/2024,10(5.26 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
05/09/2024,10(2.04 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
04/09/2024,9.8(-2.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
30/08/2024,10(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
29/08/2024,10(1.01 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
28/08/2024,9.9(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
27/08/2024,9.9(8.79 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
26/08/2024,9.8(5.38 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
23/08/2024,9.3(-7.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
22/08/2024,10(2.04 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
21/08/2024,10.1(2.02 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
20/08/2024,9.9(-1.00 %),0,0,0,0,0,0,-385,0.03%,bsp
19/08/2024,10(0.00 %),0,0,0,0,0,0,-385,0.03%,bsp
16/08/2024,10(-0.99 %),0,0,0,0,0,0,-385,0.03%,bsp
15/08/2024,10.1(0.00 %),0,0,0,0,0,0,-385,0.03%,bsp
14/08/2024,10.1(0.00 %),0,0,0,0,0,0,-385,0.03%,bsp
13/08/2024,10.1(0.00 %),0,0,0,0,0,0,-385,0.03%,bsp
12/08/2024,10.1(0.00 %),0,0,0,0,0,0,-385,0.03%,bsp
09/08/2024,10.1(1.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
08/08/2024,10(5.26 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
07/08/2024,9.3(-5.10 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
06/08/2024,9.8(-2.97 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
05/08/2024,10.1(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
02/08/2024,10.1(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
01/08/2024,10.2(2.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
31/07/2024,10(1.01 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
30/07/2024,10(-2.91 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
29/07/2024,10.3(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
24/07/2024,10.2(-0.97 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
23/07/2024,10.3(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
22/07/2024,10.3(1.98 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
19/07/2024,10(-1.96 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
18/07/2024,10.2(-3.77 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
17/07/2024,0(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
16/07/2024,0(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
15/07/2024,10.2(-4.67 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
12/07/2024,10.7(-1.83 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
11/07/2024,10.9(1.87 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
10/07/2024,10.8(2.86 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
08/07/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
04/07/2024,10.5(0.00 %),0,0,0,0,0,0,-385,0.03%,bsp
03/07/2024,10.5(1.94 %),0,0,0,0,0,0,0,49%,bsp
02/07/2024,10.5(2.94 %),0,0,0,0,0,0,-385,0.03%,bsp
01/07/2024,10.2(0.00 %),0,0,0,0,0,0,-385,0.03%,bsp
28/06/2024,10.3(0.98 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
27/06/2024,10.3(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
26/06/2024,10.3(-2.83 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
25/06/2024,10.6(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
24/06/2024,10.6(0.95 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
21/06/2024,10.6(8.16 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
20/06/2024,10.8(-0.92 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
19/06/2024,10.7(4.90 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
18/06/2024,10.7(5.94 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
17/06/2024,0(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
14/06/2024,0(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
13/06/2024,11.6(3.57 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
12/06/2024,11.2(1.82 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
11/06/2024,12(0.00 %),0,0,0,0,0,0,0,49%,bsp
10/06/2024,12(0.00 %),0,0,0,0,0,0,0,0%,bsp
07/06/2024,12(0.84 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
06/06/2024,11.8(-1.67 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
05/06/2024,12(0.00 %),0,0,0,0,0,0,0,0%,bsp
04/06/2024,12(0.00 %),0,0,0,0,0,0,0,0%,bsp
03/06/2024,12(0.00 %),0,0,0,0,0,0,0,0%,bsp
31/05/2024,11.5(-8.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
30/05/2024,12.3(4.24 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
29/05/2024,12.5(7.76 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
28/05/2024,11.6(0.87 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
27/05/2024,11.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
24/05/2024,11.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
23/05/2024,11.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
22/05/2024,11.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
21/05/2024,11.6(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
20/05/2024,11.7(9.35 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
17/05/2024,10.7(1.90 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
16/05/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
15/05/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
14/05/2024,10.5(-0.94 %),0,0,0,0,0,0,0,0%,bsp
13/05/2024,10.6(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
10/05/2024,10.6(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
09/05/2024,10.6(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
08/05/2024,10.6(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
07/05/2024,10.5(0.00 %),0,0,0,0,0,0,-385,0.03%,bsp
06/05/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
03/05/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
02/05/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
26/04/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
25/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
24/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
23/04/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
22/04/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
19/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
17/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
16/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
15/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
12/04/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
11/04/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
10/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
09/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
08/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
05/04/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
04/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
03/04/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
02/04/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
01/04/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
29/03/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
28/03/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
27/03/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
26/03/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
25/03/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
22/03/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
21/03/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
20/03/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
19/03/2024,10.5(-11.02 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
18/03/2024,11.8(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
15/03/2024,11.8(12.38 %),0,0,0,0,0,0,0,0%,bsp
14/03/2024,10.5(0.00 %),0,0,0,0,0,0,0,0%,bsp
13/03/2024,10.5(0.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
12/03/2024,10.5(5.00 %),0,0,0,0,0,0,"-3,850",0.03%,bsp
11/03/2024,10(0.00 %),0,0,0,0,0,0,0,0%,bsp
08/03/2024,10(0.00 %),0,0,0,0,0,0,0,0%,bsp
07/03/2024,10(0.00 %),0,0,0,0,0,0,0,0%,bsp
