ticker,date,buy_volume,buy_value_bil_vnd,sell_volume,sell_value_bil_vnd,net_trading_volume,net_trading_value_bil_vnd
BFC,09/08/2024,"20,000",0.87,0,0,"20,000",0.87
BFC,06/08/2024,0,0,"20,000",0.91,"-20,000",-0.91
BFC,01/08/2024,"20,000",0.91,0,0,"20,000",0.91
