ticker,date,buy_volume,buy_value_bil_vnd,sell_volume,sell_value_bil_vnd,net_trading_volume,net_trading_value_bil_vnd
asm,19/06/2024,"8,000",0.09,"2,000",0.02,"6,000",0.07
asm,18/06/2024,"4,400",0.05,0,0.0,"4,400",0.05
asm,17/06/2024,"4,400",0.05,0,0.0,"4,400",0.05
asm,14/06/2024,"3,200",0.04,"11,600",0.14,"-8,400",-0.1
asm,13/06/2024,"2,000",0.02,"18,000",0.22,"-16,000",-0.2
asm,12/06/2024,"17,600",0.21,0,0.0,"17,600",0.21
asm,11/06/2024,"1,200",0.01,0,0.0,"1,200",0.01
asm,10/06/2024,0,0.0,"6,000",0.07,"-6,000",-0.07
asm,05/06/2024,"4,000",0.05,0,0.0,"4,000",0.05
asm,04/06/2024,"3,200",0.04,0,0.0,"3,200",0.04
asm,03/06/2024,"2,800",0.03,"2,000",0.02,800,0.01
asm,31/05/2024,"8,000",0.1,400,0.0,"7,600",0.09
asm,30/05/2024,"2,000",0.02,0,0.0,"2,000",0.02
asm,28/05/2024,0,0.0,"2,400",0.03,"-2,400",-0.03
asm,24/05/2024,"2,400",0.03,"6,400",0.08,"-4,000",-0.05
asm,23/05/2024,800,0.01,0,0.0,800,0.01
asm,22/05/2024,0,0.0,"4,000",0.05,"-4,000",-0.05
asm,21/05/2024,0,0.0,"2,800",0.03,"-2,800",-0.03
asm,20/05/2024,"3,200",0.04,0,0.0,"3,200",0.04
asm,17/05/2024,0,0.0,"10,000",0.12,"-10,000",-0.12
asm,16/05/2024,"10,000",0.12,"6,400",0.07,"3,600",0.04
asm,15/05/2024,0,0.0,"2,800",0.03,"-2,800",-0.03
asm,14/05/2024,"9,600",0.11,"200,000",2.37,"-190,400",-2.26
asm,13/05/2024,800,0.01,0,0.0,800,0.01
asm,10/05/2024,"8,800",0.1,0,0.0,"8,800",0.1
asm,09/05/2024,"200,000",2.37,"1,200",0.01,"198,800",2.35
asm,08/05/2024,0,0.0,"11,200",0.13,"-11,200",-0.13
asm,07/05/2024,0,0.0,"30,400",0.35,"-30,400",-0.35
asm,06/05/2024,"1,200",0.01,"2,000",0.02,-800,-0.01
asm,03/05/2024,"12,000",0.13,0,0.0,"12,000",0.13
asm,02/05/2024,0,0.0,"7,600",0.08,"-7,600",-0.08
asm,26/04/2024,"4,800",0.05,"596,900",6.62,"-592,100",-6.57
asm,25/04/2024,"9,200",0.1,"1,910,700",21.71,"-1,901,500",-21.61
asm,24/04/2024,"596,900",6.62,"6,400",0.07,"590,500",6.55
asm,23/04/2024,"1,002,600",10.86,0,0.0,"1,002,600",10.86
asm,22/04/2024,"913,300",9.86,0,0.0,"913,300",9.86
asm,19/04/2024,"4,800",0.05,0,0.0,"4,800",0.05
asm,17/04/2024,400,0.0,"14,000",0.16,"-13,600",-0.15
asm,16/04/2024,"18,000",0.21,0,0.0,"18,000",0.21
asm,15/04/2024,"8,000",0.1,"387,700",4.91,"-379,700",-4.81
asm,12/04/2024,"2,400",0.03,"3,085,200",39.39,"-3,082,800",-39.36
asm,11/04/2024,"5,200",0.07,"11,600",0.15,"-6,400",-0.08
asm,10/04/2024,"1,569,600",20.09,"12,400",0.16,"1,557,200",19.93
asm,09/04/2024,"1,504,400",19.16,"26,900",0.34,"1,477,500",18.82
asm,08/04/2024,"18,400",0.24,"2,000",0.03,"16,400",0.21
asm,05/04/2024,"10,800",0.14,"14,800",0.19,"-4,000",-0.05
asm,04/04/2024,"9,600",0.12,"522,400",6.58,"-512,800",-6.46
asm,03/04/2024,"42,900",0.56,"20,000",0.26,"22,900",0.29
asm,02/04/2024,0,0.0,"4,800",0.06,"-4,800",-0.06
asm,01/04/2024,"2,400",0.03,"3,200",0.04,-800,-0.01
asm,29/03/2024,"370,500",4.86,"2,000",0.03,"368,500",4.83
asm,28/03/2024,"534,400",7.03,"1,230,200",15.56,"-695,800",-8.52
asm,27/03/2024,0,0.0,"17,200",0.22,"-17,200",-0.22
asm,26/03/2024,"1,237,400",15.59,400,0.01,"1,237,000",15.59
asm,25/03/2024,"14,800",0.18,"11,200",0.14,"3,600",0.04
asm,22/03/2024,"15,200",0.19,"8,400",0.1,"6,800",0.08
asm,21/03/2024,"3,200",0.04,0,0.0,"3,200",0.04
asm,20/03/2024,"17,200",0.2,0,0.0,"17,200",0.2
asm,19/03/2024,"2,000",0.02,"2,000,000",23.46,"-1,998,000",-23.44
asm,18/03/2024,"12,800",0.14,"22,400",0.26,"-9,600",-0.12
asm,15/03/2024,"2,000",0.02,"5,600",0.06,"-3,600",-0.04
asm,14/03/2024,"2,000,000",23.35,"6,800",0.08,"1,993,200",23.27
asm,13/03/2024,0,0.0,"2,000",0.02,"-2,000",-0.02
asm,12/03/2024,"4,400",0.05,400,0.0,"4,000",0.05
asm,11/03/2024,"2,800",0.03,400,0.0,"2,400",0.03
asm,08/03/2024,"4,800",0.05,"7,600",0.09,"-2,800",-0.03
asm,07/03/2024,0,0.0,"137,600",1.56,"-137,600",-1.56
asm,06/03/2024,"7,200",0.08,"20,100",0.23,"-12,900",-0.15
asm,05/03/2024,"2,400",0.03,0,0.0,"2,400",0.03
asm,04/03/2024,"1,200",0.01,"9,600",0.11,"-8,400",-0.1
asm,01/03/2024,0,0.0,"11,200",0.13,"-11,200",-0.13
asm,29/02/2024,"130,400",1.51,"2,320,000",26.17,"-2,189,600",-24.65
asm,28/02/2024,"12,800",0.14,"2,000",0.02,"10,800",0.12
asm,27/02/2024,"5,200",0.06,"35,200",0.4,"-30,000",-0.35
asm,26/02/2024,"2,314,800",26.0,"11,600",0.13,"2,303,200",25.87
asm,23/02/2024,"14,400",0.16,"2,000",0.02,"12,400",0.13
asm,22/02/2024,0,0.0,"4,163,200",44.98,"-4,163,200",-44.98
asm,21/02/2024,"7,600",0.08,"4,000",0.04,"3,600",0.04
asm,20/02/2024,"960,000",10.43,0,0.0,"960,000",10.43
asm,19/02/2024,"1,136,800",12.3,"2,000",0.02,"1,134,800",12.28
asm,16/02/2024,"1,728,400",18.53,0,0.0,"1,728,400",18.53
asm,15/02/2024,"364,000",3.8,"1,600",0.02,"362,400",3.78
asm,07/02/2024,"2,400",0.02,0,0.0,"2,400",0.02
asm,06/02/2024,800,0.01,0,0.0,800,0.01
asm,05/02/2024,"12,000",0.12,0,0.0,"12,000",0.12
asm,02/02/2024,0,0.0,"11,200",0.12,"-11,200",-0.12
asm,01/02/2024,"1,600",0.02,"1,600",0.02,0,0.0
asm,31/01/2024,400,0.0,"2,501,200",26.38,"-2,500,800",-26.37
asm,30/01/2024,0,0.0,"3,600",0.04,"-3,600",-0.04
asm,29/01/2024,"865,900",9.22,"16,000",0.17,"849,900",9.05
asm,26/01/2024,"687,300",7.23,0,0.0,"687,300",7.23
asm,25/01/2024,"480,000",4.97,0,0.0,"480,000",4.97
asm,24/01/2024,"470,000",4.86,"1,600",0.02,"468,400",4.84
asm,23/01/2024,0,0.0,"1,200",0.01,"-1,200",-0.01
asm,22/01/2024,"6,400",0.07,0,0.0,"6,400",0.07
asm,19/01/2024,"6,400",0.07,0,0.0,"6,400",0.07
asm,18/01/2024,400,0.0,800,0.01,-400,-0.0
asm,17/01/2024,0,0.0,"4,400",0.05,"-4,400",-0.05
asm,12/01/2024,"4,800",0.05,0,0.0,"4,800",0.05
asm,11/01/2024,"40,400",0.43,"3,750,800",41.46,"-3,710,400",-41.03
asm,10/01/2024,"3,600",0.04,0,0.0,"3,600",0.04
asm,09/01/2024,"2,004,000",21.99,"4,310,000",45.95,"-2,306,000",-23.96
asm,08/01/2024,"1,750,000",19.35,"2,000",0.02,"1,748,000",19.32
asm,05/01/2024,"1,502,500",16.11,"3,940,400",40.86,"-2,437,900",-24.75
asm,04/01/2024,"2,812,700",29.69,"4,800",0.05,"2,807,900",29.64
asm,03/01/2024,"840,000",8.7,400,0.0,"839,600",8.69
asm,02/01/2024,"3,102,400",32.02,0,0.0,"3,102,400",32.02
