date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership
12/09/2024,23.4(1.30 %),"4,500",0.1,"4,500",0.1,0,0,"1,495,628,934",0.76%
11/09/2024,23.3(0.00 %),"24,800",0.57,"30,000",0.69,"5,200",0.12,"1,495,595,934",0.76%
10/09/2024,23.3(0.00 %),"-37,500",-0.87,0,0,"37,500",0.87,"1,495,605,934",0.76%
09/09/2024,23.4(2.18 %),0,0,0,0,0,0,"1,495,084,534",0.78%
06/09/2024,23.1(-0.43 %),"-515,667",-11.83,"5,733",0.13,"521,400",11.96,"1,495,407,034",0.77%
05/09/2024,23.1(-1.28 %),"332,200",7.77,"332,200",7.77,0,0,"1,495,404,767",0.77%
04/09/2024,23.3(-2.51 %),"397,513",9.33,"405,513",9.52,"8,000",0.19,"1,495,735,967",0.76%
30/08/2024,23.9(-0.42 %),"-1,000",-0.02,0,0,"1,000",0.02,"1,496,088,480",0.75%
29/08/2024,23.9(-1.24 %),"-52,000",-1.24,"1,000",0.02,"53,000",1.27,"1,496,083,480",0.75%
28/08/2024,24.1(0.42 %),"36,000",0.87,"41,000",1,"5,000",0.12,"1,496,084,480",0.75%
27/08/2024,24.3(1.25 %),"305,300",7.31,"305,300",7.31,0,0,"1,496,125,430",0.75%
26/08/2024,23.9(0.00 %),"253,150",6.08,"253,200",6.08,50,0,"1,496,429,230",0.74%
23/08/2024,24(-0.83 %),500,0.01,"2,000",0.05,"1,500",0.04,"1,496,682,430",0.73%
22/08/2024,24.3(0.00 %),"64,300",1.55,"64,300",1.55,0,0,"1,496,684,330",0.73%
21/08/2024,24.3(1.25 %),"50,900",1.24,"51,000",1.24,100,0,"1,496,701,330",0.73%
20/08/2024,24.1(-0.82 %),"-42,800",-1.02,"4,500",0.11,"47,300",1.13,"1,496,744,230",0.73%
19/08/2024,24.1(1.26 %),"-2,400",-0.06,100,0,"2,500",0.06,"1,496,744,230",0.73%
16/08/2024,24.1(5.24 %),"219,900",5.21,"230,000",5.46,"10,100",0.24,"1,496,743,330",0.73%
15/08/2024,22.9(-1.29 %),"269,300",6.18,"270,300",6.21,"1,000",0.02,"1,496,772,830",0.72%
14/08/2024,23.1(-2.12 %),"380,910",8.82,"581,410",13.5,"200,500",4.68,"1,497,042,630",0.72%
13/08/2024,23.5(0.43 %),"465,850",10.92,"466,350",10.94,500,0.01,"1,497,622,540",0.7%
12/08/2024,23.2(1.31 %),"20,500",0.48,"22,000",0.51,"1,500",0.04,"1,498,088,890",0.68%
09/08/2024,23.2(1.31 %),"1,000",0.02,"1,000",0.02,0,0,"1,498,104,990",0.68%
08/08/2024,22.9(1.78 %),"-4,500",-0.1,"1,400",0.03,"5,900",0.14,"1,498,104,890",0.68%
07/08/2024,22.7(3.18 %),"-1,100",-0.02,0,0,"1,100",0.02,"1,498,106,290",0.68%
06/08/2024,22.2(0.91 %),"2,000",0.04,"2,000",0.04,0,0,"1,498,042,580",0.68%
05/08/2024,21.7(-1.81 %),"-63,710",-1.4,0,0,"63,710",1.4,"1,498,044,080",0.68%
02/08/2024,22.4(-0.88 %),300,0.01,800,0.02,500,0.01,"1,498,044,080",0.68%
01/08/2024,22.4(-1.32 %),500,0.01,500,0.01,0,0,"1,497,989,880",0.69%
31/07/2024,22.8(5.07 %),"9,010",0.2,"64,010",1.46,"55,000",1.27,"1,497,990,380",0.69%
30/07/2024,21.6(-1.82 %),0,0,0,0,0,0,"1,498,054,290",0.68%
29/07/2024,22(0.92 %),-100,-0,0,0,100,0,"1,498,054,290",0.68%
24/07/2024,21.5(-1.38 %),"26,310",0.56,"26,610",0.57,300,0.01,"1,498,055,690",0.68%
23/07/2024,21.3(-4.91 %),"-310,200",-6.79,"20,000",0.44,"330,200",7.23,"1,498,082,300",0.68%
22/07/2024,22.2(-3.06 %),"5,500",0.12,"5,500",0.12,0,0,"1,498,100,300",0.68%
19/07/2024,22.7(-0.44 %),"8,100",0.18,"10,100",0.23,"2,000",0.05,"1,498,105,800",0.68%
18/07/2024,23(0.44 %),"26,000",0.59,"26,000",0.59,0,0,"1,498,115,900",0.68%
