date,close,adjusting_price,rate_change,order_matching_volume,order_matching_value,block_trade_volume,block_trade_value,open,high,low,ticker
12/09/2024,51.0,--,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
11/09/2024,51.0,--,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
10/09/2024,51.0,--,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
09/09/2024,51.0,--,1.7(3.45 %),100,0.01,0,0,51.0,51.0,51.0,bbc
06/09/2024,50.8,49.3,-0.6(-1.17 %),100,0.01,0,0,50.8,50.8,50.8,bbc
05/09/2024,51.4,49.88,-0.1(-0.19 %),100,0.01,0,0,51.4,51.4,51.4,bbc
04/09/2024,51.5,49.98,0(0.00 %),0,0.0,0,0,51.5,51.5,51.5,bbc
30/08/2024,51.5,49.98,0(0.00 %),0,0.0,0,0,51.5,51.5,51.5,bbc
29/08/2024,51.5,49.98,0(0.00 %),0,0.0,0,0,51.5,51.5,51.5,bbc
28/08/2024,51.5,49.98,1.3(2.59 %),200,0.01,0,0,51.4,51.5,51.4,bbc
27/08/2024,50.2,48.72,0(0.00 %),0,0.0,0,0,50.2,50.2,50.2,bbc
26/08/2024,50.2,48.72,0.1(0.20 %),200,0.01,0,0,50.2,50.2,50.2,bbc
23/08/2024,50.1,48.62,0(0.00 %),0,0.0,0,0,50.1,50.1,50.1,bbc
22/08/2024,50.1,48.62,0(0.00 %),0,0.0,0,0,50.1,50.1,50.1,bbc
21/08/2024,50.1,48.62,0(0.00 %),0,0.0,0,0,50.1,50.1,50.1,bbc
20/08/2024,50.1,48.62,0(0.00 %),0,0.0,0,0,50.1,50.1,50.1,bbc
19/08/2024,50.1,48.62,0(0.00 %),0,0.0,0,0,50.1,50.1,50.1,bbc
16/08/2024,50.1,48.62,0.1(0.20 %),100,0.01,0,0,50.1,50.1,50.1,bbc
15/08/2024,50.0,48.52,0(0.00 %),0,0.0,0,0,50.0,50.0,50.0,bbc
14/08/2024,50.0,48.52,0(0.00 %),0,0.0,0,0,50.0,50.0,50.0,bbc
13/08/2024,50.0,48.52,0.15(0.30 %),"1,400",0.07,0,0,49.8,50.0,49.8,bbc
12/08/2024,49.85,48.38,0(0.00 %),0,0.0,0,0,49.85,49.85,49.85,bbc
09/08/2024,49.85,48.38,0.05(0.10 %),700,0.03,0,0,50.8,50.8,48.55,bbc
08/08/2024,49.8,48.33,-0.15(-0.30 %),400,0.02,0,0,49.9,49.9,49.8,bbc
07/08/2024,49.95,48.48,1.25(2.57 %),300,0.01,0,0,48.7,49.95,48.7,bbc
06/08/2024,48.7,47.26,0(0.00 %),600,0.03,0,0,48.7,48.7,48.7,bbc
05/08/2024,48.7,47.26,-0.8(-1.62 %),800,0.04,0,0,49.05,49.05,48.55,bbc
02/08/2024,49.5,48.04,0(0.00 %),700,0.03,0,0,49.5,49.5,49.5,bbc
01/08/2024,49.5,48.04,0(0.00 %),0,0.0,0,0,49.5,49.5,49.5,bbc
31/07/2024,49.5,48.04,0(0.00 %),0,0.0,0,0,49.5,49.5,49.5,bbc
30/07/2024,49.5,48.04,0(0.00 %),300,0.01,0,0,49.5,49.5,49.5,bbc
29/07/2024,49.5,48.04,-1.5(-2.94 %),700,0.03,0,0,49.5,49.5,49.5,bbc
26/07/2024,51.0,49.5,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
25/07/2024,51.0,49.5,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
24/07/2024,51.0,49.5,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
23/07/2024,51.0,49.5,0(0.00 %),100,0.01,0,0,51.0,51.0,51.0,bbc
22/07/2024,51.0,49.5,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
19/07/2024,51.0,49.5,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
18/07/2024,51.0,49.5,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
17/07/2024,51.0,49.5,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
16/07/2024,51.0,49.5,0(0.00 %),0,0.0,0,0,51.0,51.0,51.0,bbc
15/07/2024,51.0,49.5,-0.2(-0.39 %),100,0.01,0,0,51.0,51.0,51.0,bbc
12/07/2024,51.2,49.69,-0.2(-0.39 %),"1,000",0.05,0,0,51.3,51.3,51.2,bbc
11/07/2024,51.4,49.88,0.9(1.78 %),100,0.01,0,0,51.4,51.4,51.4,bbc
10/07/2024,50.5,49.01,0(0.00 %),0,0.0,0,0,50.5,50.5,50.5,bbc
09/07/2024,50.5,49.01,0.2(0.40 %),200,0.01,0,0,50.5,50.5,50.5,bbc
08/07/2024,50.3,48.82,0(0.00 %),0,0.0,0,0,50.3,50.3,50.3,bbc
05/07/2024,50.3,48.82,-1.2(-2.33 %),300,0.02,0,0,51.4,51.4,50.3,bbc
04/07/2024,51.5,49.98,0.2(0.39 %),100,0.01,0,0,51.5,51.5,51.5,bbc
03/07/2024,51.3,49.79,0(0.00 %),0,0.0,0,0,51.3,51.3,51.3,bbc
02/07/2024,51.3,49.79,0(0.00 %),0,0.0,0,0,51.3,51.3,51.3,bbc
01/07/2024,51.3,49.79,0.8(1.58 %),200,0.01,0,0,50.5,51.3,50.5,bbc
28/06/2024,50.5,49.01,0(0.00 %),0,0.0,0,0,50.5,50.5,50.5,bbc
27/06/2024,50.5,49.01,0(0.00 %),100,0.01,0,0,50.5,50.5,50.5,bbc
26/06/2024,50.5,49.01,0(0.00 %),0,0.0,0,0,50.5,50.5,50.5,bbc
25/06/2024,50.5,49.01,0(0.00 %),0,0.0,0,0,50.5,50.5,50.5,bbc
