date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,51 ( 0 %),9,"3,200",355.56,9,"3,100",344,100
11/09/2024,51 ( 0 %),4,"1,400",350,10,"3,200",320,"-1,800"
10/09/2024,51 ( 0 %),7,"1,800",257.14,6,"2,800",467,"-1,000"
09/09/2024,51 ( 3.45 %),14,"2,800",200,6,"1,300",217,"1,500"
06/09/2024,50.8 ( -1.17 %),11,"11,900","1,081.82",7,"1,800",257,"10,100"
05/09/2024,51.4 ( -0.19 %),8,"2,400",300,11,"4,100",373,"-1,700"
04/09/2024,51.5 ( 0 %),8,"1,400",175,9,"1,900",211,-500
30/08/2024,51.5 ( 0 %),9,"5,400",600,9,"2,400",267,"3,000"
29/08/2024,51.5 ( 0 %),9,"4,700",522.22,10,"2,300",230,"2,400"
28/08/2024,51.5 ( 2.59 %),8,"3,400",425,6,600,100,"2,800"
27/08/2024,50.2 ( 0 %),7,"3,600",514.29,7,"1,800",257,"1,800"
26/08/2024,50.2 ( 0.2 %),9,"9,200","1,022.22",10,"1,900",190,"7,300"
23/08/2024,50.1 ( 0 %),12,"5,600",466.67,7,"1,400",200,"4,200"
22/08/2024,50.1 ( 0 %),14,"8,400",600,8,800,100,"7,600"
21/08/2024,50.1 ( 0 %),9,"21,700","2,411.11",8,800,100,"20,900"
20/08/2024,50.1 ( 0 %),9,"3,500",388.89,9,"1,600",178,"1,900"
19/08/2024,50.1 ( 0 %),8,"17,600","2,200",7,800,114,"16,800"
16/08/2024,50.1 ( 0.2 %),10,"15,200","1,520",8,800,100,"14,400"
15/08/2024,50 ( 0 %),6,"33,500","5,583.33",7,700,100,"32,800"
14/08/2024,50 ( 0 %),7,"10,200","1,457.14",9,900,100,"9,300"
13/08/2024,50 ( 0.3 %),13,"13,000","1,000",19,"2,500",132,"10,500"
12/08/2024,49.85 ( 0 %),6,"1,200",200,11,"1,400",127,-200
08/08/2024,49.8 ( -0.3 %),11,"2,800",254.55,14,"2,300",164,500
07/08/2024,49.95 ( 2.57 %),15,"4,700",313.33,14,"1,800",129,"2,900"
06/08/2024,48.7 ( 0 %),16,"4,600",287.5,14,"1,800",129,"2,800"
05/08/2024,48.7 ( -1.62 %),14,"4,600",328.57,10,"1,700",170,"2,900"
02/08/2024,49.5 ( 0 %),14,"5,000",357.14,9,"1,500",167,"3,500"
01/08/2024,49.5 ( 0 %),14,"4,800",342.86,5,500,100,"4,300"
31/07/2024,49.5 ( 0 %),17,"4,200",247.06,7,700,100,"3,500"
30/07/2024,49.5 ( 0 %),19,"7,400",389.47,8,"1,100",138,"6,300"
29/07/2024,49.5 ( -2.94 %),21,"9,400",447.62,19,"4,000",211,"5,400"
26/07/2024,51 ( 0 %),13,"3,800",292.31,10,"3,000",300,800
25/07/2024,51 ( 0 %),20,"25,000","1,250",12,"1,800",150,"23,200"
24/07/2024,51 ( 0 %),11,"4,300",390.91,11,"2,900",264,"1,400"
22/07/2024,51 ( 0 %),15,"4,300",286.67,10,"2,500",250,"1,800"
19/07/2024,51 ( 0 %),13,"3,800",292.31,9,900,100,"2,900"
18/07/2024,51 ( 0 %),19,"15,500",815.79,8,900,112,"14,600"
17/07/2024,0 ( 0 %),14,"3,200",228.57,11,"2,600",236,600
16/07/2024,0 ( 0 %),20,"6,700",335,10,"2,500",250,"4,200"
15/07/2024,51 ( -0.39 %),22,"10,700",486.36,18,"3,800",211,"6,900"
12/07/2024,51.2 ( -0.39 %),19,"4,400",231.58,24,"4,200",175,200
11/07/2024,51.4 ( 1.78 %),27,"8,500",314.81,15,"3,300",220,"5,200"
10/07/2024,50.5 ( 0 %),16,"4,800",300,10,"2,500",250,"2,300"
09/07/2024,50.5 ( 0.4 %),11,"2,300",209.09,11,"1,300",118,"1,000"
08/07/2024,50.3 ( 0 %),12,"2,600",216.67,6,600,100,"2,000"
05/07/2024,50.3 ( -2.33 %),39,"15,600",400,16,"3,600",225,"12,000"
04/07/2024,51.5 ( 0.39 %),13,"6,300",484.62,19,"4,100",216,"2,200"
03/07/2024,51.3 ( 0 %),16,"8,800",550,15,"3,200",213,"5,600"
02/07/2024,51.3 ( 0 %),19,"10,600",557.89,15,"4,300",287,"6,300"
01/07/2024,51.3 ( 1.58 %),23,"7,100",308.7,13,"2,800",215,"4,300"
28/06/2024,50.5 ( 0 %),12,"4,500",375,9,"2,500",278,"2,000"
27/06/2024,50.5 ( 0 %),14,"4,200",300,13,"3,100",238,"1,100"
26/06/2024,50.5 ( 0 %),7,"3,400",485.71,12,"3,000",250,400
25/06/2024,50.5 ( 0 %),12,"4,000",333.33,9,"2,500",278,"1,500"
24/06/2024,50.5 ( 0.4 %),10,"5,100",510,13,"1,900",146,"3,200"
21/06/2024,50.3 ( 0 %),12,"5,200",433.33,8,800,100,"4,400"
20/06/2024,50.3 ( 0.2 %),18,"5,200",288.89,14,"1,600",114,"3,600"
19/06/2024,50.2 ( 0 %),19,"4,600",242.11,9,"1,000",111,"3,600"
18/06/2024,50.2 ( 0 %),24,"6,700",279.17,10,"1,000",100,"5,700"
17/06/2024,50.2 ( 0 %),13,"3,400",261.54,9,"1,100",122,"2,300"
14/06/2024,50.2 ( 0 %),10,"4,600",460,9,"2,000",222,"2,600"
13/06/2024,50.2 ( 0 %),21,"4,300",204.76,12,"1,500",125,"2,800"
12/06/2024,50.2 ( 0 %),10,"2,800",280,5,900,180,"1,900"
11/06/2024,50.2 ( 0 %),19,"5,600",294.74,8,"1,300",162,"4,300"
10/06/2024,50.2 ( 0 %),15,"5,700",380,8,800,100,"4,900"
07/06/2024,50.2 ( -1.57 %),59,"29,300",496.61,18,"3,500",194,"25,800"
06/06/2024,51 ( 0 %),21,"5,400",257.14,23,"4,700",204,700
05/06/2024,51 ( 2.31 %),38,"17,400",457.89,17,"1,900",112,"15,500"
04/06/2024,49.85 ( 0.2 %),20,"4,700",235,26,"2,700",104,"2,000"
03/06/2024,49.75 ( -3.02 %),25,"5,200",208,10,"2,900",290,"2,300"
31/05/2024,51.3 ( 3.43 %),18,"4,200",233.33,10,"1,400",140,"2,800"
30/05/2024,49.6 ( -3.31 %),10,"3,300",330,10,"2,700",270,600
29/05/2024,51.3 ( 0 %),13,"4,500",346.15,11,"3,300",300,"1,200"
28/05/2024,51.3 ( 3.12 %),20,"5,500",275,8,"1,800",225,"3,700"
27/05/2024,49.75 ( 0 %),10,"2,300",230,4,700,175,"1,600"
24/05/2024,49.75 ( 0 %),20,"6,600",330,7,"1,200",171,"5,400"
23/05/2024,49.75 ( -0.5 %),68,"24,100",354.41,12,"1,600",133,"22,500"
22/05/2024,50 ( 0 %),41,"14,400",351.22,6,900,150,"13,500"
21/05/2024,50 ( 1.01 %),26,"5,600",215.38,11,"1,400",127,"4,200"
20/05/2024,49.5 ( 0 %),14,"2,700",192.86,7,"1,000",143,"1,700"
17/05/2024,49.5 ( 0 %),21,"6,500",309.52,4,"1,000",250,"5,500"
16/05/2024,49.5 ( 0 %),17,"6,000",352.94,6,"1,000",167,"5,000"
15/05/2024,49.5 ( -1 %),21,"5,600",266.67,10,"1,600",160,"4,000"
14/05/2024,50 ( 0 %),13,"2,900",223.08,5,"1,300",260,"1,600"
13/05/2024,50 ( -1.96 %),24,"4,400",183.33,16,"3,300",206,"1,100"
10/05/2024,51 ( 0 %),10,"2,500",250,9,"2,700",300,-200
09/05/2024,51 ( 0 %),14,"3,000",214.29,13,"3,100",238,-100
08/05/2024,51 ( 4.83 %),13,"3,200",246.15,14,"1,700",121,"1,500"
07/05/2024,48.65 ( 0 %),13,"4,000",307.69,7,700,100,"3,300"
06/05/2024,48.65 ( 0 %),12,"4,200",350,4,400,100,"3,800"
03/05/2024,48.65 ( 0.72 %),22,"4,000",181.82,9,"1,100",122,"2,900"
02/05/2024,48.3 ( 0.21 %),21,"7,800",371.43,5,900,180,"6,900"
26/04/2024,48.2 ( -3.6 %),25,"8,100",324,7,"2,600",371,"5,500"
25/04/2024,50 ( 0 %),15,"4,800",320,4,"1,400",350,"3,400"
24/04/2024,50 ( -0.2 %),21,"9,300",442.86,5,"4,200",840,"5,100"
23/04/2024,50.1 ( 0 %),8,"2,300",287.5,4,"2,100",525,200
22/04/2024,50.1 ( 0 %),6,"1,900",316.67,5,500,100,"1,400"
19/04/2024,50.1 ( 0 %),8,"3,400",425,6,"4,300",717,-900
17/04/2024,50.1 ( 0 %),18,"4,800",266.67,9,"1,900",211,"2,900"
16/04/2024,50.1 ( -3.65 %),8,"3,200",400,13,"2,300",177,900
15/04/2024,52 ( 2.77 %),36,"10,100",280.56,25,"5,200",208,"4,900"
12/04/2024,50.6 ( 0 %),11,"2,000",181.82,8,800,100,"1,200"
11/04/2024,50.6 ( 0 %),9,"1,700",188.89,5,500,100,"1,200"
10/04/2024,50.6 ( 0 %),14,"2,700",192.86,5,600,120,"2,100"
09/04/2024,50.6 ( 0 %),17,"3,000",176.47,5,500,100,"2,500"
08/04/2024,50.6 ( -0.39 %),13,"2,600",200,8,800,100,"1,800"
05/04/2024,50.8 ( -0.2 %),15,"3,000",200,6,700,117,"2,300"
04/04/2024,50.9 ( -0.2 %),20,"5,300",265,10,"4,200",420,"1,100"
03/04/2024,51 ( -0.39 %),17,"3,500",205.88,7,"1,100",157,"2,400"
02/04/2024,51.2 ( 0 %),16,"2,300",143.75,6,700,117,"1,600"
01/04/2024,51.2 ( -0.39 %),18,"2,900",161.11,8,"1,900",238,"1,000"
29/03/2024,51.4 ( 0.39 %),22,"3,100",140.91,9,900,100,"2,200"
28/03/2024,51.2 ( 0 %),19,"2,800",147.37,8,"7,200",900,"-4,400"
27/03/2024,51.2 ( -0.19 %),14,"4,600",328.57,13,"3,500",269,"1,100"
26/03/2024,51.3 ( -0.19 %),14,"3,000",214.29,11,"4,800",436,"-1,800"
25/03/2024,51.4 ( 0 %),12,"2,900",241.67,8,"1,700",212,"1,200"
22/03/2024,51.4 ( 0.78 %),30,"9,200",306.67,14,"2,600",186,"6,600"
21/03/2024,51 ( -4.85 %),34,"9,300",273.53,29,"7,000",241,"2,300"
20/03/2024,53.6 ( 0 %),12,"2,600",216.67,20,"4,100",205,"-1,500"
19/03/2024,53.6 ( -0.37 %),13,"3,700",284.62,23,"7,400",322,"-3,700"
18/03/2024,53.8 ( -1.1 %),13,"4,200",323.08,31,"13,100",423,"-8,900"
15/03/2024,54.4 ( -0.91 %),6,"1,700",283.33,32,"11,700",366,"-10,000"
14/03/2024,54.9 ( 6.81 %),14,"4,800",342.86,21,"4,300",205,500
13/03/2024,51.4 ( -0.19 %),14,"4,900",350,8,"3,000",375,"1,900"
12/03/2024,51.5 ( 0 %),20,"7,500",375,11,"1,600",145,"5,900"
11/03/2024,51.5 ( 0 %),16,"5,400",337.5,8,"1,000",125,"4,400"
08/03/2024,51.5 ( 0 %),18,"25,500","1,416.67",9,"1,000",111,"24,500"
07/03/2024,51.5 ( 0 %),24,"8,800",366.67,10,"2,800",280,"6,000"
06/03/2024,53.7 ( 3.47 %),32,"15,000",468.75,16,"1,800",112,"13,200"
05/03/2024,51.9 ( -0.19 %),51,"24,000",470.59,18,"4,400",244,"19,600"
04/03/2024,52 ( 0 %),10,"3,200",320,10,"2,100",210,"1,100"
01/03/2024,52 ( 0 %),57,"22,900",401.75,8,"1,800",225,"21,100"
29/02/2024,52 ( 0 %),19,"13,300",700,10,"2,200",220,"11,100"
28/02/2024,52 ( 0 %),11,"2,900",263.64,8,"1,500",188,"1,400"
27/02/2024,52 ( 0 %),14,"4,500",321.43,13,"2,000",154,"2,500"
26/02/2024,52 ( 1.96 %),17,"7,600",447.06,15,"2,600",173,"5,000"
23/02/2024,51 ( 0 %),20,"5,900",295,16,"2,900",181,"3,000"
22/02/2024,51 ( 0.59 %),15,"4,400",293.33,14,"2,500",179,"1,900"
