date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership
12/09/2024,9.7(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
11/09/2024,9.7(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
10/09/2024,9.7(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
09/09/2024,9.7(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
06/09/2024,9.9(2.06 %),0,0,0,0,0,0,"1,810,240",1.36%
05/09/2024,9.9(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
04/09/2024,9.9(10.00 %),0,0,0,0,0,0,"1,810,240",1.36%
30/08/2024,9(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
29/08/2024,9(-1.10 %),0,0,0,0,0,0,"1,810,240",1.36%
28/08/2024,9.1(-9.00 %),0,0,0,0,0,0,"1,810,240",1.36%
27/08/2024,10(8.70 %),0,0,0,0,0,0,"1,810,240",1.36%
26/08/2024,9.2(-3.16 %),0,0,0,0,0,0,"1,810,240",1.36%
23/08/2024,9.5(3.26 %),0,0,0,0,0,0,"1,810,240",1.36%
22/08/2024,9.2(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
21/08/2024,9.2(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
20/08/2024,9.2(3.37 %),0,0,0,0,0,0,"1,810,240",1.36%
19/08/2024,8.9(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
16/08/2024,8.9(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
15/08/2024,8.9(-2.20 %),0,0,0,0,0,0,"1,810,240",1.36%
14/08/2024,9.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
13/08/2024,9.1(9.64 %),0,0,0,0,0,0,"1,810,240",1.36%
12/08/2024,8.3(-6.74 %),0,0,0,0,0,0,"1,810,240",1.36%
09/08/2024,8.9(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
08/08/2024,8.9(9.88 %),0,0,0,0,0,0,"1,810,240",1.36%
07/08/2024,8.1(-8.99 %),0,0,0,0,0,0,"1,810,240",1.36%
06/08/2024,8.9(9.88 %),0,0,0,0,0,0,"1,810,240",1.36%
05/08/2024,8.1(1.25 %),0,0,0,0,0,0,"1,810,240",1.36%
02/08/2024,8(-5.88 %),0,0,0,0,0,0,"1,810,240",1.36%
01/08/2024,8.5(-9.57 %),0,0,0,0,0,0,"1,810,240",1.36%
31/07/2024,9.4(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
30/07/2024,9.4(9.30 %),0,0,0,0,0,0,"1,810,240",1.36%
29/07/2024,8.6(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
24/07/2024,8.3(9.21 %),0,0,0,0,0,0,"1,810,240",1.36%
23/07/2024,7.6(-7.32 %),0,0,0,0,0,0,"1,810,240",1.36%
22/07/2024,8.2(-7.87 %),0,0,0,0,0,0,"1,810,240",1.36%
19/07/2024,8.9(-9.18 %),0,0,0,0,0,0,"1,810,240",1.36%
18/07/2024,9.8(-1.01 %),0,0,0,0,0,0,"1,810,240",1.36%
17/07/2024,0(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
16/07/2024,0(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
15/07/2024,10(-0.99 %),0,0,0,0,0,0,"1,810,240",1.36%
12/07/2024,10.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
11/07/2024,10.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
10/07/2024,10.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
08/07/2024,10.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
04/07/2024,9.8(7.69 %),0,0,0,0,0,0,"1,810,240",1.36%
03/07/2024,9.1(9.64 %),0,0,0,0,0,0,"1,810,240",1.36%
02/07/2024,8.3(-8.79 %),0,0,0,0,0,0,"1,810,240",1.36%
01/07/2024,9.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
28/06/2024,9.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
27/06/2024,9.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
26/06/2024,9.1(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
25/06/2024,9.1(5.81 %),0,0,0,0,0,0,"1,810,240",1.36%
24/06/2024,8.6(-9.47 %),0,0,0,0,0,0,"1,810,240",1.36%
21/06/2024,9.5(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
20/06/2024,9.5(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
19/06/2024,9.5(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
18/06/2024,9.5(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
17/06/2024,0(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
14/06/2024,0(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
13/06/2024,9.5(5.56 %),0,0,0,0,0,0,"1,810,240",1.36%
12/06/2024,9(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
11/06/2024,9(-10.00 %),0,0,0,0,0,0,"1,810,240",1.36%
10/06/2024,10(7.53 %),0,0,0,0,0,0,"1,810,240",0%
07/06/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
06/06/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
05/06/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
04/06/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
03/06/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
31/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
30/05/2024,9.3(1.09 %),0,0,0,0,0,0,"1,810,240",1.36%
29/05/2024,9.2(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
28/05/2024,9.2(6.98 %),0,0,0,0,0,0,"1,810,240",1.36%
27/05/2024,8.6(-7.53 %),0,0,0,0,0,0,"1,810,240",1.36%
24/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
23/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
22/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
21/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
20/05/2024,9.3(1.09 %),0,0,0,0,0,0,"1,810,240",1.36%
17/05/2024,9.2(-1.08 %),0,0,0,0,0,0,"1,810,240",1.36%
16/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
15/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
14/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
13/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
10/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
09/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
08/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
07/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
06/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
03/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
02/05/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
26/04/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
25/04/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
24/04/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
23/04/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
22/04/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
19/04/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
17/04/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
16/04/2024,9.3(0.00 %),0,0,0,0,0,0,"1,810,240",0%
15/04/2024,9.3(-6.06 %),0,0,0,0,0,0,"1,810,240",0%
12/04/2024,9.9(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
11/04/2024,9.9(0.00 %),0,0,0,0,0,0,"1,810,240",1.36%
10/04/2024,9.9(10.00 %),0,0,0,0,0,0,"1,810,240",0%
09/04/2024,9(9.76 %),0,0,0,0,0,0,"1,810,240",0%
08/04/2024,8.2(-6.82 %),0,0,0,0,0,0,"1,810,240",0%
05/04/2024,8.8(10.00 %),0,0,0,0,0,0,"1,810,240",1.36%
04/04/2024,8(-3.61 %),0,0,0,0,0,0,"1,810,240",0%
03/04/2024,8.3(-1.19 %),0,0,0,0,0,0,"1,810,240",1.36%
02/04/2024,8.4(-2.33 %),0,0,0,0,0,0,"1,810,240",0%
