date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership
12/09/2024,9.01(0.11 %),"-5,900",-0.05,400,0,"6,300",0.06,"135,090,547",12.51%
11/09/2024,9(-0.11 %),"-43,200",-0.39,"4,100",0.04,"47,300",0.42,"135,051,347",12.52%
10/09/2024,9.01(-0.11 %),"-26,800",-0.24,"12,800",0.12,"39,600",0.36,"135,041,347",12.52%
09/09/2024,9.02(-0.22 %),0,0,0,0,0,0,"135,053,947",12.52%
06/09/2024,9.04(-0.88 %),"35,800",0.32,"36,000",0.33,200,0,"135,071,047",12.51%
05/09/2024,9.12(-0.65 %),"5,000",0.05,"7,400",0.07,"2,400",0.02,"135,031,147",12.52%
04/09/2024,9.18(-2.13 %),"-75,600",-0.7,300,0,"75,900",0.7,"135,030,747",12.52%
30/08/2024,9.38(-0.53 %),"15,900",0.15,"23,700",0.22,"7,800",0.07,"134,857,947",12.57%
29/08/2024,9.43(-0.84 %),"-155,500",-1.48,"9,200",0.09,"164,700",1.57,"134,861,547",12.57%
28/08/2024,9.51(0.53 %),"66,300",0.63,"78,400",0.74,"12,100",0.11,"134,841,346",12.57%
27/08/2024,9.46(0.11 %),"-21,800",-0.21,"7,600",0.07,"29,400",0.28,"134,862,846",12.57%
26/08/2024,9.45(1.39 %),"59,400",0.56,"116,300",1.1,"56,900",0.54,"134,757,466",12.6%
23/08/2024,9.32(-0.43 %),"-109,400",-1.03,"3,500",0.03,"112,900",1.06,"134,844,806",12.57%
22/08/2024,9.36(-1.89 %),"-22,000",-0.21,"6,900",0.06,"28,900",0.27,"134,790,206",12.59%
21/08/2024,9.54(0.10 %),"-57,300",-0.55,800,0.01,"58,100",0.55,"134,772,606",12.59%
20/08/2024,9.53(2.47 %),"-20,700",-0.2,"3,800",0.04,"24,500",0.23,"134,763,706",12.59%
19/08/2024,9.3(0.32 %),"-3,100",-0.03,900,0.01,"4,000",0.04,"134,763,706",12.59%
16/08/2024,9.27(4.16 %),"175,100",1.6,"184,600",1.68,"9,500",0.09,"134,764,106",12.59%
15/08/2024,8.9(0.00 %),"5,900",0.05,"6,400",0.06,500,0,"134,938,606",12.55%
14/08/2024,8.9(0.00 %),"-6,800",-0.06,"3,300",0.03,"10,100",0.09,"134,910,606",12.56%
13/08/2024,8.9(0.45 %),"-26,700",-0.24,"7,700",0.07,"34,400",0.31,"134,911,806",12.55%
12/08/2024,8.86(0.23 %),"-2,100",-0.02,0,0,"2,100",0.02,"134,869,206",12.57%
09/08/2024,8.84(0.34 %),"-45,700",-0.4,"4,600",0.04,"50,300",0.44,"134,839,126",12.57%
08/08/2024,8.81(-0.23 %),"-23,400",-0.21,"6,700",0.06,"30,100",0.27,"134,843,026",12.57%
07/08/2024,8.83(1.26 %),-700,-0.01,0,0,700,0.01,"122,705,090",12.54%
06/08/2024,8.72(1.40 %),"67,500",0.59,"76,100",0.66,"8,600",0.07,"122,624,090",12.56%
05/08/2024,8.6(-6.93 %),"-43,200",-0.38,"37,800",0.33,"81,000",0.71,"122,687,390",12.54%
02/08/2024,9.24(0.11 %),"5,600",0.05,"18,400",0.17,"12,800",0.12,"122,715,490",12.53%
01/08/2024,9.23(-4.05 %),"-6,800",-0.07,"2,900",0.03,"9,700",0.09,"122,733,790",12.53%
31/07/2024,9.62(0.00 %),"72,400",0.7,"72,500",0.7,100,0,"122,695,590",12.54%
30/07/2024,9.62(-1.94 %),800,0.01,800,0.01,0,0,"122,768,090",12.52%
29/07/2024,9.81(0.20 %),800,0.01,800,0.01,0,0,"122,759,790",12.52%
24/07/2024,9.65(0.73 %),"22,100",0.21,"32,200",0.31,"10,100",0.1,"122,743,490",12.53%
23/07/2024,9.58(-0.21 %),"-6,900",-0.07,0,0,"6,900",0.07,"122,775,690",12.52%
22/07/2024,9.6(-2.04 %),"35,800",0.34,"35,800",0.34,0,0,"122,762,690",12.52%
19/07/2024,9.8(-2.00 %),-900,-0.01,"12,100",0.12,"13,000",0.13,"122,537,690",12.59%
18/07/2024,10(1.83 %),"-251,300",-2.49,"9,500",0.09,"260,800",2.58,"121,693,090",12.84%
17/07/2024,0(0.00 %),"-842,700",-8.6,"14,000",0.14,"856,700",8.75,"121,392,090",12.93%
16/07/2024,0(0.00 %),"-307,200",-3.2,"3,300",0.03,"310,500",3.23,"121,360,590",12.94%
15/07/2024,10.45(0.00 %),"-43,600",-0.46,"1,900",0.02,"45,500",0.48,"121,363,790",12.94%
12/07/2024,11.5(-0.43 %),"390,400",4.51,"390,500",4.51,100,0,"121,364,590",12.94%
11/07/2024,11.55(2.21 %),"788,200",9.07,"789,400",9.09,"1,200",0.01,"121,666,390",12.85%
10/07/2024,11.3(-0.88 %),"-85,200",-0.97,"3,500",0.04,"88,700",1.01,"122,385,990",12.63%
08/07/2024,11.3(-0.44 %),"-35,900",-0.41,"1,600",0.02,"37,500",0.43,"122,374,730",12.64%
04/07/2024,11.3(-0.44 %),"62,200",0.71,"63,400",0.72,"1,200",0.01,"122,376,730",12.64%
03/07/2024,11.35(0.89 %),"12,400",0.14,"13,200",0.15,800,0.01,"122,428,430",12.62%
02/07/2024,11.25(1.35 %),"-9,300",-0.1,"2,400",0.03,"11,700",0.13,"122,430,930",12.62%
01/07/2024,11.1(1.37 %),"17,000",0.19,"27,700",0.31,"10,700",0.12,"122,386,953",12.63%
28/06/2024,10.95(-1.35 %),"-44,700",-0.49,"1,600",0.02,"46,300",0.51,"122,351,853",12.64%
