date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
18/01/2024,22.6 ( 0 %),1,200,200,4,"3,800",950,"-3,600",btd
17/01/2024,22.6 ( 0 %),3,800,266.67,5,"4,000",800,"-3,200",btd
16/01/2024,22.9 ( 4.09 %),8,"2,200",275,8,"5,900",738,"-3,700",btd
15/01/2024,22 ( 0 %),3,800,266.67,4,800,200,0,btd
12/01/2024,22 ( -3.08 %),4,"2,000",500,5,"1,400",280,600,btd
11/01/2024,22.7 ( 0 %),6,"2,100",350,4,"1,800",450,300,btd
10/01/2024,22.7 ( 0 %),2,200,100,4,"4,000","1,000","-3,800",btd
09/01/2024,22.7 ( 0 %),2,300,150,6,"2,400",400,"-2,100",btd
08/01/2024,22.7 ( 0 %),4,"1,400",350,4,"3,800",950,"-2,400",btd
05/01/2024,22.7 ( 0 %),7,"2,500",357.14,7,"1,400",200,"1,100",btd
04/01/2024,22.7 ( 0 %),4,"1,500",375,5,"2,000",400,-500,btd
03/01/2024,22.7 ( 0 %),5,"1,900",380,3,700,233,"1,200",btd
02/01/2024,22.7 ( 0 %),3,"1,400",466.67,2,600,300,800,btd
