date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
12/09/2024,31.85(-0.31 %),0,-0.0,100,0.0,100,0.0,"64,124,233",0.98%,anv
11/09/2024,31.95(-0.16 %),"-16,200",-0.51,"1,000",0.03,"17,200",0.55,"64,122,633",0.98%,anv
10/09/2024,32(1.43 %),"2,700",0.09,"4,400",0.14,"1,700",0.05,"64,100,533",1%,anv
09/09/2024,31.55(0.64 %),0,0.0,0,0.0,0,0.0,"64,099,433",1%,anv
06/09/2024,31.35(0.48 %),"2,500",0.08,"8,000",0.25,"5,500",0.17,"64,087,633",1.01%,anv
05/09/2024,31.2(-0.64 %),"6,000",0.18,"19,100",0.6,"13,100",0.42,"64,093,125",1%,anv
04/09/2024,31.4(-1.57 %),"1,300",0.04,"3,800",0.12,"2,500",0.08,"64,106,225",0.99%,anv
30/08/2024,31.9(-1.09 %),"-1,700",-0.05,"4,300",0.14,"6,000",0.19,"64,107,925",0.99%,anv
29/08/2024,32.25(0.16 %),"2,700",0.09,"2,700",0.09,0,0.0,"64,109,925",0.99%,anv
28/08/2024,32.2(-0.92 %),"7,000",0.22,"7,300",0.23,300,0.01,"64,112,625",0.99%,anv
27/08/2024,32.5(-0.15 %),0,0.0,0,0.0,0,0.0,"64,096,725",1%,anv
26/08/2024,32.55(-0.91 %),"-10,000",-0.33,"13,200",0.43,"23,200",0.77,"64,079,725",1.01%,anv
23/08/2024,32.85(0.77 %),"27,200",0.91,"44,200",1.47,"17,000",0.56,"64,053,325",1.03%,anv
22/08/2024,32.6(-0.61 %),"-38,900",-1.27,700,0.02,"39,600",1.29,"64,064,425",1.03%,anv
21/08/2024,32.8(-0.61 %),"-27,900",-0.92,"5,200",0.17,"33,100",1.09,"64,049,625",1.04%,anv
20/08/2024,33(1.38 %),"16,900",0.55,"32,400",1.06,"15,500",0.51,"64,060,025",1.03%,anv
19/08/2024,32.55(0.46 %),"20,300",0.66,"34,000",1.11,"13,700",0.45,"64,060,025",1.03%,anv
16/08/2024,32.4(3.85 %),"39,800",1.28,"53,300",1.72,"13,500",0.43,"64,087,025",1.01%,anv
15/08/2024,31.2(-1.89 %),"-3,900",-0.13,"3,100",0.1,"7,000",0.22,"64,114,025",0.99%,anv
14/08/2024,31.8(0.32 %),"-6,100",-0.2,"20,200",0.64,"26,300",0.84,"64,106,125",0.99%,anv
13/08/2024,31.7(-0.16 %),"-7,800",-0.25,"3,200",0.1,"11,000",0.35,"64,122,925",0.98%,anv
12/08/2024,31.75(0.16 %),"15,400",0.49,"18,800",0.59,"3,400",0.11,"64,124,925",0.98%,anv
09/08/2024,31.7(1.28 %),"-1,200",-0.04,0,0.0,"1,200",0.04,"64,133,525",0.97%,anv
08/08/2024,31.3(0.00 %),"13,800",0.44,"24,000",0.76,"10,200",0.32,"64,122,525",0.98%,anv
07/08/2024,31.3(1.46 %),"22,600",0.71,"33,600",1.05,"11,000",0.34,"64,121,225",0.98%,anv
06/08/2024,30.85(2.32 %),"-3,500",-0.11,"1,800",0.06,"5,300",0.16,"64,058,225",1.03%,anv
05/08/2024,30.15(-6.94 %),"-82,800",-2.54,"13,800",0.43,"96,600",2.97,"64,013,525",1.06%,anv
02/08/2024,32.4(2.53 %),"-8,500",-0.23,"38,000",1.21,"46,500",1.44,"64,012,525",1.06%,anv
01/08/2024,31.6(-6.78 %),"24,400",0.77,"39,200",1.27,"14,800",0.5,"63,987,165",1.08%,anv
31/07/2024,33.9(0.00 %),"-63,300",-2.14,0,0.0,"63,300",2.14,"63,842,865",1.19%,anv
30/07/2024,33.9(-0.73 %),"-42,800",-1.45,"14,600",0.5,"57,400",1.94,"63,785,465",1.23%,anv
29/07/2024,34.15(1.19 %),"-42,800",-1.45,"14,600",0.5,"57,400",1.94,"63,801,565",1.22%,anv
24/07/2024,33.6(1.82 %),"234,500",7.73,"242,100",7.98,"7,600",0.25,"63,866,365",1.17%,anv
23/07/2024,33(-5.31 %),"-3,800",-0.2,"56,900",1.88,"60,700",2.08,"63,869,865",1.17%,anv
22/07/2024,34.85(-3.19 %),"-108,900",-4.06,"129,700",4.52,"238,600",8.58,"63,848,665",1.19%,anv
19/07/2024,36(1.41 %),"-66,200",-2.38,"11,900",0.42,"78,100",2.8,"63,977,265",1.09%,anv
18/07/2024,35.5(2.75 %),"57,600",2.02,"58,700",2.05,"1,100",0.04,"63,917,765",1.14%,anv
17/07/2024,0(0.00 %),"183,400",6.35,"254,800",8.84,"71,400",2.49,"63,882,965",1.16%,anv
16/07/2024,0(0.00 %),"-63,900",-2.26,"29,600",1.03,"93,500",3.29,"63,998,565",1.08%,anv
