date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,13.8 ( -0.36 %),13,"58,400","4,492.31",83,"81,200",978,"-22,800",acc
11/09/2024,13.85 ( 0 %),16,"62,800","3,925",69,"66,700",967,"-3,900",acc
10/09/2024,13.85 ( 0.36 %),20,"78,700","3,935",73,"58,300",799,"20,400",acc
09/09/2024,13.8 ( -0.36 %),23,"94,600","4,113.04",85,"82,100",966,"12,500",acc
06/09/2024,13.85 ( 0.36 %),39,"82,500","2,115.38",67,"147,200","2,197","-64,700",acc
05/09/2024,13.8 ( -0.36 %),23,"86,400","3,756.52",60,"58,300",972,"28,100",acc
04/09/2024,13.85 ( 0 %),29,"114,800","3,958.62",66,"94,900","1,438","19,900",acc
30/08/2024,13.85 ( 0.36 %),21,"73,900","3,519.05",66,"107,600","1,630","-33,700",acc
29/08/2024,13.8 ( 0.73 %),59,"1,083,600","18,366.1",223,"1,232,500","5,527","-148,900",acc
28/08/2024,13.7 ( 2.24 %),28,"78,300","2,796.43",48,"42,000",875,"36,300",acc
27/08/2024,13.4 ( -0.37 %),28,"89,000","3,178.57",54,"64,300","1,191","24,700",acc
26/08/2024,13.45 ( -1.47 %),40,"131,800","3,295",57,"135,200","2,372","-3,400",acc
23/08/2024,13.65 ( -1.09 %),46,"70,300","1,528.26",68,"86,600","1,274","-16,300",acc
22/08/2024,13.8 ( 0 %),36,"133,000","3,694.44",56,"77,500","1,384","55,500",acc
21/08/2024,13.8 ( 0.36 %),53,"75,000","1,415.09",71,"115,000","1,620","-40,000",acc
20/08/2024,13.75 ( 0.36 %),54,"112,900","2,090.74",108,"154,900","1,434","-42,000",acc
19/08/2024,13.7 ( 0.74 %),60,"105,300","1,755",89,"84,300",947,"21,000",acc
16/08/2024,13.6 ( 1.87 %),31,"140,100","4,519.35",20,"51,600","2,580","88,500",acc
15/08/2024,13.35 ( -0.74 %),34,"104,100","3,061.76",38,"68,300","1,797","35,800",acc
14/08/2024,13.45 ( -1.1 %),33,"169,000","5,121.21",55,"177,800","3,233","-8,800",acc
13/08/2024,13.6 ( 0 %),27,"110,500","4,092.59",45,"116,800","2,596","-6,300",acc
12/08/2024,13.6 ( -0.73 %),34,"39,200","1,152.94",50,"128,900","2,578","-89,700",acc
08/08/2024,13.3 ( 0.38 %),18,"61,500","3,416.67",51,"57,700","1,131","3,800",acc
07/08/2024,13.25 ( 0 %),31,"116,400","3,754.84",44,"51,300","1,166","65,100",acc
06/08/2024,13.25 ( 6.85 %),32,"33,500","1,046.88",26,"21,400",823,"12,100",acc
05/08/2024,12.4 ( -6.42 %),17,"18,100","1,064.71",37,"57,400","1,551","-39,300",acc
02/08/2024,13.25 ( 1.92 %),28,"16,900",603.57,27,"27,200","1,007","-10,300",acc
01/08/2024,13 ( -5.8 %),25,"67,100","2,684",67,"73,400","1,096","-6,300",acc
31/07/2024,13.8 ( -0.72 %),42,"42,900","1,021.43",67,"103,400","1,543","-60,500",acc
30/07/2024,13.9 ( 0 %),31,"84,800","2,735.48",119,"125,200","1,052","-40,400",acc
29/07/2024,13.9 ( 0 %),34,"39,700","1,167.65",74,"96,200","1,300","-56,500",acc
26/07/2024,13.9 ( 1.46 %),60,"93,800","1,563.33",87,"65,600",754,"28,200",acc
25/07/2024,13.7 ( 2.62 %),57,"50,500",885.96,71,"100,900","1,421","-50,400",acc
24/07/2024,13.35 ( -2.55 %),29,"15,400",531.03,74,"114,600","1,549","-99,200",acc
22/07/2024,13.95 ( 0 %),65,"54,500",838.46,98,"116,000","1,184","-61,500",acc
19/07/2024,13.95 ( 0 %),49,"81,800","1,669.39",135,"177,600","1,316","-95,800",acc
18/07/2024,13.95 ( -0.71 %),110,"224,400","2,040",128,"198,800","1,553","25,600",acc
17/07/2024,0 ( 0 %),123,"209,000","1,699.19",147,"180,600","1,229","28,400",acc
16/07/2024,0 ( 0 %),153,"367,500","2,401.96",197,"389,500","1,977","-22,000",acc
15/07/2024,13.7 ( 1.11 %),69,"218,500","3,166.67",123,"175,200","1,424","43,300",acc
12/07/2024,13.55 ( 0 %),76,"134,500","1,769.74",83,"113,900","1,372","20,600",acc
11/07/2024,13.55 ( 0.37 %),56,"266,800","4,764.29",90,"158,100","1,757","108,700",acc
10/07/2024,13.5 ( 0 %),62,"241,900","3,901.61",100,"279,900","2,799","-38,000",acc
