date,close,adjusting_price,rate_change,order_matching_volume,order_matching_value,block_trade_volume,block_trade_value,open,high,low
12/09/2024,12.3,--,0(0.00 %),1,0,0,0,12.3,12.3,12.3
11/09/2024,12.3,--,0(0.00 %),110,0,0,0,12.3,12.3,12.3
10/09/2024,12.3,--,-0.1(-0.81 %),"1,825",0.02,0,0,12.3,12.3,12.3
09/09/2024,12.4,--,0.7(5.98 %),113,0,0,0,12.4,12.4,12.4
06/09/2024,12.5,--,0.1(0.81 %),"3,400",0.04,0,0,11.2,12.5,11.1
05/09/2024,12.4,--,0(0.00 %),100,0,0,0,12.4,12.4,12.4
04/09/2024,12.4,--,0(0.00 %),110,0,0,0,12.4,12.4,12.4
30/08/2024,12.4,--,0(0.00 %),101,0,0,0,12.4,12.4,12.4
29/08/2024,12.4,--,0.1(0.81 %),102,0,0,0,12.4,12.4,12.4
28/08/2024,12.3,--,0(0.00 %),0,0,0,0,12.3,12.3,12.3
27/08/2024,12.3,--,0(0.00 %),"1,021",0.01,0,0,12.3,12.3,12.3
26/08/2024,12.3,--,-0.1(-0.81 %),"2,205",0.03,0,0,12.3,12.3,12.3
23/08/2024,12.4,--,-0.1(-0.80 %),"3,100",0.04,0,0,12.4,12.4,12.4
22/08/2024,12.5,--,1.1(9.65 %),100,0,0,0,12.5,12.5,12.5
21/08/2024,12.5,--,0.2(1.63 %),"6,812",0.08,0,0,11.3,12.5,11.3
20/08/2024,12.3,--,0(0.00 %),42,0,0,0,12.3,12.3,12.3
19/08/2024,12.3,--,-0.1(-0.81 %),130,0,0,0,12.3,12.3,12.3
16/08/2024,12.5,--,0.1(0.81 %),"2,317",0.03,0,0,12.4,12.5,12.4
15/08/2024,12.4,--,0.3(2.48 %),"3,007",0.04,0,0,12.1,12.4,12.1
14/08/2024,12.1,--,0.2(1.68 %),281,0,0,0,12.1,12.1,12.1
13/08/2024,12.4,--,0.4(3.33 %),"5,401",0.06,0,0,12,12.4,11.4
12/08/2024,12,--,0(0.00 %),"37,200",0.45,0,0,12,12.4,11.3
09/08/2024,12,--,0.3(2.56 %),"45,700",0.55,0,0,12.3,12.3,11.3
08/08/2024,12.2,--,0.4(3.39 %),"5,820",0.07,0,0,12.2,12.2,11.3
07/08/2024,12.3,--,0.3(2.50 %),"3,554",0.04,0,0,12.3,12.3,11.3
06/08/2024,12,--,0.3(2.56 %),"61,000",0.73,0,0,11.1,12,11
