date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,14.7 ( 0 %),0,0,0,0,0,0,0
11/09/2024,14.7 ( 0 %),0,0,0,0,0,0,0
10/09/2024,14.7 ( 0 %),0,0,0,0,0,0,0
09/09/2024,14.7 ( 0 %),0,0,0,0,0,0,0
06/09/2024,14.7 ( 0 %),1,500,500,0,0,0,500
05/09/2024,14.7 ( 0 %),1,500,500,0,0,0,500
04/09/2024,14.7 ( 0 %),2,"5,400","2,700",0,0,0,"5,400"
30/08/2024,14.7 ( 14.84 %),6,400,66.67,1,100,100,300
29/08/2024,12.8 ( -14.67 %),2,200,100,1,100,100,100
28/08/2024,15 ( 0 %),2,300,150,1,100,100,200
27/08/2024,15 ( 0 %),0,0,0,0,0,0,0
26/08/2024,15 ( 0 %),1,100,100,0,0,0,100
23/08/2024,15 ( 0 %),3,"1,500",500,0,0,0,"1,500"
22/08/2024,15 ( 0 %),7,500,71.43,0,0,0,500
21/08/2024,15 ( -12.28 %),3,400,133.33,1,100,100,300
20/08/2024,17.1 ( 0 %),1,200,200,1,100,100,100
19/08/2024,17.1 ( 0 %),2,300,150,0,0,0,300
16/08/2024,17.1 ( 1.18 %),5,"1,100",220,1,500,500,600
15/08/2024,17.1 ( -13.64 %),5,"3,800",760,6,"3,700",617,100
14/08/2024,19.8 ( 0 %),1,100,100,2,"1,200",600,"-1,100"
13/08/2024,19.8 ( 0 %),0,0,0,3,"2,100",700,"-2,100"
12/08/2024,19.8 ( 0 %),0,0,0,1,100,100,-100
09/08/2024,19.8 ( 0 %),0,0,0,1,100,100,-100
08/08/2024,19.8 ( 0 %),0,0,0,1,200,200,-200
07/08/2024,19.8 ( 0 %),0,0,0,3,"1,500",500,"-1,500"
06/08/2024,19.8 ( 0 %),0,0,0,2,"1,600",800,"-1,600"
05/08/2024,19.8 ( 0 %),0,0,0,2,400,200,-400
02/08/2024,19.8 ( 0 %),0,0,0,2,200,100,-200
01/08/2024,19.8 ( 0 %),0,0,0,2,400,200,-400
31/07/2024,19.8 ( 0 %),0,0,0,3,"1,700",567,"-1,700"
30/07/2024,19.8 ( 0 %),0,0,0,3,"1,700",567,"-1,700"
29/07/2024,19.8 ( 0 %),1,100,100,4,"1,700",425,"-1,600"
26/07/2024,19.8 ( 0 %),0,0,0,4,"1,500",375,"-1,500"
25/07/2024,19.8 ( 0 %),0,0,0,4,"4,500","1,125","-4,500"
24/07/2024,19.8 ( 0 %),0,0,0,7,"4,500",643,"-4,500"
23/07/2024,19.8 ( 3.66 %),1,100,100,5,"1,600",320,"-1,500"
22/07/2024,19.1 ( 9.14 %),2,100,50,4,"1,600",400,"-1,500"
19/07/2024,17.5 ( 0 %),0,0,0,4,"1,700",425,"-1,700"
18/07/2024,17.5 ( 0 %),0,0,0,4,"1,500",375,"-1,500"
17/07/2024,17.5 ( 0 %),1,0,0,5,"1,100",220,"-1,100"
16/07/2024,17.5 ( 3.55 %),1,100,100,7,900,129,-800
15/07/2024,16.9 ( 0 %),1,0,0,4,500,125,-500
12/07/2024,17.2 ( 14.67 %),3,200,66.67,2,200,100,0
11/07/2024,15 ( 0 %),1,100,100,1,100,100,0
10/07/2024,15 ( 14.5 %),2,100,50,1,100,100,0
09/07/2024,13.1 ( 0 %),1,100,100,0,0,0,100
08/07/2024,13.1 ( 0 %),2,200,100,0,0,0,200
05/07/2024,13.1 ( 0 %),1,100,100,0,0,0,100
04/07/2024,13.1 ( 0 %),0,0,0,0,0,0,0
03/07/2024,13.1 ( 0 %),4,700,175,0,0,0,700
02/07/2024,13.1 ( 0 %),1,100,100,0,0,0,100
01/07/2024,13.1 ( 0 %),1,300,300,0,0,0,300
28/06/2024,13.1 ( -14.38 %),1,200,200,1,200,200,0
27/06/2024,15.3 ( -14.53 %),3,300,100,2,"1,400",700,"-1,100"
26/06/2024,17.9 ( 0 %),1,0,0,2,200,100,-200
25/06/2024,17.9 ( 0 %),1,500,500,1,100,100,400
24/06/2024,17.9 ( 0 %),0,0,0,1,500,500,-500
21/06/2024,17.9 ( 0 %),0,0,0,1,300,300,-300
20/06/2024,17.9 ( 0 %),1,0,0,2,700,350,-700
19/06/2024,17.9 ( 0 %),1,700,700,3,"1,200",400,-500
18/06/2024,17.9 ( 0 %),2,0,0,1,500,500,-500
17/06/2024,17.9 ( 10.49 %),1,100,100,1,100,100,0
14/06/2024,16.2 ( 0 %),0,0,0,0,0,0,0
13/06/2024,16.2 ( 0 %),1,100,100,1,100,100,0
12/06/2024,16.2 ( 0 %),0,0,0,0,0,0,0
11/06/2024,16.2 ( 0 %),0,0,0,0,0,0,0
10/06/2024,16.2 ( 0 %),1,0,0,1,100,100,-100
07/06/2024,16.2 ( 0 %),0,0,0,0,0,0,0
06/06/2024,16.2 ( -6.9 %),2,100,50,3,300,100,-200
05/06/2024,17.4 ( 0 %),2,300,150,2,200,100,100
04/06/2024,17.4 ( 0 %),1,100,100,2,200,100,-100
03/06/2024,17.4 ( 0 %),2,"1,200",600,2,200,100,"1,000"
31/05/2024,17.4 ( 0 %),0,0,0,1,100,100,-100
30/05/2024,17.4 ( 0 %),0,0,0,1,100,100,-100
29/05/2024,17.4 ( 0 %),1,100,100,1,100,100,0
28/05/2024,17.4 ( 0 %),3,400,133.33,1,100,100,300
27/05/2024,17.4 ( 0 %),1,100,100,1,100,100,0
24/05/2024,17.4 ( -14.71 %),1,100,100,5,900,180,-800
23/05/2024,20.4 ( 0 %),0,0,0,1,100,100,-100
22/05/2024,20.4 ( 0 %),0,0,0,5,500,100,-500
21/05/2024,20.4 ( 0 %),0,0,0,5,700,140,-700
20/05/2024,20.4 ( 0 %),0,0,0,4,700,175,-700
17/05/2024,20.4 ( 10.27 %),1,100,100,6,700,117,-600
16/05/2024,18.5 ( 0 %),0,0,0,7,800,114,-800
15/05/2024,18.5 ( 0 %),1,0,0,4,800,200,-800
14/05/2024,18.5 ( 0 %),1,0,0,3,600,200,-600
13/05/2024,18.5 ( 0 %),1,500,500,3,500,167,0
10/05/2024,18.5 ( 0 %),0,0,0,3,600,200,-600
09/05/2024,18.5 ( 0 %),0,0,0,4,500,125,-500
08/05/2024,18.5 ( 0 %),1,200,200,3,400,133,-200
07/05/2024,18.5 ( -0.54 %),1,100,100,5,600,120,-500
06/05/2024,18.6 ( 0 %),1,0,0,3,500,167,-500
03/05/2024,18.6 ( 0 %),0,0,0,2,300,150,-300
02/05/2024,18.6 ( 0 %),1,0,0,2,300,150,-300
26/04/2024,18.6 ( 0 %),1,0,0,1,200,200,-200
25/04/2024,18.6 ( 0 %),1,0,0,2,300,150,-300
24/04/2024,18.6 ( 0 %),2,0,0,2,300,150,-300
23/04/2024,18.6 ( 0 %),1,0,0,0,0,0,0
22/04/2024,18.6 ( 0 %),1,200,200,0,0,0,200
19/04/2024,18.6 ( -13.89 %),1,100,100,3,400,133,-300
17/04/2024,21.6 ( 0 %),2,100,50,4,900,225,-800
16/04/2024,21.6 ( 1.41 %),2,200,100,2,400,200,-200
15/04/2024,20.5 ( 0.49 %),3,600,200,4,"1,300",325,-700
12/04/2024,21.6 ( 0 %),2,200,100,3,"1,000",333,-800
11/04/2024,21.6 ( 0 %),0,0,0,0,0,0,0
10/04/2024,21.6 ( -14.62 %),3,700,233.33,6,"1,600",267,-900
09/04/2024,25.3 ( 0 %),0,0,0,0,0,0,0
08/04/2024,25.3 ( 0 %),0,0,0,0,0,0,0
05/04/2024,25.3 ( 39.78 %),6,100,16.67,2,100,50,0
04/04/2024,18.1 ( 0 %),2,100,50,2,800,400,-700
03/04/2024,18.1 ( 0 %),0,0,0,0,0,0,0
02/04/2024,18.1 ( 0 %),0,0,0,0,0,0,0
01/04/2024,18.1 ( 0 %),1,100,100,0,0,0,100
29/03/2024,18.1 ( 0 %),3,500,166.67,2,"1,500",750,"-1,000"
28/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
27/03/2024,18.1 ( 0 %),1,0,0,0,0,0,0
26/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
25/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
22/03/2024,18.1 ( 0 %),1,500,500,1,500,500,0
21/03/2024,18.1 ( 0 %),1,500,500,1,500,500,0
20/03/2024,18.1 ( 0 %),1,500,500,1,200,200,300
19/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
18/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
15/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
14/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
13/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
12/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
11/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
08/03/2024,18.1 ( 0 %),1,0,0,0,0,0,0
07/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
06/03/2024,18.1 ( 0 %),0,0,0,0,0,0,0
05/03/2024,18.1 ( 0 %),1,200,200,0,0,0,200
04/03/2024,18.1 ( 0 %),1,200,200,1,200,200,0
01/03/2024,18.1 ( 0 %),0,0,0,2,300,150,-300
29/02/2024,18.1 ( 0 %),0,0,0,0,0,0,0
28/02/2024,18.1 ( 0 %),1,0,0,0,0,0,0
27/02/2024,18.1 ( 0 %),0,0,0,1,200,200,-200
26/02/2024,18.1 ( 0 %),0,0,0,0,0,0,0
23/02/2024,18.1 ( 0 %),0,0,0,0,0,0,0
22/02/2024,18.1 ( 0 %),2,400,200,0,0,0,400
21/02/2024,18.1 ( 0 %),1,200,200,0,0,0,200
20/02/2024,18.1 ( 0 %),0,0,0,1,200,200,-200
19/02/2024,18.1 ( 0 %),0,0,0,1,200,200,-200
16/02/2024,18.1 ( 0 %),0,0,0,0,0,0,0
15/02/2024,18.1 ( 0 %),0,0,0,0,0,0,0
07/02/2024,18.1 ( 0 %),0,0,0,0,0,0,0
06/02/2024,18.1 ( 0 %),0,0,0,1,100,100,-100
05/02/2024,18.1 ( 14.56 %),1,400,400,1,400,400,0
02/02/2024,15.8 ( 0 %),0,0,0,0,0,0,0
01/02/2024,15.8 ( 0 %),0,0,0,0,0,0,0
31/01/2024,15.8 ( 0 %),0,0,0,0,0,0,0
30/01/2024,15.8 ( 0 %),0,0,0,0,0,0,0
29/01/2024,15.8 ( 0 %),2,300,150,0,0,0,300
26/01/2024,15.8 ( 0 %),2,300,150,1,100,100,200
25/01/2024,15.8 ( 0 %),0,0,0,0,0,0,0
24/01/2024,15.8 ( 0 %),0,0,0,0,0,0,0
23/01/2024,15.8 ( 0 %),1,100,100,0,0,0,100
22/01/2024,15.8 ( 0 %),1,200,200,0,0,0,200
19/01/2024,15.8 ( 0 %),1,200,200,0,0,0,200
18/01/2024,15.8 ( 0 %),1,200,200,0,0,0,200
17/01/2024,15.8 ( 0 %),1,200,200,0,0,0,200
16/01/2024,15.8 ( 0 %),1,200,200,0,0,0,200
15/01/2024,15.8 ( 0 %),2,600,300,2,400,200,200
12/01/2024,15.8 ( -14.59 %),1,200,200,3,300,100,-100
11/01/2024,18.5 ( 0 %),2,300,150,2,600,300,-300
10/01/2024,18.5 ( -14.75 %),3,300,100,5,"2,800",560,"-2,500"
09/01/2024,21.7 ( 0 %),2,200,100,1,100,100,100
08/01/2024,21.7 ( 0 %),0,0,0,1,300,300,-300
05/01/2024,21.7 ( 14.81 %),3,500,166.67,3,"1,000",333,-500
04/01/2024,18.9 ( 0 %),2,300,150,1,300,300,0
03/01/2024,18.9 ( 0 %),1,100,100,1,300,300,-200
02/01/2024,18.9 ( 0 %),0,0,0,1,100,100,-100
