date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,0.6 ( 0 %),0,0,0,0,0,0,0
11/09/2024,0.6 ( 0 %),0,0,0,0,0,0,0
10/09/2024,0.6 ( 0 %),0,0,0,0,0,0,0
09/09/2024,0.6 ( 0 %),0,0,0,0,0,0,0
06/09/2024,0.7 ( 0 %),21,"55,000","2,619.05",21,"136,400","6,495","-81,400"
05/09/2024,0.7 ( 0 %),0,0,0,0,0,0,0
04/09/2024,0.7 ( 0 %),0,0,0,0,0,0,0
30/08/2024,0.7 ( 0 %),15,"46,700","3,113.33",16,"42,100","2,631","4,600"
29/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
28/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
27/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
26/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
23/08/2024,0.8 ( 14.29 %),15,"21,400","1,426.67",21,"120,800","5,752","-99,400"
22/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
21/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
20/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
19/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
16/08/2024,0.7 ( 16.67 %),34,"23,500",691.18,23,"96,700","4,204","-73,200"
15/08/2024,0.6 ( 0 %),0,0,0,0,0,0,0
14/08/2024,0.6 ( 0 %),0,0,0,0,0,0,0
13/08/2024,0.6 ( 0 %),0,0,0,0,0,0,0
12/08/2024,0.6 ( 0 %),0,0,0,0,0,0,0
09/08/2024,0.6 ( 0 %),28,"35,100","1,253.57",18,"105,300","5,850","-70,200"
08/08/2024,0.6 ( 0 %),0,0,0,0,0,0,0
07/08/2024,0.6 ( 0 %),0,0,0,0,0,0,0
06/08/2024,0.6 ( 0 %),0,0,0,0,0,0,0
05/08/2024,0.6 ( 0 %),0,0,0,0,0,0,0
02/08/2024,0.7 ( 0 %),10,"9,000",900,15,"155,700","10,380","-146,700"
01/08/2024,0.7 ( 0 %),0,0,0,0,0,0,0
31/07/2024,0.7 ( 0 %),0,0,0,0,0,0,0
30/07/2024,0.7 ( 0 %),0,0,0,0,0,0,0
29/07/2024,0.7 ( 0 %),0,0,0,0,0,0,0
26/07/2024,0.7 ( 0 %),6,"11,400","1,900",20,"149,200","7,460","-137,800"
