date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
12/09/2024,48.35(0.10 %),"-461,200",-22.36,"17,900",0.87,"479,100",23.22,"730,983,422",17.18%,bid
11/09/2024,48.3(-0.41 %),"-84,100",-4.06,"26,700",1.29,"110,800",5.35,"730,234,293",17.19%,bid
10/09/2024,48.5(-1.12 %),"-654,600",-32.0,"111,400",5.45,"766,000",37.45,"729,803,401",17.2%,bid
09/09/2024,49.05(-0.51 %),0,0.0,0,0.0,0,0.0,"729,259,687",17.21%,bid
06/09/2024,49.3(1.23 %),"22,400",1.06,"681,500",33.43,"659,100",32.37,"728,844,087",17.21%,bid
05/09/2024,48.7(-0.51 %),"-259,900",-12.65,"172,800",8.49,"432,700",21.14,"729,309,187",17.21%,bid
04/09/2024,48.95(0.10 %),"-74,300",-3.64,"142,000",6.94,"216,300",10.57,"728,706,580",17.22%,bid
30/08/2024,48.9(-0.81 %),"-733,100",-35.99,"42,300",2.08,"775,400",38.07,"728,575,549",17.22%,bid
29/08/2024,49.3(-0.60 %),"-120,300",-5.85,"152,700",7.62,"273,000",13.48,"728,519,757",17.22%,bid
28/08/2024,49.6(0.00 %),"-25,400",-1.25,"72,700",3.62,"98,100",4.87,"727,852,333",17.23%,bid
27/08/2024,49.6(-1.20 %),"-550,000",-27.29,"268,900",13.27,"818,900",40.56,"727,437,297",17.24%,bid
26/08/2024,50.2(-0.59 %),"-326,900",-16.48,"160,800",8.12,"487,700",24.6,"727,513,061",17.24%,bid
23/08/2024,50.5(0.40 %),"84,600",4.24,"277,700",13.99,"193,100",9.76,"727,224,022",17.24%,bid
22/08/2024,50.3(-0.59 %),"-420,000",-21.13,"59,800",3.01,"479,800",24.13,"727,243,914",17.24%,bid
21/08/2024,50.6(2.95 %),"824,100",41.19,"1,081,700",54.01,"257,600",12.82,"727,196,902",17.24%,bid
20/08/2024,49.15(2.61 %),"757,800",37.13,"868,600",42.55,"110,800",5.42,"728,337,647",17.22%,bid
19/08/2024,47.9(0.84 %),"-199,800",-9.59,"138,200",6.64,"338,000",16.23,"728,337,647",17.22%,bid
16/08/2024,47.5(1.82 %),"-231,100",-10.99,"240,200",11.41,"471,300",22.4,"728,343,798",17.22%,bid
15/08/2024,46.65(-0.85 %),"-75,800",-3.53,"56,200",2.66,"132,000",6.18,"728,392,363",17.22%,bid
14/08/2024,47.05(0.86 %),"-13,300",-0.57,"178,300",8.45,"191,600",9.03,"728,209,563",17.23%,bid
13/08/2024,46.65(-0.32 %),"-178,100",-8.31,"58,900",2.75,"237,000",11.06,"728,109,324",17.23%,bid
12/08/2024,46.8(0.21 %),"14,000",0.68,"292,500",13.74,"278,500",13.06,"727,984,636",17.23%,bid
09/08/2024,46.7(1.52 %),"-144,788",-6.76,"38,800",1.81,"183,588",8.57,"727,854,136",17.23%,bid
08/08/2024,46(-0.86 %),"-196,800",-9.13,"238,200",11.05,"435,000",20.17,"726,414,341",17.26%,bid
07/08/2024,46.4(-0.75 %),"-1,035,100",-48.0,"463,400",21.54,"1,498,500",69.53,"725,913,041",17.27%,bid
06/08/2024,46.75(1.41 %),"-20,400",-0.73,"719,100",33.76,"739,500",34.5,"726,111,587",17.26%,bid
05/08/2024,46.1(-3.46 %),"416,800",19.15,"681,600",31.52,"264,800",12.36,"726,678,758",17.25%,bid
