date,close,adjusting_price,rate_change,order_matching_volume,order_matching_value,block_trade_volume,block_trade_value,open,high,low,ticker
12/09/2024,23.4,--,0.3(1.30 %),"3,589,723",83.67,0,0.0,23.3,23.4,23.2,bsr
11/09/2024,23.3,--,0(0.00 %),"4,870,496",112.38,0,0.0,23.2,23.3,22.9,bsr
10/09/2024,23.3,--,0(0.00 %),"5,457,714",127.02,0,0.0,23.5,23.6,23.0,bsr
09/09/2024,23.4,--,0.5(2.18 %),"6,413,352",149.35,0,0.0,23.1,23.5,22.9,bsr
06/09/2024,23.1,--,-0.1(-0.43 %),"5,171,330",118.62,0,0.0,23.1,23.3,22.7,bsr
05/09/2024,23.1,--,-0.3(-1.28 %),"7,489,946",173.91,0,0.0,23.4,23.6,22.8,bsr
04/09/2024,23.3,--,-0.6(-2.51 %),"8,180,865",191.8,"25,100",0.51,23.7,23.9,23.3,bsr
30/08/2024,23.9,--,-0.1(-0.42 %),"4,111,638",98.24,"120,000",3.3,23.9,24.1,23.8,bsr
29/08/2024,23.9,--,-0.3(-1.24 %),"3,465,005",83.02,0,0.0,24.1,24.2,23.8,bsr
28/08/2024,24.1,--,0.1(0.42 %),"5,745,850",138.9,"50,000",1.22,24.3,24.5,24.0,bsr
27/08/2024,24.3,--,0.3(1.25 %),"7,654,805",183.91,0,0.0,24.0,24.3,23.8,bsr
26/08/2024,23.9,--,0(0.00 %),"7,876,483",188.92,"355,000",7.28,24.0,24.4,23.8,bsr
23/08/2024,24.0,--,-0.2(-0.83 %),"7,064,781",169.13,0,0.0,24.2,24.3,23.8,bsr
22/08/2024,24.3,--,0(0.00 %),"5,828,313",140.84,0,0.0,24.3,24.6,24.0,bsr
21/08/2024,24.3,--,0.3(1.25 %),"14,968,212",363.78,0,0.0,24.3,24.8,24.0,bsr
20/08/2024,24.1,--,-0.2(-0.82 %),"11,817,786",283.78,"355,000",9.83,24.1,24.3,23.8,bsr
19/08/2024,24.1,--,0.3(1.26 %),"9,765,823",237.56,0,0.0,24.0,24.8,24.0,bsr
16/08/2024,24.1,--,1.2(5.24 %),"19,056,027",454.17,0,0.0,22.9,24.3,22.9,bsr
15/08/2024,22.9,--,-0.3(-1.29 %),"5,421,651",124.34,0,0.0,23.0,23.2,22.8,bsr
14/08/2024,23.1,--,-0.5(-2.12 %),"9,091,307",210.98,0,0.0,23.6,23.6,22.9,bsr
13/08/2024,23.5,--,0.1(0.43 %),"13,731,966",323.39,0,0.0,23.6,24.1,23.2,bsr
12/08/2024,23.2,--,0.3(1.31 %),"7,649,366",179.05,0,0.0,23.2,23.8,23.1,bsr
09/08/2024,23.2,--,0.3(1.31 %),"7,842,998",179.82,0,0.0,22.9,23.2,22.6,bsr
08/08/2024,22.9,--,0.4(1.78 %),"12,465,813",285.39,0,0.0,22.7,23.3,22.5,bsr
07/08/2024,22.7,--,0.7(3.18 %),"10,934,356",245.64,1,0.0,22.2,22.9,22.0,bsr
06/08/2024,22.2,--,0.2(0.91 %),"5,425,892",119.52,0,0.0,21.7,22.3,21.7,bsr
05/08/2024,21.7,--,-0.4(-1.81 %),"11,918,393",261.89,0,0.0,22.0,22.8,21.5,bsr
02/08/2024,22.4,--,-0.2(-0.88 %),"9,197,285",203.22,0,0.0,22.4,22.5,21.7,bsr
01/08/2024,22.4,--,-0.3(-1.32 %),"8,712,671",196.65,0,0.0,23.0,23.3,22.1,bsr
31/07/2024,22.8,--,1.1(5.07 %),"16,418,439",373.0,0,0.0,21.9,23.2,21.5,bsr
30/07/2024,21.6,--,-0.4(-1.82 %),"5,910,766",128.09,0,0.0,21.4,22.0,20.5,bsr
29/07/2024,22.0,--,0.2(0.92 %),"3,353,199",73.88,0,0.0,22.2,22.3,21.8,bsr
26/07/2024,22.0,--,0.3(1.38 %),"4,205,350",91.68,0,0.0,21.5,22.1,21.5,bsr
25/07/2024,21.7,--,0.4(1.88 %),"5,265,019",114.2,"90,000",2.18,21.3,22.1,21.2,bsr
24/07/2024,21.5,--,-0.3(-1.38 %),"7,433,488",157.99,0,0.0,21.0,21.7,20.8,bsr
23/07/2024,21.3,--,-1.1(-4.91 %),"12,590,333",274.25,0,0.0,22.3,22.4,21.2,bsr
22/07/2024,22.2,--,-0.7(-3.06 %),"8,676,843",194.06,0,0.0,22.7,22.9,22.0,bsr
19/07/2024,22.7,--,-0.1(-0.44 %),"6,817,435",156.07,0,0.0,23.1,23.3,22.5,bsr
18/07/2024,23.0,--,0.1(0.44 %),"8,289,224",188.6,0,0.0,22.9,23.2,22.4,bsr
17/07/2024,22.6,--,-1.2(-5.04 %),"17,212,272",393.8,0,0.0,23.6,23.7,21.8,bsr
16/07/2024,23.6,--,-0.5(-2.07 %),"8,649,308",206.03,0,0.0,24.2,24.3,23.5,bsr
15/07/2024,24.2,--,0.6(2.54 %),"10,297,634",248.11,0,0.0,23.9,24.4,23.8,bsr
12/07/2024,23.9,--,0.4(1.70 %),"10,657,877",251.92,0,0.0,23.4,24.0,23.3,bsr
11/07/2024,23.4,--,-0.4(-1.68 %),"7,684,307",180.55,0,0.0,23.6,23.9,23.2,bsr
10/07/2024,23.6,--,0(0.00 %),"9,975,049",237.71,0,0.0,23.8,24.3,23.4,bsr
09/07/2024,23.9,--,0.9(3.91 %),"15,113,596",356.34,0,0.0,23.3,24.0,23.1,bsr
08/07/2024,23.2,--,0.6(2.65 %),"9,559,458",219.94,0,0.0,23.0,23.3,22.6,bsr
05/07/2024,22.8,--,0.1(0.44 %),"4,600,040",104.18,0,0.0,22.8,22.9,22.5,bsr
04/07/2024,22.8,--,0.7(3.17 %),"10,831,586",245.37,"15,000",0.28,22.1,23.0,22.1,bsr
03/07/2024,22.1,--,0(0.00 %),"5,599,434",123.83,0,0.0,22.2,22.4,21.9,bsr
02/07/2024,22.2,--,0.4(1.83 %),"5,526,836",122.34,0,0.0,22.2,22.8,21.9,bsr
01/07/2024,22.1,--,0.1(0.45 %),"7,745,564",168.68,"50,000",1.23,21.9,22.1,21.5,bsr
28/06/2024,21.7,--,-0.9(-3.98 %),"12,866,626",282.72,0,0.0,22.1,22.7,20.5,bsr
27/06/2024,22.6,--,-0.3(-1.31 %),"7,539,351",170.43,0,0.0,23.1,23.1,22.4,bsr
26/06/2024,23.1,--,0.5(2.21 %),"6,284,543",144.0,"110,000",2.62,22.8,23.3,22.6,bsr
25/06/2024,22.8,--,-0.4(-1.72 %),"11,495,470",260.23,0,0.0,23.0,23.1,22.3,bsr
24/06/2024,23.0,--,-1.1(-4.56 %),"17,718,742",410.82,0,0.0,24.0,24.0,22.7,bsr
21/06/2024,24.1,--,-0.4(-1.63 %),"13,333,849",321.96,0,0.0,24.5,24.8,23.7,bsr
20/06/2024,24.5,--,0.4(1.66 %),"11,158,135",273.25,0,0.0,24.4,24.9,24.1,bsr
19/06/2024,24.4,--,0.3(1.24 %),"10,818,857",261.13,0,0.0,24.3,24.6,23.8,bsr
18/06/2024,24.3,--,1.2(5.19 %),"21,646,447",521.4,"10,000",0.23,23.3,24.5,23.2,bsr
17/06/2024,23.3,--,0.2(0.87 %),"8,478,220",195.77,0,0.0,22.8,23.3,22.7,bsr
