date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
12/09/2024,28.6 ( 0 %),1,0,0,7,800,114,-800
11/09/2024,28.6 ( 0 %),0,0,0,8,"1,300",162,"-1,300"
10/09/2024,28.6 ( 0 %),0,0,0,6,"1,500",250,"-1,500"
09/09/2024,28.6 ( -0.35 %),6,600,100,10,"1,200",120,-600
06/09/2024,28.7 ( 0 %),0,0,0,4,"1,100",275,"-1,100"
05/09/2024,28.7 ( 2.87 %),1,100,100,5,700,140,-600
04/09/2024,27.9 ( 9.41 %),6,500,83.33,7,"1,300",186,-800
30/08/2024,25.5 ( -0.78 %),2,"1,100",550,3,800,267,300
29/08/2024,25.7 ( 9.36 %),3,300,100,1,100,100,200
28/08/2024,23.5 ( 8.8 %),15,"5,100",340,3,"3,600","1,200","1,500"
27/08/2024,21.6 ( -6.49 %),4,400,100,2,200,100,200
26/08/2024,23.1 ( 0 %),6,"3,900",650,1,100,100,"3,800"
23/08/2024,23.1 ( 0 %),1,300,300,1,100,100,200
22/08/2024,23.1 ( 0 %),3,600,200,0,0,0,600
21/08/2024,23.1 ( 0 %),5,"1,500",300,0,0,0,"1,500"
20/08/2024,23.1 ( 0 %),6,"1,400",233.33,0,0,0,"1,400"
19/08/2024,23.1 ( -7.6 %),3,600,200,2,200,100,400
16/08/2024,25 ( 0 %),2,200,100,3,300,100,-100
15/08/2024,25 ( 0 %),0,0,0,1,100,100,-100
14/08/2024,25 ( 0 %),1,100,100,3,300,100,-200
13/08/2024,25 ( 0 %),2,300,150,2,300,150,0
12/08/2024,25 ( 0 %),4,500,125,3,500,167,0
09/08/2024,25 ( 0 %),4,800,200,3,400,133,400
08/08/2024,25 ( 0 %),3,700,233.33,2,300,150,400
07/08/2024,25 ( -3.1 %),6,"2,100",350,4,600,150,"1,500"
06/08/2024,25.8 ( -9.79 %),2,200,100,8,"1,100",138,-900
05/08/2024,28.6 ( -0.35 %),5,"1,300",260,4,"2,100",525,-800
02/08/2024,28.7 ( 9.54 %),2,200,100,5,"2,500",500,"-2,300"
01/08/2024,26.2 ( -9.97 %),2,200,100,10,"2,400",240,"-2,200"
31/07/2024,29.1 ( 0 %),0,0,0,8,"2,600",325,"-2,600"
30/07/2024,29.1 ( 0 %),0,0,0,9,"3,000",333,"-3,000"
29/07/2024,29.1 ( 9.4 %),2,200,100,4,"2,400",600,"-2,200"
26/07/2024,26.6 ( 9.47 %),6,"1,200",200,4,"2,300",575,"-1,100"
25/07/2024,24.3 ( 0 %),5,600,120,1,100,100,500
24/07/2024,24.3 ( -9.67 %),8,"2,900",362.5,7,"2,800",400,100
23/07/2024,26.9 ( -9.73 %),6,700,116.67,6,"3,100",517,"-2,400"
22/07/2024,29.8 ( -9.97 %),2,300,150,6,"3,400",567,"-3,100"
19/07/2024,33.1 ( -9.81 %),1,100,100,5,"3,300",660,"-3,200"
18/07/2024,36.7 ( 0 %),0,0,0,6,"3,400",567,"-3,400"
17/07/2024,36.7 ( 0 %),0,0,0,9,"4,100",456,"-4,100"
16/07/2024,36.7 ( 0 %),0,0,0,7,"3,800",543,"-3,800"
15/07/2024,36.7 ( 0 %),0,0,0,6,"3,800",633,"-3,800"
12/07/2024,36.7 ( 0 %),0,0,0,7,"4,000",571,"-4,000"
11/07/2024,36.7 ( 0 %),0,0,0,6,"3,800",633,"-3,800"
10/07/2024,36.7 ( 0 %),0,0,0,7,"4,000",571,"-4,000"
09/07/2024,36.7 ( 0 %),0,0,0,7,"4,000",571,"-4,000"
08/07/2024,36.7 ( 0 %),0,0,0,6,"3,800",633,"-3,800"
05/07/2024,36.7 ( 0 %),0,0,0,6,"3,800",633,"-3,800"
04/07/2024,36.7 ( 0 %),0,0,0,5,"3,400",680,"-3,400"
03/07/2024,36.7 ( 0 %),0,0,0,7,"3,900",557,"-3,900"
02/07/2024,36.7 ( -0.54 %),1,200,200,5,"3,500",700,"-3,300"
01/07/2024,36.9 ( -9.78 %),1,100,100,10,"3,000",300,"-2,900"
28/06/2024,40.9 ( 0 %),1,100,100,6,"3,300",550,"-3,200"
27/06/2024,40.9 ( 0 %),4,0,0,1,200,200,-200
26/06/2024,40.9 ( 9.95 %),7,"1,100",157.14,6,"1,000",167,100
25/06/2024,37.2 ( 9.73 %),10,"1,800",180,4,"1,000",250,800
24/06/2024,33.9 ( 9.71 %),45,"14,200",315.56,5,"2,800",560,"11,400"
21/06/2024,30.9 ( 0 %),4,"2,000",500,4,700,175,"1,300"
20/06/2024,30.9 ( 0 %),3,"1,100",366.67,2,600,300,500
19/06/2024,30.9 ( -0.32 %),4,"1,600",400,4,"1,700",425,-100
18/06/2024,31 ( 0 %),6,"2,900",483.33,5,"2,000",400,900
17/06/2024,31 ( 9.54 %),4,"2,100",525,3,"1,100",367,"1,000"
14/06/2024,28.3 ( 0 %),3,"2,000",666.67,1,100,100,"1,900"
13/06/2024,28.3 ( 0 %),8,"2,100",262.5,3,"1,100",367,"1,000"
12/06/2024,28.3 ( 0 %),5,"1,200",240,1,100,100,"1,100"
11/06/2024,28.3 ( -9.58 %),2,"1,000",500,2,200,100,800
10/06/2024,31.3 ( 0 %),1,"2,000","2,000",4,"1,300",325,700
07/06/2024,31.3 ( 9.82 %),3,"1,100",366.67,5,"2,000",400,-900
06/06/2024,28.5 ( 0 %),4,"1,000",250,1,100,100,900
05/06/2024,28.5 ( 0 %),11,"5,500",500,2,"1,100",550,"4,400"
04/06/2024,28.5 ( 0 %),4,"1,300",325,0,0,0,"1,300"
03/06/2024,28.5 ( -9.81 %),3,"1,100",366.67,3,300,100,800
31/05/2024,31.6 ( -9.46 %),4,"1,700",425,4,"1,600",400,100
30/05/2024,34.9 ( 0 %),0,0,0,2,"1,300",650,"-1,300"
29/05/2024,34.9 ( 3.25 %),1,100,100,6,"2,900",483,"-2,800"
28/05/2024,33.8 ( 0 %),0,0,0,3,"1,700",567,"-1,700"
27/05/2024,33.8 ( 0 %),0,0,0,3,"1,500",500,"-1,500"
24/05/2024,33.8 ( 0 %),0,0,0,6,"2,600",433,"-2,600"
23/05/2024,33.8 ( 9.74 %),1,100,100,3,"2,800",933,"-2,700"
22/05/2024,31.8 ( 0 %),1,100,100,3,"1,600",533,"-1,500"
21/05/2024,31.8 ( 2.91 %),1,100,100,3,"2,300",767,"-2,200"
20/05/2024,30.9 ( 0 %),0,0,0,2,"1,100",550,"-1,100"
17/05/2024,30.9 ( 9.96 %),13,"3,000",230.77,6,"3,400",567,-400
16/05/2024,28.1 ( 9.77 %),6,"2,700",450,1,200,200,"2,500"
15/05/2024,25.6 ( -9.86 %),9,"3,000",333.33,4,"1,600",400,"1,400"
14/05/2024,28.4 ( -9.84 %),1,400,400,5,"1,800",360,"-1,400"
13/05/2024,31.5 ( -9.74 %),1,200,200,5,"2,200",440,"-2,000"
10/05/2024,34.9 ( 0 %),0,0,0,3,800,267,-800
09/05/2024,34.9 ( 8.39 %),2,300,150,4,"1,300",325,"-1,000"
08/05/2024,32.2 ( 0 %),0,0,0,3,"1,100",367,"-1,100"
07/05/2024,32.2 ( 0 %),0,0,0,3,"1,100",367,"-1,100"
06/05/2024,32.2 ( 0 %),0,0,0,4,"1,300",325,"-1,300"
03/05/2024,32.2 ( 0 %),0,0,0,3,"1,500",500,"-1,500"
02/05/2024,32.2 ( 0 %),0,0,0,3,700,233,-700
26/04/2024,32.2 ( 0 %),0,0,0,4,"1,900",475,"-1,900"
25/04/2024,32.2 ( 9.9 %),1,100,100,3,600,200,-500
24/04/2024,29.3 ( 0 %),0,0,0,2,800,400,-800
23/04/2024,29.3 ( 0 %),0,0,0,1,200,200,-200
22/04/2024,29.3 ( 0 %),0,0,0,2,400,200,-400
19/04/2024,29.3 ( 9.74 %),2,200,100,2,800,400,-600
17/04/2024,26.7 ( 0 %),0,0,0,0,0,0,0
16/04/2024,26.7 ( 0 %),0,0,0,1,500,500,-500
15/04/2024,26.7 ( 0 %),1,100,100,0,0,0,100
12/04/2024,26.7 ( 0 %),3,700,233.33,0,0,0,700
11/04/2024,26.7 ( 9.88 %),4,"1,700",425,1,100,100,"1,600"
10/04/2024,24.3 ( 0 %),2,"1,600",800,0,0,0,"1,600"
09/04/2024,24.3 ( 0 %),1,100,100,0,0,0,100
08/04/2024,24.3 ( 0 %),2,200,100,0,0,0,200
05/04/2024,24.3 ( -10 %),1,100,100,1,100,100,0
04/04/2024,27 ( 0 %),1,0,0,0,0,0,0
03/04/2024,27 ( -6.9 %),2,400,200,2,200,100,200
02/04/2024,29 ( 0 %),0,0,0,1,200,200,-200
01/04/2024,29 ( 0 %),0,0,0,2,300,150,-300
29/03/2024,29 ( 0 %),0,0,0,1,200,200,-200
28/03/2024,29 ( 0 %),0,0,0,2,400,200,-400
27/03/2024,29 ( 0 %),2,0,0,1,200,200,-200
26/03/2024,29 ( 0 %),1,0,0,2,500,250,-500
25/03/2024,29 ( 0 %),0,0,0,1,200,200,-200
22/03/2024,29 ( 0 %),0,0,0,1,200,200,-200
21/03/2024,29 ( 0 %),1,0,0,1,300,300,-300
20/03/2024,29 ( 0 %),1,300,300,1,300,300,0
19/03/2024,29 ( 0 %),0,0,0,1,300,300,-300
18/03/2024,29 ( 0 %),1,100,100,3,400,133,-300
15/03/2024,29 ( 0 %),1,200,200,1,200,200,0
14/03/2024,29 ( 0 %),1,100,100,0,0,0,100
13/03/2024,29 ( -9.94 %),4,400,100,4,400,100,0
12/03/2024,32.2 ( 0 %),0,0,0,3,400,133,-400
11/03/2024,32.2 ( 0 %),0,0,0,4,"1,500",375,"-1,500"
08/03/2024,32.2 ( 0 %),0,0,0,2,"1,200",600,"-1,200"
07/03/2024,32.2 ( 0 %),2,400,200,2,"1,300",650,-900
06/03/2024,32.2 ( 9.9 %),5,700,140,2,700,350,0
05/03/2024,29.3 ( 9.74 %),3,400,133.33,2,300,150,100
04/03/2024,26.7 ( 0 %),2,200,100,1,100,100,100
01/03/2024,26.7 ( 0 %),0,0,0,0,0,0,0
29/02/2024,26.7 ( 0 %),0,0,0,0,0,0,0
28/02/2024,26.7 ( 9.88 %),2,600,300,1,100,100,500
27/02/2024,24.3 ( 0 %),1,100,100,0,0,0,100
26/02/2024,24.3 ( 0 %),2,"1,100",550,0,0,0,"1,100"
23/02/2024,24.3 ( 0 %),3,200,66.67,0,0,0,200
22/02/2024,24.3 ( 0 %),2,"1,200",600,0,0,0,"1,200"
21/02/2024,24.3 ( 0 %),2,300,150,0,0,0,300
20/02/2024,24.3 ( 0 %),2,"3,200","1,600",0,0,0,"3,200"
19/02/2024,24.3 ( 0 %),2,"1,700",850,0,0,0,"1,700"
16/02/2024,24.3 ( 0 %),3,"1,400",466.67,0,0,0,"1,400"
15/02/2024,24.3 ( 0 %),3,"1,300",433.33,0,0,0,"1,300"
07/02/2024,24.3 ( 9.95 %),6,"2,400",400,1,100,100,"2,300"
06/02/2024,22.1 ( -9.05 %),5,"2,200",440,1,100,100,"2,100"
05/02/2024,24.3 ( -8.99 %),2,200,100,1,100,100,100
02/02/2024,26.7 ( 9.88 %),6,"1,000",166.67,1,100,100,900
01/02/2024,24.3 ( -8.99 %),5,500,100,3,400,133,100
31/01/2024,26.7 ( 9.88 %),5,"1,200",240,1,100,100,"1,100"
30/01/2024,24.3 ( 0 %),3,"1,500",500,0,0,0,"1,500"
29/01/2024,24.3 ( 9.95 %),8,"1,600",200,1,100,100,"1,500"
26/01/2024,22.1 ( 0 %),4,800,200,0,0,0,800
25/01/2024,22.1 ( 0 %),4,"1,300",325,0,0,0,"1,300"
24/01/2024,22.1 ( 0 %),6,"1,400",233.33,0,0,0,"1,400"
23/01/2024,22.1 ( 0 %),5,"1,200",240,0,0,0,"1,200"
22/01/2024,22.1 ( 0 %),4,400,100,0,0,0,400
19/01/2024,22.1 ( 0 %),4,"1,200",300,0,0,0,"1,200"
18/01/2024,22.1 ( 0 %),5,"1,300",260,0,0,0,"1,300"
17/01/2024,22.1 ( 0 %),7,"2,100",300,0,0,0,"2,100"
16/01/2024,22.1 ( 0 %),7,"1,000",142.86,0,0,0,"1,000"
