date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,12.9 ( 0.39 %),24,"10,500",437.5,28,"14,500",518,"-4,000",btp
11/09/2024,12.85 ( 0.39 %),33,"18,100",548.48,47,"20,400",434,"-2,300",btp
10/09/2024,12.8 ( 0 %),28,"21,200",757.14,30,"7,500",250,"13,700",btp
09/09/2024,12.8 ( 0.39 %),39,"25,000",641.03,49,"17,300",353,"7,700",btp
06/09/2024,12.75 ( -1.16 %),43,"36,900",858.14,40,"21,800",545,"15,100",btp
05/09/2024,12.9 ( 0.39 %),24,"8,100",337.5,33,"16,600",503,"-8,500",btp
04/09/2024,12.85 ( -0.39 %),55,"27,300",496.36,35,"23,900",683,"3,400",btp
30/08/2024,12.9 ( 0.39 %),35,"28,100",802.86,22,"16,100",732,"12,000",btp
29/08/2024,12.85 ( 0.39 %),34,"14,100",414.71,21,"20,000",952,"-5,900",btp
28/08/2024,12.8 ( -0.78 %),65,"35,600",547.69,43,"38,400",893,"-2,800",btp
27/08/2024,12.9 ( 0.39 %),52,"35,300",678.85,43,"25,500",593,"9,800",btp
26/08/2024,12.85 ( -0.39 %),61,"24,400",400,46,"23,900",520,500,btp
23/08/2024,12.9 ( -0.39 %),61,"26,800",439.34,44,"33,400",759,"-6,600",btp
22/08/2024,12.95 ( 0 %),59,"33,400",566.1,40,"18,500",462,"14,900",btp
21/08/2024,12.95 ( 0 %),43,"20,900",486.05,30,"17,500",583,"3,400",btp
20/08/2024,12.95 ( 1.17 %),72,"40,200",558.33,64,"28,400",444,"11,800",btp
19/08/2024,12.8 ( 0.39 %),63,"49,300",782.54,58,"31,800",548,"17,500",btp
16/08/2024,12.75 ( 1.19 %),96,"51,700",538.54,54,"42,200",781,"9,500",btp
15/08/2024,12.6 ( -0.4 %),84,"45,800",545.24,38,"79,900","2,103","-34,100",btp
14/08/2024,12.65 ( -1.17 %),86,"50,900",591.86,44,"104,500","2,375","-53,600",btp
13/08/2024,12.8 ( -0.39 %),56,"28,900",516.07,45,"56,200","1,249","-27,300",btp
12/08/2024,12.85 ( 0.39 %),64,"17,800",278.12,31,"48,100","1,552","-30,300",btp
08/08/2024,12.7 ( -0.39 %),68,"18,800",276.47,32,"52,400","1,638","-33,600",btp
07/08/2024,12.75 ( 0.79 %),55,"39,100",710.91,40,"42,400","1,060","-3,300",btp
06/08/2024,12.65 ( 0.4 %),88,"93,300","1,060.23",57,"144,200","2,530","-50,900",btp
05/08/2024,12.6 ( -3.45 %),93,"40,900",439.78,70,"152,800","2,183","-111,900",btp
02/08/2024,13.05 ( 0 %),68,"32,500",477.94,50,"68,400","1,368","-35,900",btp
01/08/2024,13.05 ( -0.76 %),89,"42,900",482.02,82,"82,100","1,001","-39,200",btp
31/07/2024,13.15 ( 0.77 %),68,"47,400",697.06,41,"72,400","1,766","-25,000",btp
30/07/2024,13.05 ( -0.76 %),64,"31,700",495.31,43,"52,800","1,228","-21,100",btp
29/07/2024,13.15 ( 0 %),61,"27,300",447.54,41,"49,800","1,215","-22,500",btp
26/07/2024,13.15 ( 0 %),75,"72,300",964,44,"182,800","4,155","-110,500",btp
25/07/2024,13.15 ( 0 %),85,"27,900",328.24,43,"77,900","1,812","-50,000",btp
24/07/2024,13.15 ( 0 %),112,"74,900",668.75,72,"137,500","1,910","-62,600",btp
22/07/2024,13.15 ( -2.59 %),161,"83,100",516.15,86,"201,800","2,347","-118,700",btp
19/07/2024,13.5 ( -1.82 %),246,"153,900",625.61,137,"203,100","1,482","-49,200",btp
18/07/2024,13.75 ( 0 %),103,"60,200",584.47,77,"130,900","1,700","-70,700",btp
17/07/2024,0 ( 0 %),106,"114,300","1,078.3",95,"160,300","1,687","-46,000",btp
16/07/2024,0 ( 0 %),79,"61,100",773.42,85,"86,300","1,015","-25,200",btp
15/07/2024,13.85 ( -0.36 %),130,"107,300",825.38,84,"124,200","1,479","-16,900",btp
12/07/2024,13.9 ( 0.36 %),72,"74,500","1,034.72",76,"85,100","1,120","-10,600",btp
11/07/2024,13.85 ( 0 %),151,"92,700",613.91,87,"80,500",925,"12,200",btp
10/07/2024,13.85 ( 0 %),91,"94,800","1,041.76",98,"101,700","1,038","-6,900",btp
09/07/2024,13.85 ( 0 %),133,"123,700",930.08,68,"103,000","1,515","20,700",btp
08/07/2024,13.85 ( 0 %),78,"71,100",911.54,116,"131,100","1,130","-60,000",btp
05/07/2024,13.85 ( 0 %),93,"51,400",552.69,68,"95,000","1,397","-43,600",btp
04/07/2024,13.85 ( 0 %),122,"72,000",590.16,83,"127,700","1,539","-55,700",btp
03/07/2024,13.85 ( -0.72 %),144,"92,400",641.67,99,"125,900","1,272","-33,500",btp
02/07/2024,13.95 ( 0.72 %),72,"41,400",575,67,"84,400","1,260","-43,000",btp
01/07/2024,13.85 ( 0 %),80,"69,000",862.5,57,"67,700","1,188","1,300",btp
28/06/2024,13.85 ( -0.36 %),103,"84,500",820.39,108,"128,900","1,194","-44,400",btp
27/06/2024,13.9 ( 0 %),98,"105,000","1,071.43",90,"85,700",952,"19,300",btp
26/06/2024,13.9 ( -1.42 %),200,"178,700",893.5,126,"235,300","1,867","-56,600",btp
25/06/2024,14.1 ( -0.7 %),92,"56,400",613.04,102,"93,800",920,"-37,400",btp
24/06/2024,14.2 ( 1.43 %),295,"404,200","1,370.17",233,"423,700","1,818","-19,500",btp
21/06/2024,14 ( 0 %),135,"125,900",932.59,88,"165,100","1,876","-39,200",btp
20/06/2024,14 ( 0.72 %),95,"101,200","1,065.26",93,"129,200","1,389","-28,000",btp
19/06/2024,13.9 ( -0.36 %),107,"78,000",728.97,81,"135,100","1,668","-57,100",btp
18/06/2024,13.95 ( 0.36 %),126,"161,300","1,280.16",80,"137,400","1,718","23,900",btp
17/06/2024,13.9 ( -0.71 %),149,"183,300","1,230.2",72,"227,000","3,153","-43,700",btp
14/06/2024,14 ( -1.06 %),142,"168,500","1,186.62",106,"193,600","1,826","-25,100",btp
13/06/2024,14.15 ( 0 %),115,"119,100","1,035.65",92,"135,700","1,475","-16,600",btp
12/06/2024,14.15 ( 0.35 %),118,"134,800","1,142.37",101,"107,900","1,068","26,900",btp
11/06/2024,14.1 ( 0.36 %),156,"218,700","1,401.92",133,"158,400","1,191","60,300",btp
10/06/2024,14.05 ( -0.35 %),161,"198,000","1,229.81",83,"105,700","1,273","92,300",btp
07/06/2024,14.1 ( 0.71 %),165,"193,200","1,170.91",93,"183,700","1,975","9,500",btp
06/06/2024,14 ( -1.75 %),114,"65,100",571.05,113,"204,000","1,805","-138,900",btp
05/06/2024,14.25 ( -0.7 %),122,"104,800",859.02,106,"173,000","1,632","-68,200",btp
04/06/2024,14.35 ( 1.77 %),164,"209,400","1,276.83",175,"286,700","1,638","-77,300",btp
03/06/2024,14.1 ( 0.71 %),155,"293,300","1,892.26",96,"247,300","2,576","46,000",btp
31/05/2024,14 ( 0.72 %),102,"223,000","2,186.27",60,"237,800","3,963","-14,800",btp
30/05/2024,13.9 ( 0 %),121,"148,600","1,228.1",79,"209,700","2,654","-61,100",btp
29/05/2024,13.9 ( -1.07 %),89,"90,400","1,015.73",97,"121,200","1,249","-30,800",btp
28/05/2024,14.05 ( 0.36 %),82,"64,800",790.24,86,"131,700","1,531","-66,900",btp
27/05/2024,14 ( 0 %),120,"143,500","1,195.83",88,"143,500","1,631",0,btp
24/05/2024,14 ( -0.36 %),104,"87,700",843.27,86,"137,800","1,602","-50,100",btp
23/05/2024,14.05 ( 0.72 %),125,"154,300","1,234.4",99,"164,300","1,660","-10,000",btp
22/05/2024,13.95 ( -0.36 %),149,"126,300",847.65,68,"177,200","2,606","-50,900",btp
21/05/2024,14 ( 0.36 %),94,"114,900","1,222.34",111,"222,800","2,007","-107,900",btp
20/05/2024,13.95 ( -0.36 %),156,"175,300","1,123.72",127,"199,500","1,571","-24,200",btp
