date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
06/09/2024,2.82 ( 0 %),80,"106,800","1,335",103,"266,800","2,590","-160,000"
05/09/2024,2.82 ( -1.05 %),124,"111,900",902.42,83,"229,800","2,769","-117,900"
04/09/2024,2.85 ( 0.35 %),110,"166,300","1,511.82",89,"189,100","2,125","-22,800"
30/08/2024,2.84 ( -2.07 %),137,"195,700","1,428.47",76,"409,200","5,384","-213,500"
29/08/2024,2.9 ( -1.69 %),101,"97,300",963.37,88,"362,300","4,117","-265,000"
28/08/2024,2.95 ( 3.51 %),116,"116,800","1,006.9",77,"96,700","1,256","20,100"
27/08/2024,2.85 ( -2.73 %),297,"498,700","1,679.12",79,"1,208,300","15,295","-709,600"
26/08/2024,2.93 ( -2.33 %),190,"307,600","1,618.95",100,"1,206,200","12,062","-898,600"
23/08/2024,3 ( -1.96 %),123,"202,400","1,645.53",53,"432,200","8,155","-229,800"
22/08/2024,3.06 ( -0.97 %),151,"205,600","1,361.59",86,"571,200","6,642","-365,600"
21/08/2024,3.09 ( 0.65 %),182,"389,900","2,142.31",129,"775,200","6,009","-385,300"
20/08/2024,3.07 ( -0.97 %),148,"256,400","1,732.43",79,"266,200","3,370","-9,800"
19/08/2024,3.1 ( 0.65 %),169,"245,600","1,453.25",113,"770,700","6,820","-525,100"
16/08/2024,3.08 ( 4.41 %),155,"388,100","2,503.87",142,"269,000","1,894","119,100"
15/08/2024,2.95 ( 1.37 %),133,"233,600","1,756.39",82,"160,400","1,956","73,200"
14/08/2024,2.91 ( 0.34 %),135,"190,400","1,410.37",79,"275,600","3,489","-85,200"
13/08/2024,2.9 ( -6.15 %),89,"117,000","1,314.61",80,"86,000","1,075","31,000"
12/08/2024,3.09 ( -0.64 %),113,"675,800","5,980.53",118,"205,600","1,742","470,200"
08/08/2024,0 ( 0 %),272,"567,200","2,085.29",85,"211,400","2,487","355,800"
07/08/2024,2.82 ( 6.82 %),218,"835,700","3,833.49",85,"113,900","1,340","721,800"
06/08/2024,2.64 ( -1.49 %),216,"738,600","3,419.44",136,"257,200","1,891","481,400"
05/08/2024,2.68 ( -6.94 %),219,"283,600","1,294.98",137,"394,700","2,881","-111,100"
02/08/2024,2.88 ( -6.49 %),275,"492,300","1,790.18",157,"405,500","2,583","86,800"
01/08/2024,3.08 ( -6.95 %),244,"344,700","1,412.7",122,"630,400","5,167","-285,700"
31/07/2024,3.31 ( -4.89 %),246,"184,100",748.37,142,"311,200","2,192","-127,100"
30/07/2024,3.48 ( -1.69 %),113,"193,000","1,707.96",98,"249,400","2,545","-56,400"
29/07/2024,3.54 ( 0.28 %),108,"126,000","1,166.67",96,"317,600","3,308","-191,600"
26/07/2024,3.53 ( 0 %),120,"257,300","2,144.17",57,"92,200","1,618","165,100"
25/07/2024,3.53 ( 0.57 %),91,"92,200","1,013.19",64,"267,100","4,173","-174,900"
24/07/2024,3.51 ( 1.45 %),185,"657,800","3,555.68",125,"136,200","1,090","521,600"
22/07/2024,3.51 ( -5.14 %),239,"451,000","1,887.03",159,"726,100","4,567","-275,100"
19/07/2024,3.7 ( -0.8 %),197,"419,800","2,130.96",127,"464,000","3,654","-44,200"
18/07/2024,3.73 ( -5.81 %),345,"718,400","2,082.32",199,"811,300","4,077","-92,900"
17/07/2024,3.96 ( -2.46 %),203,"305,800","1,506.4",173,"584,900","3,381","-279,100"
16/07/2024,4.06 ( -2.17 %),260,"714,800","2,749.23",167,"802,100","4,803","-87,300"
15/07/2024,4.15 ( 0.24 %),120,"294,100","2,450.83",98,"363,800","3,712","-69,700"
12/07/2024,4.14 ( -0.24 %),199,"331,400","1,665.33",102,"325,800","3,194","5,600"
11/07/2024,4.15 ( -1.66 %),236,"337,300","1,429.24",116,"611,100","5,268","-273,800"
10/07/2024,0 ( 0 %),188,"345,600","1,838.3",103,"425,100","4,127","-79,500"
09/07/2024,4.23 ( -0.47 %),289,"457,600","1,583.39",128,"580,300","4,534","-122,700"
08/07/2024,4.25 ( -0.47 %),147,"109,000",741.5,104,"455,100","4,376","-346,100"
05/07/2024,4.27 ( -1.16 %),157,"145,300",925.48,121,"422,400","3,491","-277,100"
04/07/2024,4.32 ( 0 %),221,"253,900","1,148.87",117,"612,200","5,232","-358,300"
03/07/2024,4.32 ( 0.23 %),136,"148,400","1,091.18",87,"334,500","3,845","-186,100"
02/07/2024,4.31 ( 0.23 %),185,"309,100","1,670.81",91,"319,100","3,507","-10,000"
01/07/2024,4.3 ( -0.46 %),169,"178,500","1,056.21",95,"355,300","3,740","-176,800"
28/06/2024,4.32 ( -0.69 %),147,"272,800","1,855.78",87,"525,600","6,041","-252,800"
27/06/2024,4.35 ( 0 %),124,"154,500","1,245.97",116,"297,000","2,560","-142,500"
26/06/2024,4.35 ( 0 %),125,"184,000","1,472",83,"342,200","4,123","-158,200"
25/06/2024,4.35 ( -0.46 %),174,"253,500","1,456.9",119,"478,800","4,024","-225,300"
24/06/2024,4.37 ( 1.86 %),211,"435,500","2,063.98",131,"489,200","3,734","-53,700"
21/06/2024,4.29 ( -1.38 %),318,"434,500","1,366.35",108,"606,100","5,612","-171,600"
20/06/2024,4.35 ( -4.19 %),310,"320,700","1,034.52",119,"453,100","3,808","-132,400"
19/06/2024,4.54 ( -0.66 %),224,"303,100","1,353.12",105,"256,000","2,438","47,100"
18/06/2024,4.57 ( -1.93 %),344,"364,500","1,059.59",128,"458,200","3,580","-93,700"
