ticker,date,buy_volume,buy_value_bil_vnd,sell_volume,sell_value_bil_vnd,net_trading_volume,net_trading_value_bil_vnd
AGM,19/04/2023,"326,300",1.84,0,0,"326,300",1.84
AGM,18/04/2023,"265,400",1.53,0,0,"265,400",1.53
