date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
16/12/2014,41.5 ( 0 %),0,0,0,0,0,0,0
27/08/2013,35.8 ( -6.77 %),6,"1,140",190,5,950,190,190
26/08/2013,38.4 ( 6.96 %),5,"1,000",200,3,210,70,790
23/08/2013,35.9 ( -6.99 %),3,520,173.33,3,430,143,90
22/08/2013,38.6 ( -6.99 %),8,"3,040",380,4,"3,100",775,-60
21/08/2013,41.5 ( -6.95 %),8,840,105,2,"3,010","1,505","-2,170"
20/08/2013,44.6 ( -0.22 %),7,440,62.86,2,480,240,-40
19/08/2013,44.7 ( -6.87 %),5,"1,240",248,4,"2,530",632,"-1,290"
16/08/2013,48 ( 0 %),1,100,100,1,10,10,90
15/08/2013,48 ( 6.67 %),6,"1,000",166.67,4,570,142,430
14/08/2013,45 ( 0 %),2,150,75,0,0,0,150
13/08/2013,45 ( 0 %),3,210,70,3,30,10,180
12/08/2013,45 ( 5.88 %),5,580,116,1,200,200,380
09/08/2013,42.5 ( 0 %),7,"1,420",202.86,0,0,0,"1,420"
08/08/2013,42.5 ( -6.8 %),3,210,70,5,50,10,160
07/08/2013,45.6 ( -6.94 %),3,140,46.67,6,120,20,20
06/08/2013,49 ( 6.52 %),3,460,153.33,3,40,13,420
05/08/2013,46 ( 5.02 %),5,"1,070",214,3,30,10,"1,040"
02/08/2013,43.8 ( -6.81 %),9,"1,020",113.33,4,390,98,630
01/08/2013,47 ( -6.93 %),5,430,86,2,710,355,-280
31/07/2013,50.5 ( -6.48 %),2,60,30,5,"1,950",390,"-1,890"
30/07/2013,54 ( 0 %),2,70,35,10,630,63,-560
29/07/2013,54 ( 0 %),0,0,0,4,"1,080",270,"-1,080"
26/07/2013,54 ( -3.57 %),2,50,25,9,"1,150",128,"-1,100"
25/07/2013,56 ( -0.88 %),2,80,40,6,110,18,-30
24/07/2013,56.5 ( 0 %),0,0,0,9,"1,150",128,"-1,150"
23/07/2013,56.5 ( 0 %),0,0,0,2,"1,000",500,"-1,000"
22/07/2013,56.5 ( 6.6 %),3,120,40,5,610,122,-490
19/07/2013,53 ( -5.36 %),1,100,100,3,"2,120",707,"-2,020"
18/07/2013,56 ( 0 %),1,20,20,3,"1,530",510,"-1,510"
17/07/2013,56 ( -6.67 %),1,10,10,4,"2,120",530,"-2,110"
16/07/2013,60 ( 0 %),0,0,0,4,"2,050",512,"-2,050"
15/07/2013,60 ( 0 %),0,0,0,3,"1,520",507,"-1,520"
12/07/2013,60 ( 0 %),0,0,0,7,"3,780",540,"-3,780"
11/07/2013,60 ( 0 %),0,0,0,5,"2,280",456,"-2,280"
10/07/2013,60 ( 2.56 %),1,10,10,3,"2,560",853,"-2,550"
09/07/2013,58.5 ( 0 %),0,0,0,3,"1,960",653,"-1,960"
08/07/2013,58.5 ( 0 %),0,0,0,2,220,110,-220
05/07/2013,58.5 ( 0 %),0,0,0,4,"1,760",440,"-1,760"
04/07/2013,58.5 ( 0.86 %),1,40,40,8,"3,750",469,"-3,710"
03/07/2013,58 ( 0 %),0,0,0,5,"2,780",556,"-2,780"
02/07/2013,58 ( 0 %),0,0,0,3,"1,580",527,"-1,580"
01/07/2013,58 ( 5.45 %),2,20,10,4,"1,120",280,"-1,100"
28/06/2013,55 ( 0 %),0,0,0,3,"1,100",367,"-1,100"
27/06/2013,55 ( -6.78 %),2,70,35,6,"1,260",210,"-1,190"
26/06/2013,59 ( 0 %),0,0,0,6,"2,570",428,"-2,570"
25/06/2013,59 ( 0 %),0,0,0,7,"2,920",417,"-2,920"
24/06/2013,59 ( 0 %),1,10,10,5,600,120,-590
21/06/2013,59 ( 0 %),2,20,10,7,"1,050",150,"-1,030"
20/06/2013,59 ( 1.72 %),2,20,10,4,850,212,-830
19/06/2013,58 ( 0 %),0,0,0,5,"1,050",210,"-1,050"
18/06/2013,58 ( 5.45 %),2,50,25,3,380,127,-330
17/06/2013,55 ( 0 %),0,0,0,2,240,120,-240
14/06/2013,55 ( 4.76 %),3,"3,040","1,013.33",3,860,287,"2,180"
13/06/2013,52.5 ( 0 %),8,"31,880","3,985",17,"28,440","1,673","3,440"
12/06/2013,52.5 ( -6.25 %),2,30,15,8,"1,820",228,"-1,790"
11/06/2013,56 ( 4.67 %),2,"3,020","1,510",4,230,58,"2,790"
10/06/2013,53.5 ( 7 %),3,"17,030","5,676.67",2,"15,600","7,800","1,430"
07/06/2013,50 ( 0 %),4,140,35,1,70,70,70
06/06/2013,50 ( 6.38 %),7,900,128.57,1,100,100,800
05/06/2013,47 ( -5.05 %),4,"2,300",575,5,"1,830",366,470
04/06/2013,49.5 ( -6.6 %),3,770,256.67,5,"1,780",356,"-1,010"
03/06/2013,53 ( 0 %),1,100,100,3,"1,440",480,"-1,340"
31/05/2013,53 ( -6.19 %),2,140,70,3,670,223,-530
30/05/2013,56.5 ( 0 %),1,"2,000","2,000",3,770,257,"1,230"
29/05/2013,56.5 ( 0 %),0,0,0,3,"1,040",347,"-1,040"
28/05/2013,56.5 ( 0 %),0,0,0,3,840,280,-840
27/05/2013,56.5 ( 6.6 %),3,150,50,2,250,125,-100
24/05/2013,53 ( 0 %),2,110,55,2,"1,140",570,"-1,030"
23/05/2013,53 ( 0 %),0,0,0,1,240,240,-240
22/05/2013,53 ( -6.19 %),4,130,32.5,3,600,200,-470
21/05/2013,56.5 ( 0 %),1,20,20,1,200,200,-180
20/05/2013,56.5 ( 0 %),3,30,10,2,"1,500",750,"-1,470"
17/05/2013,56.5 ( 0 %),3,30,10,1,50,50,-20
16/05/2013,56.5 ( -6.61 %),2,60,30,3,"2,690",897,"-2,630"
15/05/2013,60.5 ( -6.92 %),1,10,10,3,"2,510",837,"-2,500"
14/05/2013,65 ( -5.11 %),2,60,30,2,360,180,-300
13/05/2013,68.5 ( 0 %),0,0,0,4,"16,940","4,235","-16,940"
10/05/2013,68.5 ( 0 %),0,0,0,5,"1,710",342,"-1,710"
09/05/2013,68.5 ( -1.44 %),1,10,10,5,"2,780",556,"-2,770"
08/05/2013,69.5 ( 6.92 %),1,"1,500","1,500",5,"4,190",838,"-2,690"
07/05/2013,65 ( 3.17 %),2,60,30,7,"2,210",316,"-2,150"
06/05/2013,63 ( 5.88 %),2,20,10,5,"1,120",224,"-1,100"
03/05/2013,59.5 ( 6.25 %),5,310,62,5,280,56,30
02/05/2013,56 ( 5.66 %),6,650,108.33,6,550,92,100
26/04/2013,53 ( 6.43 %),4,"1,250",312.5,2,930,465,320
25/04/2013,49.8 ( -6.92 %),4,150,37.5,4,"1,310",328,"-1,160"
24/04/2013,53.5 ( -6.14 %),4,450,112.5,4,"17,990","4,498","-17,540"
23/04/2013,57 ( -6.56 %),1,10,10,2,70,35,-60
22/04/2013,61 ( 0 %),0,0,0,0,0,0,0
18/04/2013,61 ( 0 %),0,0,0,4,"16,340","4,085","-16,340"
17/04/2013,61 ( -6.15 %),1,140,140,3,"1,340",447,"-1,200"
16/04/2013,65 ( -6.47 %),1,10,10,6,"3,670",612,"-3,660"
15/04/2013,69.5 ( 6.92 %),1,10,10,1,10,10,0
12/04/2013,65 ( 0 %),0,0,0,2,"16,040","8,020","-16,040"
11/04/2013,65 ( 0 %),0,0,0,5,"19,090","3,818","-19,090"
10/04/2013,65 ( 0 %),1,10,10,3,"2,170",723,"-2,160"
09/04/2013,65 ( 0 %),0,0,0,3,"2,770",923,"-2,770"
08/04/2013,65 ( 0 %),0,0,0,3,"1,670",557,"-1,670"
05/04/2013,65 ( 4.84 %),1,10,10,2,"1,470",735,"-1,460"
04/04/2013,62 ( 6.9 %),5,330,66,3,"1,310",437,-980
03/04/2013,58 ( 5.45 %),2,100,50,1,30,30,70
02/04/2013,55 ( 0 %),0,0,0,0,0,0,0
01/04/2013,55 ( 0 %),3,220,73.33,0,0,0,220
29/03/2013,55 ( 0 %),1,10,10,1,30,30,-20
28/03/2013,55 ( 4.76 %),4,420,105,2,"16,320","8,160","-15,900"
27/03/2013,52.5 ( -4.55 %),4,840,210,2,"1,600",800,-760
26/03/2013,55 ( 1.85 %),6,400,66.67,4,"16,890","4,222","-16,490"
25/03/2013,54 ( -6.09 %),4,350,87.5,2,810,405,-460
22/03/2013,57.5 ( -6.5 %),2,300,150,2,"17,140","8,570","-16,840"
21/03/2013,61.5 ( 0 %),0,0,0,1,"16,340","16,340","-16,340"
20/03/2013,61.5 ( 0 %),0,0,0,4,"17,320","4,330","-17,320"
19/03/2013,61.5 ( 0 %),1,10,10,2,850,425,-840
18/03/2013,61.5 ( 0 %),0,0,0,2,80,40,-80
15/03/2013,61.5 ( -6.82 %),3,220,73.33,4,"1,840",460,"-1,620"
14/03/2013,66 ( 0 %),3,950,316.67,4,"1,760",440,-810
13/03/2013,66 ( 6.45 %),2,60,30,1,500,500,-440
12/03/2013,62 ( 0.81 %),2,110,55,2,910,455,-800
11/03/2013,61.5 ( 6.96 %),4,"1,200",300,1,10,10,"1,190"
08/03/2013,57.5 ( -6.5 %),1,100,100,1,10,10,90
07/03/2013,61.5 ( 6.96 %),5,"1,440",288,4,860,215,580
06/03/2013,57.5 ( 0 %),4,"1,690",422.5,1,50,50,"1,640"
05/03/2013,57.5 ( -6.5 %),3,300,100,4,"1,210",302,-910
04/03/2013,61.5 ( -6.82 %),1,10,10,2,960,480,-950
01/03/2013,66 ( 0 %),0,0,0,0,0,0,0
28/02/2013,66 ( 0 %),0,0,0,2,840,420,-840
27/02/2013,66 ( 6.45 %),4,"1,300",325,1,"2,000","2,000",-700
26/02/2013,62 ( 0 %),1,100,100,0,0,0,100
25/02/2013,62 ( 0 %),1,10,10,1,"2,000","2,000","-1,990"
22/02/2013,62 ( 0 %),1,"1,000","1,000",1,"1,000","1,000",0
21/02/2013,62 ( 0 %),1,"1,000","1,000",1,940,940,60
20/02/2013,62 ( 0 %),0,0,0,0,0,0,0
19/02/2013,62 ( 0 %),0,0,0,0,0,0,0
18/02/2013,62 ( 0 %),0,0,0,0,0,0,0
08/02/2013,62 ( 0 %),0,0,0,0,0,0,0
07/02/2013,62 ( 0 %),0,0,0,0,0,0,0
06/02/2013,62 ( 0 %),1,"1,000","1,000",1,"1,000","1,000",0
05/02/2013,62 ( 0 %),0,0,0,0,0,0,0
04/02/2013,62 ( 0 %),1,"1,000","1,000",0,0,0,"1,000"
01/02/2013,62 ( 0 %),0,0,0,1,940,940,-940
31/01/2013,62 ( 0 %),0,0,0,1,"1,000","1,000","-1,000"
30/01/2013,62 ( 0 %),2,"1,010",505,1,40,40,970
29/01/2013,62 ( 0 %),1,"1,000","1,000",1,"1,000","1,000",0
28/01/2013,62 ( 6.9 %),4,"2,010",502.5,2,900,450,"1,110"
25/01/2013,58 ( 0 %),1,"1,000","1,000",0,0,0,"1,000"
24/01/2013,58 ( 0 %),1,"1,000","1,000",0,0,0,"1,000"
23/01/2013,58 ( 0 %),1,"1,000","1,000",0,0,0,"1,000"
22/01/2013,58 ( 0 %),1,"1,000","1,000",0,0,0,"1,000"
21/01/2013,58 ( 0 %),0,0,0,0,0,0,0
18/01/2013,58 ( 0 %),1,10,10,0,0,0,10
17/01/2013,58 ( 0 %),0,0,0,0,0,0,0
16/01/2013,58 ( 0 %),2,"7,200","3,600",0,0,0,"7,200"
15/01/2013,58 ( 0 %),2,700,350,0,0,0,700
14/01/2013,58 ( 0 %),0,0,0,0,0,0,0
11/01/2013,58 ( 0 %),0,0,0,0,0,0,0
10/01/2013,58 ( 0 %),0,0,0,0,0,0,0
09/01/2013,58 ( -4.92 %),2,120,60,2,60,30,60
