date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
06/09/2024,11.95 ( -0.42 %),25,"25,500","1,020",63,"104,800","1,663","-79,300"
05/09/2024,12 ( 0 %),36,"43,600","1,211.11",52,"88,200","1,696","-44,600"
04/09/2024,12 ( 0 %),37,"47,900","1,294.59",54,"101,500","1,880","-53,600"
30/08/2024,12 ( 0.42 %),66,"57,800",875.76,58,"112,600","1,941","-54,800"
29/08/2024,11.95 ( 0.42 %),51,"53,800","1,054.9",46,"101,200","2,200","-47,400"
28/08/2024,11.9 ( -0.42 %),50,"39,900",798,34,"87,900","2,585","-48,000"
27/08/2024,11.95 ( 0 %),26,"31,300","1,203.85",32,"92,900","2,903","-61,600"
26/08/2024,11.95 ( 0 %),37,"48,700","1,316.22",39,"63,700","1,633","-15,000"
23/08/2024,11.95 ( -0.42 %),77,"74,500",967.53,64,"103,600","1,619","-29,100"
22/08/2024,12 ( 0 %),62,"50,200",809.68,48,"100,700","2,098","-50,500"
21/08/2024,12 ( 0.84 %),82,"81,300",991.46,62,"126,600","2,042","-45,300"
20/08/2024,11.9 ( -0.42 %),50,"50,100","1,002",46,"102,700","2,233","-52,600"
19/08/2024,11.95 ( -0.42 %),40,"40,100","1,002.5",50,"81,400","1,628","-41,300"
16/08/2024,12 ( 0.42 %),77,"80,900","1,050.65",58,"63,000","1,086","17,900"
15/08/2024,11.95 ( 0.42 %),63,"48,100",763.49,41,"74,300","1,812","-26,200"
14/08/2024,11.9 ( 0.42 %),36,"32,200",894.44,34,"46,100","1,356","-13,900"
13/08/2024,11.85 ( 0 %),49,"42,900",875.51,31,"68,800","2,219","-25,900"
12/08/2024,11.85 ( -1.25 %),44,"31,800",722.73,35,"77,500","2,214","-45,700"
08/08/2024,0 ( 0 %),61,"38,300",627.87,49,"72,600","1,482","-34,300"
07/08/2024,11.75 ( 0 %),60,"33,800",563.33,49,"96,100","1,961","-62,300"
06/08/2024,11.75 ( -2.49 %),55,"34,700",630.91,50,"79,900","1,598","-45,200"
05/08/2024,12.05 ( -2.82 %),83,"56,800",684.34,75,"136,700","1,823","-79,900"
02/08/2024,12.4 ( 2.06 %),66,"43,200",654.55,50,"43,800",876,-600
01/08/2024,12.15 ( -2.8 %),127,"108,500",854.33,98,"235,400","2,402","-126,900"
31/07/2024,12.5 ( -0.79 %),139,"98,500",708.63,85,"136,700","1,608","-38,200"
30/07/2024,12.6 ( -0.79 %),81,"66,700",823.46,64,"146,600","2,291","-79,900"
29/07/2024,12.7 ( 0 %),86,"48,200",560.47,73,"134,500","1,842","-86,300"
26/07/2024,12.7 ( 0.79 %),39,"37,700",966.67,49,"98,200","2,004","-60,500"
25/07/2024,12.6 ( 0 %),48,"39,400",820.83,57,"93,500","1,640","-54,100"
24/07/2024,12.6 ( -3.08 %),56,"35,100",626.79,60,"108,700","1,812","-73,600"
22/07/2024,12.9 ( 0.39 %),69,"48,500",702.9,51,"67,800","1,329","-19,300"
19/07/2024,12.85 ( -0.39 %),60,"35,500",591.67,64,"94,300","1,473","-58,800"
18/07/2024,12.9 ( 0.78 %),49,"36,100",736.73,68,"134,600","1,979","-98,500"
17/07/2024,12.8 ( -1.92 %),44,"41,600",945.45,66,"115,900","1,756","-74,300"
16/07/2024,13.05 ( 0 %),52,"67,600","1,300",49,"149,900","3,059","-82,300"
15/07/2024,13.05 ( 0 %),61,"33,300",545.9,89,"141,300","1,588","-108,000"
12/07/2024,13.05 ( -0.38 %),70,"97,800","1,397.14",61,"116,700","1,913","-18,900"
11/07/2024,13.1 ( 0.77 %),62,"80,300","1,295.16",83,"152,400","1,836","-72,100"
10/07/2024,0 ( 0 %),78,"61,100",783.33,96,"174,900","1,822","-113,800"
09/07/2024,13.05 ( 0.77 %),91,"111,000","1,219.78",86,"196,600","2,286","-85,600"
08/07/2024,12.95 ( 0 %),65,"69,900","1,075.38",43,"43,000","1,000","26,900"
05/07/2024,12.95 ( -0.38 %),67,"45,100",673.13,74,"69,100",934,"-24,000"
04/07/2024,13 ( 1.17 %),84,"60,200",716.67,47,"91,400","1,945","-31,200"
03/07/2024,12.85 ( 0.39 %),66,"82,700","1,253.03",64,"118,200","1,847","-35,500"
02/07/2024,12.8 ( 0.79 %),69,"60,100",871.01,96,"179,700","1,872","-119,600"
01/07/2024,12.7 ( -0.39 %),113,"81,700",723.01,53,"119,800","2,260","-38,100"
28/06/2024,12.75 ( -1.54 %),94,"102,100","1,086.17",51,"118,300","2,320","-16,200"
27/06/2024,12.95 ( -0.77 %),71,"109,300","1,539.44",65,"158,400","2,437","-49,100"
26/06/2024,13.05 ( -4.4 %),91,"126,300","1,387.91",63,"167,700","2,662","-41,400"
25/06/2024,13.65 ( 1.11 %),66,"104,800","1,587.88",105,"123,700","1,178","-18,900"
24/06/2024,13.5 ( -1.82 %),94,"133,200","1,417.02",148,"196,700","1,329","-63,500"
21/06/2024,13.75 ( 3.77 %),169,"242,700","1,436.09",211,"348,300","1,651","-105,600"
20/06/2024,13.25 ( 0.38 %),48,"73,600","1,533.33",95,"172,200","1,813","-98,600"
19/06/2024,13.2 ( 2.33 %),154,"213,500","1,386.36",190,"318,700","1,677","-105,200"
18/06/2024,12.9 ( 0 %),56,"22,400",400,84,"135,000","1,607","-112,600"
17/06/2024,12.9 ( 0.78 %),89,"115,600","1,298.88",99,"166,100","1,678","-50,500"
14/06/2024,12.8 ( -0.39 %),73,"109,300","1,497.26",104,"141,600","1,362","-32,300"
13/06/2024,12.85 ( 0 %),79,"83,800","1,060.76",114,"139,200","1,221","-55,400"
12/06/2024,12.85 ( -1.91 %),91,"89,800",986.81,102,"146,800","1,439","-57,000"
11/06/2024,13.1 ( 0 %),145,"187,700","1,294.48",189,"196,900","1,042","-9,200"
10/06/2024,13.1 ( 3.15 %),194,"278,200","1,434.02",223,"246,100","1,104","32,100"
07/06/2024,12.7 ( 0.4 %),195,"207,500","1,064.1",173,"204,000","1,179","3,500"
06/06/2024,12.65 ( 0.8 %),77,"118,400","1,537.66",113,"145,000","1,283","-26,600"
05/06/2024,12.55 ( 0 %),116,"122,700","1,057.76",91,"147,700","1,623","-25,000"
04/06/2024,12.55 ( 0 %),69,"76,100","1,102.9",82,"108,300","1,321","-32,200"
03/06/2024,12.55 ( 0 %),107,"131,100","1,225.23",109,"163,100","1,496","-32,000"
31/05/2024,12.55 ( 0.4 %),88,"82,600",938.64,90,"151,100","1,679","-68,500"
30/05/2024,12.5 ( 0 %),54,"36,400",674.07,52,"110,600","2,127","-74,200"
29/05/2024,12.5 ( 1.21 %),185,"229,400","1,240",142,"245,000","1,725","-15,600"
28/05/2024,12.35 ( -1.2 %),76,"104,200","1,371.05",67,"130,100","1,942","-25,900"
27/05/2024,12.5 ( 0 %),71,"79,300","1,116.9",86,"113,500","1,320","-34,200"
24/05/2024,12.5 ( 0 %),69,"72,700","1,053.62",93,"130,100","1,399","-57,400"
23/05/2024,12.5 ( 0 %),60,"52,600",876.67,74,"104,800","1,416","-52,200"
22/05/2024,12.5 ( 0 %),74,"90,400","1,221.62",105,"143,400","1,366","-53,000"
21/05/2024,12.5 ( -0.4 %),72,"77,100","1,070.83",70,"118,600","1,694","-41,500"
20/05/2024,12.55 ( 0 %),118,"92,800",786.44,97,"113,400","1,169","-20,600"
17/05/2024,12.55 ( 0.4 %),102,"105,800","1,037.25",97,"138,900","1,432","-33,100"
16/05/2024,12.5 ( -1.19 %),72,"71,700",995.83,64,"152,100","2,377","-80,400"
15/05/2024,12.65 ( 0 %),107,"167,800","1,568.22",88,"145,300","1,651","22,500"
14/05/2024,12.65 ( 0.4 %),100,"135,300","1,353",139,"230,300","1,657","-95,000"
13/05/2024,12.6 ( -0.79 %),90,"91,700","1,018.89",74,"94,200","1,273","-2,500"
10/05/2024,12.7 ( -1.17 %),82,"45,100",550,74,"78,900","1,066","-33,800"
09/05/2024,12.85 ( 4.05 %),177,"197,700","1,116.95",222,"230,500","1,038","-32,800"
08/05/2024,12.35 ( -0.8 %),51,"26,900",527.45,47,"64,000","1,362","-37,100"
07/05/2024,12.45 ( 0 %),46,"25,500",554.35,55,"42,600",775,"-17,100"
