date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
06/09/2024,7.8 ( 0 %),55,"89,100","1,620",63,"170,900","2,713","-81,800"
05/09/2024,7.8 ( 2.63 %),43,"80,000","1,860.47",65,"192,400","2,960","-112,400"
04/09/2024,7.8 ( 0 %),53,"83,500","1,575.47",52,"217,000","4,173","-133,500"
30/08/2024,7.9 ( 1.28 %),21,"94,700","4,509.52",37,"171,400","4,632","-76,700"
29/08/2024,7.8 ( 1.3 %),43,"95,800","2,227.91",49,"210,000","4,286","-114,200"
28/08/2024,7.7 ( -1.28 %),32,"80,100","2,503.12",49,"208,200","4,249","-128,100"
27/08/2024,7.8 ( 0 %),34,"54,800","1,611.76",42,"180,400","4,295","-125,600"
26/08/2024,7.7 ( -1.28 %),41,"66,600","1,624.39",72,"242,800","3,372","-176,200"
23/08/2024,7.9 ( -1.25 %),50,"128,800","2,576",81,"289,500","3,574","-160,700"
22/08/2024,7.9 ( 0 %),62,"162,700","2,624.19",89,"283,000","3,180","-120,300"
21/08/2024,8 ( 2.56 %),96,"235,800","2,456.25",103,"350,600","3,404","-114,800"
20/08/2024,7.9 ( 1.28 %),72,"187,600","2,605.56",70,"265,600","3,794","-78,000"
19/08/2024,7.8 ( 1.3 %),60,"159,400","2,656.67",72,"267,600","3,717","-108,200"
16/08/2024,7.7 ( -1.28 %),51,"98,300","1,927.45",77,"319,300","4,147","-221,000"
15/08/2024,7.8 ( 0 %),51,"78,700","1,543.14",76,"271,700","3,575","-193,000"
14/08/2024,7.8 ( 0 %),40,"71,200","1,780",66,"314,000","4,758","-242,800"
13/08/2024,7.9 ( 1.28 %),65,"69,400","1,067.69",73,"273,900","3,752","-204,500"
12/08/2024,7.8 ( 2.63 %),67,"83,800","1,250.75",69,"224,200","3,249","-140,400"
09/08/2024,7.6 ( 1.33 %),35,"66,500","1,900",48,"134,600","2,804","-68,100"
08/08/2024,7.5 ( 5.63 %),79,"95,000","1,202.53",49,"75,300","1,537","19,700"
07/08/2024,7.4 ( 1.37 %),83,"214,700","2,586.75",55,"308,200","5,604","-93,500"
06/08/2024,7.7 ( 2.67 %),67,"120,600","1,800",56,"262,000","4,679","-141,400"
05/08/2024,7.6 ( -1.3 %),101,"397,500","3,935.64",75,"428,800","5,717","-31,300"
02/08/2024,7.8 ( 1.3 %),50,"67,500","1,350",61,"108,400","1,777","-40,900"
01/08/2024,7.8 ( -1.27 %),142,"176,000","1,239.44",84,"302,400","3,600","-126,400"
31/07/2024,7.9 ( 0 %),46,"118,400","2,573.91",45,"181,800","4,040","-63,400"
30/07/2024,7.9 ( -1.25 %),74,"145,100","1,960.81",68,"255,400","3,756","-110,300"
29/07/2024,8 ( 0 %),59,"95,200","1,613.56",59,"170,800","2,895","-75,600"
26/07/2024,8.1 ( 1.25 %),65,"66,700","1,026.15",50,"67,700","1,354","-1,000"
25/07/2024,8 ( 0 %),43,"77,200","1,795.35",50,"197,600","3,952","-120,400"
